group,students,cohorts,spearman_pooled,spearman_pooled_ci_low,spearman_pooled_ci_high,spearman_pooled_n_boot,spearman_within_cohort_mean,spearman_within_cohort_mean_ci_low,spearman_within_cohort_mean_ci_high,spearman_within_cohort_mean_n_boot
KU Leuven,1314,6,0.3449580248014287,0.30230112708991663,0.40453031791308935,1000,0.3739357551417661,0.3169723569859362,0.4428672130792329,1000
OULAD,6829,19,0.566943183577804,0.5103471709107763,0.6164419850164234,1000,0.5630929769493142,0.5024480163079154,0.6200270000210536,1000
Oviedo,1233,20,0.47541210205739703,0.3856284889562915,0.5467609283837075,1000,0.34983953172211724,0.17535878827348203,0.4971281466657663,1000
UKZN,2421,16,0.2813202835315833,0.2029219170082549,0.4039348511542838,1000,0.3575434297848891,0.2818564072042604,0.4403733922291756,1000
Zambia,40,2,0.546207508568296,0.2625871919345873,0.5684389140271493,1000,0.41551305298086827,0.2625871919345873,0.5684389140271493,1000
ALL,11837,63,0.4290160824326391,0.3526557288406824,0.49714012719331724,1000,0.4204903604738074,0.3597270968257721,0.47497503950958786,1000
