group,students,cohorts,spearman_pooled,spearman_pooled_ci_low,spearman_pooled_ci_high,spearman_pooled_n_boot,spearman_within_cohort_mean,spearman_within_cohort_mean_ci_low,spearman_within_cohort_mean_ci_high,spearman_within_cohort_mean_n_boot
KU Leuven,1314,6,0.7718638740732046,0.7241655488950826,0.8414080967481834,1000,0.8269539084873871,0.8062325169062753,0.8460527338222158,1000
OULAD,6829,19,0.43246887999546163,0.3731106940614431,0.5011292235842061,1000,0.5119700736963464,0.4366208700904309,0.587102603734881,1000
Oviedo,1271,20,0.7030427970906082,0.6335070344431496,0.7627222737039061,1000,0.7102206968962231,0.633344784606321,0.7666428022053706,1000
UKZN,2421,16,0.6916645733386022,0.5713596944179495,0.7581507143097121,1000,0.73987512742773,0.6849884827154287,0.7862392250170518,1000
Zambia,40,2,0.7395948339531901,0.694508363363434,0.7576236495692624,1000,0.7260660064663482,0.6945083633634339,0.7576236495692624,1000
ALL,11875,63,0.44108372428238246,0.3762042649585517,0.5091127391251296,1000,0.6695825847754882,0.6310704276057695,0.7011795409494592,1000
