regime,level,group,students,students_shown,coverage,mean_cross_tau,mean_cross_jaccard_top3,no_gate_cross_tau,lift
global,0.0,KU Leuven,1314,1313,0.9992389649923896,0.6430838104762268,0.7378522467631378,0.6427296930939791,0.0003541173822476651
global,0.0,OULAD,6829,6829,1.0,0.5116104119697349,0.6540254795724117,0.5116104119697349,0.0
global,0.0,Oviedo,1271,1271,1.0,0.5308508834058673,0.6627694728560188,0.5308508834058673,0.0
global,0.0,UKZN,2421,2420,0.9995869475423379,0.6095312475969852,0.7323223140495868,0.609406949972998,0.00012429762398713518
global,0.0,Zambia,40,40,1.0,0.5696595222738446,0.689,0.5696595222738446,0.0
global,0.0,ALL,11875,11873,0.9998315789473684,0.5483635154873343,0.6803082624442012,0.5483121178653682,5.139762196615383e-05
global,0.05,KU Leuven,1314,1310,0.9969558599695586,0.6439211576961072,0.7382595419847329,0.6427296930939791,0.001191464602128156
global,0.05,OULAD,6829,6829,1.0,0.5116104119697349,0.6540254795724117,0.5116104119697349,0.0
global,0.05,Oviedo,1271,1271,1.0,0.5308508834058673,0.6627694728560188,0.5308508834058673,0.0
global,0.05,UKZN,2421,2420,0.9995869475423379,0.6095312475969852,0.7323223140495868,0.609406949972998,0.00012429762398713518
global,0.05,Zambia,40,40,1.0,0.5696595222738446,0.689,0.5696595222738446,0.0
global,0.05,ALL,11875,11870,0.999578947368421,0.5484319875996407,0.6803386689132267,0.5483121178653682,0.00011986973427258185
global,0.1,KU Leuven,1314,1308,0.9954337899543378,0.6445222029238978,0.7386850152905199,0.6427296930939791,0.0017925098299187425
global,0.1,OULAD,6829,6829,1.0,0.5116104119697349,0.6540254795724117,0.5116104119697349,0.0
global,0.1,Oviedo,1271,1271,1.0,0.5308508834058673,0.6627694728560188,0.5308508834058673,0.0
global,0.1,UKZN,2421,2420,0.9995869475423379,0.6095312475969852,0.7323223140495868,0.609406949972998,0.00012429762398713518
global,0.1,Zambia,40,40,1.0,0.5696595222738446,0.689,0.5696595222738446,0.0
global,0.1,ALL,11875,11868,0.9994105263157895,0.5484821383257746,0.6803758004718572,0.5483121178653682,0.00017002046040648366
global,0.15,KU Leuven,1314,1304,0.9923896499238964,0.6455658749860336,0.7395858895705522,0.6427296930939791,0.002836181892054479
global,0.15,OULAD,6829,6828,0.9998535656757944,0.5116783661824401,0.65406561218512,0.5116104119697349,6.79542127052235e-05
global,0.15,Oviedo,1271,1270,0.999213217938631,0.5313205680964078,0.6631181102362205,0.5308508834058673,0.0004696846905405394
