regime,level,group,students,students_shown,coverage,mean_cross_tau,mean_cross_jaccard_top3,no_gate_cross_tau,lift
global,0.0,KU Leuven,1314,1314,1.0,0.5890031199802547,0.6071080669710807,0.5890031199802547,0.0
global,0.0,OULAD,6829,6829,1.0,0.31130448283109324,0.5240474447210426,0.31130448283109324,0.0
global,0.0,Oviedo,1271,1271,1.0,0.42658547377259576,0.5280251770259639,0.42658547377259576,0.0
global,0.0,UKZN,2400,2400,1.0,0.4265872892599243,0.5301750000000001,0.4265872892599243,0.0
global,0.0,Zambia,40,40,1.0,0.5675008915746084,0.6125,0.5675008915746084,0.0
global,0.0,ALL,11854,11854,1.0,0.37865261346038154,0.5352201788425848,0.37865261346038154,0.0
global,0.05,KU Leuven,1314,1314,1.0,0.5890031199802547,0.6071080669710807,0.5890031199802547,0.0
global,0.05,OULAD,6829,6829,1.0,0.31130448283109324,0.5240474447210426,0.31130448283109324,0.0
global,0.05,Oviedo,1271,1271,1.0,0.42658547377259576,0.5280251770259639,0.42658547377259576,0.0
global,0.05,UKZN,2400,2399,0.9995833333333334,0.4267017812948272,0.5302209253855773,0.4265872892599243,0.00011449203490293547
global,0.05,Zambia,40,40,1.0,0.5675008915746084,0.6125,0.5675008915746084,0.0
global,0.05,ALL,11854,11853,0.9999156402901974,0.37867174209582677,0.5352298996034759,0.37865261346038154,1.9128635445231357e-05
global,0.1,KU Leuven,1314,1314,1.0,0.5890031199802547,0.6071080669710807,0.5890031199802547,0.0
global,0.1,OULAD,6829,6829,1.0,0.31130448283109324,0.5240474447210426,0.31130448283109324,0.0
global,0.1,Oviedo,1271,1271,1.0,0.42658547377259576,0.5280251770259639,0.42658547377259576,0.0
global,0.1,UKZN,2400,2399,0.9995833333333334,0.4267017812948272,0.5302209253855773,0.4265872892599243,0.00011449203490293547
global,0.1,Zambia,40,40,1.0,0.5675008915746084,0.6125,0.5675008915746084,0.0
global,0.1,ALL,11854,11853,0.9999156402901974,0.37867174209582677,0.5352298996034759,0.37865261346038154,1.9128635445231357e-05
global,0.15,KU Leuven,1314,1314,1.0,0.5890031199802547,0.6071080669710807,0.5890031199802547,0.0
global,0.15,OULAD,6829,6829,1.0,0.31130448283109324,0.5240474447210426,0.31130448283109324,0.0
global,0.15,Oviedo,1271,1271,1.0,0.42658547377259576,0.5280251770259639,0.42658547377259576,0.0
global,0.15,UKZN,2400,2398,0.9991666666666666,0.42687246325350436,0.5302835696413678,0.4265872892599243,0.000285173993580079
global,0.15,Zambia,40,40,1.0,0.5675008915746084,0.6125,0.5675008915746084,0.0
global,0.15,ALL,11854,11852,0.9998312805803948,0.3787022234743037,0.535242996962538,0.37865261346038154,4.9610013922174456e-05
global,0.2,KU Leuven,1314,1313,0.9992389649923896,0.5892974327415941,0.6072810357958873,0.5890031199802547,0.0002943127613393992
global,0.2,OULAD,6829,6829,1.0,0.31130448283109324,0.5240474447210426,0.31130448283109324,0.0
global,0.2,Oviedo,1271,1271,1.0,0.42658547377259576,0.5280251770259639,0.42658547377259576,0.0
global,0.2,UKZN,2400,2397,0.99875,0.42703068328505817,0.5303462661660409,0.4265872892599243,0.0004433940251338808
global,0.2,Zambia,40,40,1.0,0.5675008915746084,0.6125,0.5675008915746084,0.0
global,0.2,ALL,11854,11850,0.9996625611607896,0.378745026422404,0.5352691983122363,0.37865261346038154,9.241296202244786e-05
global,0.25,KU Leuven,1314,1311,0.997716894977169,0.5897473102139084,0.607536231884058,0.5890031199802547,0.0007441902336536854
global,0.25,OULAD,6829,6829,1.0,0.31130448283109324,0.5240474447210426,0.31130448283109324,0.0
global,0.25,Oviedo,1271,1270,0.999213217938631,0.4268238800324092,0.5281889763779527,0.42658547377259576,0.00023840625981341734
global,0.25,UKZN,2400,2391,0.99625,0.42745431385192173,0.5305395232120451,0.4265872892599243,0.0008670245919974451
global,0.25,Zambia,40,40,1.0,0.5675008915746084,0.6125,0.5675008915746084,0.0
global,0.25,ALL,11854,11841,0.9989033237725662,0.3788418769249268,0.5353449877544126,0.37865261346038154,0.0001892634645452862
global,0.3,KU Leuven,1314,1311,0.997716894977169,0.5897473102139084,0.607536231884058,0.5890031199802547,0.0007441902336536854
global,0.3,OULAD,6829,6828,0.9998535656757944,0.3113877352241768,0.524083186877563,0.31130448283109324,8.325239308354382e-05
global,0.3,Oviedo,1271,1267,0.996852871754524,0.4275301274160172,0.5286661404893449,0.42658547377259576,0.0009446536434214448
global,0.3,UKZN,2400,2387,0.9945833333333334,0.4278634008602869,0.5307582739840805,0.4265872892599243,0.0012761116003626172
global,0.3,Zambia,40,40,1.0,0.5675008915746084,0.6125,0.5675008915746084,0.0
global,0.3,ALL,11854,11833,0.9982284460941454,0.3790251689980305,0.5354652243725175,0.37865261346038154,0.00037255553764897753
global,0.35,KU Leuven,1314,1310,0.9969558599695586,0.5899499570871856,0.6077557251908396,0.5890031199802547,0.0009468371069308867
global,0.35,OULAD,6829,6825,0.9994142627031776,0.3114714951615396,0.5241289377289378,0.31130448283109324,0.00016701233044635888
global,0.35,Oviedo,1271,1263,0.993705743509048,0.4283447874268213,0.5291528107680126,0.42658547377259576,0.0017593136542255472
global,0.35,UKZN,2400,2375,0.9895833333333334,0.42934383499173745,0.5316126315789473,0.4265872892599243,0.0027565457318131648
global,0.35,Zambia,40,40,1.0,0.5675008915746084,0.6125,0.5675008915746084,0.0
