regime,level,group,students,students_shown,mean_cross_jaccard_top3,no_gate_cross_tau,coverage,coverage_ci_low,coverage_ci_high,coverage_n_boot,mean_cross_tau,mean_cross_tau_ci_low,mean_cross_tau_ci_high,mean_cross_tau_n_boot,lift,lift_ci_low,lift_ci_high,lift_n_boot,efficiency,efficiency_ci_low,efficiency_ci_high,efficiency_n_boot
no_gate,,KU Leuven,1314,1314,0.6071080669710807,0.5890031199802547,1.0,1.0,1.0,1000,0.5890031199802547,0.5698904106615587,0.6071705983798443,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,OULAD,6829,6829,0.5240474447210426,0.31130448283109324,1.0,1.0,1.0,1000,0.31130448283109324,0.2743467980138158,0.34893111188297055,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,Oviedo,1271,1271,0.5280251770259639,0.42658547377259576,1.0,1.0,1.0,1000,0.42658547377259576,0.38270602383820157,0.46720522418531485,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,UKZN,2400,2400,0.5301750000000001,0.4265872892599243,1.0,1.0,1.0,1000,0.4265872892599243,0.35053165188656177,0.49610774467083746,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,Zambia,40,40,0.6125,0.5675008915746084,1.0,1.0,1.0,1000,0.5675008915746084,0.5376130958826315,0.6040304196425802,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,ALL,11854,11854,0.5352201788425848,0.37865261346038154,1.0,1.0,1.0,1000,0.37865261346038154,0.35085282513842136,0.40473089569319676,1000,0.0,0.0,0.0,1000,,,,0
global,0.8,KU Leuven,1314,804,0.6447014925373135,0.5890031199802547,0.6118721461187214,0.5567736883320282,0.6635135135135135,1000,0.6473024322586594,0.6215304848891688,0.6740118329797844,1000,0.05829931227840468,0.045757479703313564,0.07630019444442393,1000,0.4721900898294912,0.3736279898302711,0.5898591316533803,1000
global,0.8,OULAD,6829,5000,0.57244,0.31130448283109324,0.732171621027969,0.6831619021217002,0.771978607841387,1000,0.3882423696645548,0.34736437497411315,0.4270347479901594,1000,0.07693788683346153,0.06400068279682818,0.09567147820895777,1000,0.561389372994581,0.5116856620766196,0.6192219877384262,1000
global,0.8,Oviedo,1271,698,0.5683954154727794,0.42658547377259576,0.5491738788355626,0.46506712419406193,0.6535615752406797,1000,0.48880209308526323,0.43608007877139854,0.5368760552497908,1000,0.062216619312667476,0.03401796429851762,0.09847916348924002,1000,0.3663788319519652,0.23592461112489907,0.5101396749368674,1000
global,0.8,UKZN,2400,844,0.6072511848341232,0.4265872892599243,0.3516666666666667,0.28394317289466414,0.4522112119629097,1000,0.5260265220636718,0.463901642118809,0.5857760822575167,1000,0.09943923280374756,0.06885141451059253,0.13353986877984506,1000,0.4401668159321615,0.3480166266969013,0.5544228838611347,1000
global,0.8,Zambia,40,22,0.6927272727272727,0.5675008915746084,0.55,0.5454545454545454,0.5555555555555556,1000,0.6561936933650699,0.6450896424193935,0.6695185544998818,1000,0.08869280179046157,0.06548813485730165,0.10747654653676197,1000,0.8217076927210435,0.6224510808311918,0.8450666524678118,1000
global,0.8,ALL,11854,7368,0.5842888165038,0.37865261346038154,0.6215623418255442,0.5744226172493556,0.6687980170931054,1000,0.4426207262090147,0.41308007689379905,0.4712142608284043,1000,0.06396811274863318,0.0481992777643076,0.08138088426397921,1000,0.38551625684355934,0.29819213733098154,0.4767678086084827,1000
cohort_calibrated,0.6215623418255442,KU Leuven,1314,821,0.6451400730816077,0.5890031199802547,0.6248097412480974,0.623784036967646,0.6254826254826255,1000,0.6466818485162568,0.6232118811970933,0.6682811058268727,1000,0.05767872853600209,0.04879790680060869,0.06804186770402976,1000,0.4786499439760035,0.39924477406161724,0.5636946501717787,1000
cohort_calibrated,0.6215623418255442,OULAD,6829,4253,0.5951234422760404,0.31130448283109324,0.6227851808463903,0.6225531914893617,0.6230999156618026,1000,0.4235091390013147,0.3858879158736705,0.45719985505829214,1000,0.11220465617022146,0.09633996266536315,0.12844209728865066,1000,0.5922606319257987,0.5450233094412416,0.6348723866006463,1000
cohort_calibrated,0.6215623418255442,Oviedo,1271,798,0.5560401002506266,0.42658547377259576,0.6278520849724626,0.6253623083507465,0.6314297584136294,1000,0.4767529016248434,0.42894673189406635,0.5202168950148427,1000,0.05016742785224765,0.04005416075703537,0.05920093060538538,1000,0.34941420658182737,0.2728892406141016,0.4291344003383954,1000
cohort_calibrated,0.6215623418255442,UKZN,2400,1499,0.5710073382254837,0.4265872892599243,0.6245833333333334,0.6235217474117561,0.6266861327409456,1000,0.4850467069312181,0.4113045083418972,0.5530769513501652,1000,0.05845941767129381,0.04670812426387721,0.07006127887188734,1000,0.4286348462664737,0.3424181961542267,0.5105470994334623,1000
cohort_calibrated,0.6215623418255442,Zambia,40,26,0.6730769230769231,0.5675008915746084,0.65,0.6363636363636364,0.6666666666666666,1000,0.6366714570563299,0.6113947469152821,0.6661609522208859,1000,0.06917056548172151,0.0621305325783057,0.07378165103265055,1000,0.7471393643940257,0.7151644175554079,0.768182567262746,1000
cohort_calibrated,0.6215623418255442,ALL,11854,7397,0.5918453427065026,0.37865261346038154,0.6240087734098194,0.623601639275647,0.6244674967078852,1000,0.46724313273954626,0.4389608387534688,0.4921580120254944,1000,0.08859051927916473,0.0790010084972923,0.09874579964383091,1000,0.5339079725321507,0.49582558942240085,0.5683263541475629,1000
oracle,0.6215623418255442,KU Leuven,1314,821,0.7008038976857491,0.5890031199802547,0.6248097412480974,0.623784036967646,0.6254826254826255,1000,0.7095060663650008,0.6963838553012128,0.7217642634515818,1000,0.12050294638474612,0.11437844102919814,0.12715850468798628,1000,1.0,1.0,1.0,1000
oracle,0.6215623418255442,OULAD,6829,4253,0.6428920761815189,0.31130448283109324,0.6227851808463903,0.6225531914893617,0.6230999156618026,1000,0.5007559677379594,0.46266288111188447,0.536854116930239,1000,0.18945148490686614,0.1714323488443567,0.2081450873719787,1000,1.0,1.0,1.0,1000
oracle,0.6215623418255442,Oviedo,1271,798,0.6176942355889724,0.42658547377259576,0.6278520849724626,0.6253623083507465,0.6314297584136294,1000,0.5701612841067392,0.5357135150055317,0.6024411980424623,1000,0.1435758103341434,0.13028415572021904,0.1597233883688861,1000,1.0,1.0,1.0,1000
oracle,0.6215623418255442,UKZN,2400,1499,0.6203735823882588,0.4265872892599243,0.6245833333333334,0.6235217474117561,0.6266861327409456,1000,0.5629724156221211,0.5080069947991969,0.6162035929708368,1000,0.1363851263621968,0.11725169679621462,0.1586507666636583,1000,1.0,1.0,1.0,1000
oracle,0.6215623418255442,Zambia,40,26,0.6907692307692308,0.5675008915746084,0.65,0.6363636363636364,0.6666666666666666,1000,0.6600814311340826,0.6336601219112951,0.6909062918940014,1000,0.0925805395594742,0.08687587225142124,0.09604702602866355,1000,1.0,1.0,1.0,1000
oracle,0.6215623418255442,ALL,11854,7397,0.642206299851291,0.37865261346038154,0.6240087734098194,0.623601639275647,0.6244674967078852,1000,0.5445810577557699,0.5184018954555192,0.5678999139255039,1000,0.1659284442953884,0.15339636784537522,0.1778965447441381,1000,1.0,1.0,1.0,1000
calibrated_minus_global,,KU Leuven,,,,,0.012937595129375978,-0.03858121822769999,0.06812842599843383,1000,-0.0006205837424025917,-0.011700661730563278,0.006143403633015798,1000,-0.0006205837424025917,-0.011700661730563278,0.006143403633015798,1000,0.006459854146512345,-0.031810520988764884,0.03505780418760716,1000
calibrated_minus_global,,OULAD,,,,,-0.10938644018157861,-0.14917682668911783,-0.060432419697382514,1000,0.03526676933675993,0.015778328953718595,0.0527280494683021,1000,0.03526676933675993,0.015778328953718595,0.0527280494683021,1000,0.03087125893121767,-0.0429525407856858,0.08547990073156217,1000
