group,students,cohorts,spearman_pooled,spearman_pooled_ci_low,spearman_pooled_ci_high,spearman_pooled_n_boot,spearman_within_cohort_mean,spearman_within_cohort_mean_ci_low,spearman_within_cohort_mean_ci_high,spearman_within_cohort_mean_n_boot
KU Leuven,1314,6,0.49224348564073667,0.4135880688086181,0.5636881582021304,1000,0.5083661133917657,0.4383885052444564,0.5663036679731798,1000
OULAD,6829,19,0.5277275656132441,0.4651107599213546,0.582198533883756,1000,0.5272330140609478,0.4664466776814479,0.5850834824595941,1000
Oviedo,1271,20,0.32692035167904043,0.21994454532359584,0.42939891121674584,1000,0.40637746027307997,0.3472050550773652,0.45578404585228705,1000
UKZN,2400,16,0.3680771483841379,0.29431089296393864,0.45471700281589006,1000,0.4219098954817699,0.36250194497421556,0.4810008015279581,1000
Zambia,40,2,0.7367660582722776,0.5669949922183637,0.7367660582722776,1000,0.6518016707265274,0.5669949922183637,0.7366083492346911,1000
ALL,11854,63,0.3603598024673762,0.2833192982512217,0.4369747465696376,1000,0.46427515590685037,0.43184915820283226,0.49452743762038176,1000
