regime,level,group,students,students_shown,mean_cross_jaccard_top3,no_gate_cross_tau,coverage,coverage_ci_low,coverage_ci_high,coverage_n_boot,mean_cross_tau,mean_cross_tau_ci_low,mean_cross_tau_ci_high,mean_cross_tau_n_boot,lift,lift_ci_low,lift_ci_high,lift_n_boot,efficiency,efficiency_ci_low,efficiency_ci_high,efficiency_n_boot
no_gate,,KU Leuven,1314,1314,0.49855403348554034,0.4201267137866311,1.0,1.0,1.0,1000,0.4201267137866311,0.3495067805786412,0.4923876929623326,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,OULAD,6829,6829,0.6589046712549421,0.5235445474133423,1.0,1.0,1.0,1000,0.5235445474133423,0.4785778249071524,0.5564168440661292,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,Oviedo,1271,1271,0.4719118804091266,0.28985247186498764,1.0,1.0,1.0,1000,0.28985247186498764,0.1954316149643733,0.40162593594905904,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,UKZN,2421,2421,0.5131598513011152,0.39846973899018506,1.0,1.0,1.0,1000,0.39846973899018506,0.33190665235344596,0.464482303491432,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,Zambia,40,40,0.5549999999999999,0.4833333333333334,1.0,1.0,1.0,1000,0.4833333333333334,0.4761904761904762,0.4920634920634921,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,ALL,11875,11875,0.5910837894736842,0.46145374984171106,1.0,1.0,1.0,1000,0.46145374984171106,0.4242463197352295,0.4922657086631981,1000,0.0,0.0,0.0,1000,,,,0
global,0.8,KU Leuven,1314,924,0.5266450216450217,0.4201267137866311,0.7031963470319634,0.6156424014127633,0.7997032640949555,1000,0.46003586599517443,0.3791936609702927,0.5297277697921743,1000,0.03990915220854335,0.025124821459598035,0.05262191615791417,1000,0.45311433456206907,0.29365805375003795,0.5424990701818788,1000
global,0.8,OULAD,6829,4232,0.7306001890359168,0.5235445474133423,0.6197100600380729,0.5675006567778907,0.6650424655888161,1000,0.6103339634530561,0.5787023488065343,0.6373740673970911,1000,0.0867894160397138,0.06812344049092144,0.11103881090998087,1000,0.6122876076545276,0.5459814802063176,0.6789163657075098,1000
global,0.8,Oviedo,1271,645,0.5222015503875969,0.28985247186498764,0.5074744295830055,0.4229260742935327,0.6092474203638903,1000,0.3656521823456925,0.2579529950875952,0.46150135431694683,1000,0.07579971048070488,0.043386319080166165,0.10257855367458155,1000,0.5118884421682598,0.2927286617335019,0.694381189136042,1000
global,0.8,UKZN,2421,1134,0.5753615520282187,0.39846973899018506,0.4684014869888476,0.3777185115755033,0.5826587493940864,1000,0.47879398673049467,0.4303311149862247,0.5179969378718285,1000,0.0803242477403096,0.036438634179196176,0.12484981369231739,1000,0.444187037762053,0.2508294002246879,0.6012199719095007,1000
