feature_set,split_strategy,model,feature,mean_rmse_increase,std_rmse_increase,model_native_importance,direction_pearson_with_prediction,direction_pearson_with_target,direction_note,test_mean,train_median,importance_share_basis,importance_share_basis_value,importance_share,rank
B_lms_oulad,student_group,gradient_boosting,banked_assessment_rate_to_date,0.22217288561882012,0.011906681740168438,0.0014591842938260857,-0.03500435913008017,-0.05775810085340823,weak or mixed direction in held-out predictions,0.03205262270197335,0.0,positive_permutation_rmse_increase,0.22217288561882012,0.007873408536182904,11
B_lms_oulad,student_group,gradient_boosting,course_week_progress,0.09854641031977968,0.008779893129389555,0.005684748145786176,9.086866179566738e-05,2.0642493728773142e-16,weak or mixed direction in held-out predictions,0.5526315789473684,0.5526315789473685,positive_permutation_rmse_increase,0.09854641031977968,0.003492308010767497,12
B_lms_oulad,student_group,gradient_boosting,late_submission_rate_to_date,0.09433216522445527,0.008873353703652682,0.0017056650305951899,-0.05671089559934255,-0.05619054488963867,weak or mixed direction in held-out predictions,0.10578863776915726,0.0,positive_permutation_rmse_increase,0.09433216522445527,0.0033429627240342567,13
B_lms_oulad,student_group,gradient_boosting,week_number,0.034723658037837994,0.00511777220290232,0.0015404948768206975,9.08686617956669e-05,1.2770929227909268e-16,weak or mixed direction in held-out predictions,21.0,21.0,positive_permutation_rmse_increase,0.034723658037837994,0.001230544154121797,14
B_lms_oulad,student_group,gradient_boosting,cumulative_other_clicks_to_date,0.029495283255221594,0.012817691087959292,0.0017743953239698596,0.20011303678528297,0.17893571534887712,higher values generally align with higher predicted final_grade,4.253896103896104,0.0,positive_permutation_rmse_increase,0.029495283255221594,0.001045259930400447,15
B_lms_oulad,student_group,gradient_boosting,cumulative_assessment_score_count_to_date,0.00695573774317945,0.0007048494028853918,0.0002383412726282763,0.7280086265911092,0.6709032135539278,higher values generally align with higher predicted final_grade,2.625383707201889,2.0,positive_permutation_rmse_increase,0.00695573774317945,0.00024649886852781444,16
B_lms_oulad,student_group,gradient_boosting,has_assessment_score_to_date,0.0010537521327095808,9.741202419259486e-05,3.806306467182928e-05,0.654136839019526,0.6000626596235342,higher values generally align with higher predicted final_grade,0.7738488783943329,1.0,positive_permutation_rmse_increase,0.0010537521327095808,3.734308537960382e-05,17
B_lms_oulad,student_group,gradient_boosting,has_vle_activity_to_date,0.0,0.0,0.0,0.3561807804602706,0.32326388797416067,higher values generally align with higher predicted final_grade,0.9213695395513577,1.0,positive_permutation_rmse_increase,0.0,0.0,18
B_lms_oulad,student_group,gradient_boosting,is_registered_by_week,0.0,0.0,0.0,,,direction unclear,1.0,1.0,positive_permutation_rmse_increase,0.0,0.0,19
B_lms_oulad,student_group,gradient_boosting,has_weighted_score_to_date,-9.747699438733548e-06,0.00011652795480568384,1.1185985652555245e-05,0.654136839019526,0.6000626596235342,higher values generally align with higher predicted final_grade,0.7738488783943329,1.0,positive_permutation_rmse_increase,0.0,0.0,20
