regime,level,group,students,students_shown,mean_cross_jaccard_top3,no_gate_cross_tau,coverage,coverage_ci_low,coverage_ci_high,coverage_n_boot,mean_cross_tau,mean_cross_tau_ci_low,mean_cross_tau_ci_high,mean_cross_tau_n_boot,lift,lift_ci_low,lift_ci_high,lift_n_boot,efficiency,efficiency_ci_low,efficiency_ci_high,efficiency_n_boot
oracle,0.007614213197969543,Oviedo,1216,22,0.7281818181818182,0.4999297771294467,0.018092105263157895,0.01494632025812338,0.023041727579456415,1000,0.7473222478468294,0.716274836147992,0.7755116155890722,1000,0.24739247071738274,0.21275455202298366,0.2842373429342853,1000,1.0,1.0,1.0,1000
oracle,0.007614213197969543,UKZN,2421,25,0.7256,0.4667154459348522,0.010326311441553077,0.009208226852529795,0.012619740525169945,1000,0.7578377506787788,0.7136019801374989,0.7904722556860815,1000,0.2911223047439266,0.26364024133419156,0.31623728622186603,1000,1.0,1.0,1.0,1000
oracle,0.007614213197969543,Zambia,40,2,0.7,0.4043743806729633,0.05,0.045454545454545456,0.05555555555555555,1000,0.6562341273727006,0.5847039651014236,0.7277642896439775,1000,0.2518597466997373,0.231986253520223,0.2551143934336532,1000,1.0,1.0,1.0,1000
oracle,0.007614213197969543,ALL,11820,127,0.7691338582677166,0.3663623833421211,0.01074450084602369,0.0103197263072322,0.011159275818598345,1000,0.7335713061854211,0.7146751524977688,0.7543514291278168,1000,0.3672089228433,0.35217414123568097,0.38160235572737317,1000,1.0,1.0,1.0,1000
calibrated_minus_global,,KU Leuven,,,,,-0.03120243531202435,-0.06565012939016962,-0.0017064846416382246,1000,0.034217067006891644,-0.022391247620736836,0.07716473121202905,1000,0.034217067006891644,-0.022391247620736836,0.07716473121202905,1000,0.09850146499453416,-0.13112356045846285,0.25274455193388407,1000
calibrated_minus_global,,OULAD,,,,,0.00849319080392444,0.006630258726646159,0.009695301188689599,1000,-0.21000441883073417,-0.3577130512064021,0.33598822347517565,987,-0.21000441883073417,-0.3577130512064022,0.3359882234751757,987,-0.4093296021455111,-0.7371366352173966,0.7314369726026981,987
calibrated_minus_global,,Oviedo,,,,,0.013157894736842106,0.0062172280773131975,0.020578131797248846,1000,-0.06327166722129351,-0.17660938439813076,0.1192794506888332,992,-0.06327166722129351,-0.17660938439813076,0.1192794506888332,992,-0.265649053559552,-0.7300398852090809,0.4575133584812136,992
calibrated_minus_global,,UKZN,,,,,0.0008261049153242463,-0.008387849262810599,0.009752893513508831,1000,-0.14994048211125288,-0.2557628876612467,-0.06260755909167928,997,-0.14994048211125288,-0.2557628876612467,-0.06260755909167928,997,-0.5215476762366487,-0.8679115750049866,-0.2167146420315068,997
calibrated_minus_global,,Zambia,,,,,0.05,0.045454545454545456,0.05555555555555555,1000,,,,0,,,,0,,,,0
calibrated_minus_global,,ALL,,,,,0.0031302876480541458,-0.002057987029745075,0.007182818787169945,1000,-0.1757642850305281,-0.24272446014208246,-0.11742905683705245,1000,-0.1757642850305281,-0.24272446014208246,-0.11742905683705245,1000,-0.4786492759205975,-0.652758979705306,-0.3083160541797834,1000
