group,students,cohorts,spearman_pooled,spearman_pooled_ci_low,spearman_pooled_ci_high,spearman_pooled_n_boot,spearman_within_cohort_mean,spearman_within_cohort_mean_ci_low,spearman_within_cohort_mean_ci_high,spearman_within_cohort_mean_n_boot
KU Leuven,1314,6,0.7755075612858949,0.6832974534423387,0.8632057768685594,1000,0.8033701261335969,0.7573823650723251,0.8527130081798641,1000
OULAD,6829,19,0.5647757914110797,0.4979411177305455,0.6320122600114689,1000,0.5874251324204811,0.5246212078693071,0.651922935434827,1000
Oviedo,1233,20,0.6159850517803388,0.5165119109227726,0.7232278190585696,1000,0.6855886524198789,0.5876350139024699,0.7684259107246131,1000
UKZN,2421,16,0.6300428436931811,0.5363875555008147,0.711998274822238,1000,0.6727234301077488,0.623802834794648,0.7237857603239493,1000
Zambia,40,2,0.8183014017558722,0.7863621972957779,0.9074457083764219,1000,0.8469039528361,0.7863621972957782,0.9074457083764217,1000
ALL,11837,63,0.542990992652837,0.47826010665072727,0.6069683011526656,1000,0.6690548271203886,0.6304102647471226,0.7062634735394767,1000
