regime,level,group,students,students_shown,mean_cross_jaccard_top3,no_gate_cross_tau,coverage,coverage_ci_low,coverage_ci_high,coverage_n_boot,mean_cross_tau,mean_cross_tau_ci_low,mean_cross_tau_ci_high,mean_cross_tau_n_boot,lift,lift_ci_low,lift_ci_high,lift_n_boot,efficiency,efficiency_ci_low,efficiency_ci_high,efficiency_n_boot
no_gate,,KU Leuven,1314,1314,0.751324200913242,0.6694556255965801,1.0,1.0,1.0,1000,0.6694556255965801,0.5887180474204016,0.7431949729193165,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,OULAD,6829,6829,0.6593469029140431,0.5262178961875954,1.0,1.0,1.0,1000,0.5262178961875954,0.4611444839959464,0.5816637901132634,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,Oviedo,1233,1233,0.6995458231954582,0.5585067202937006,1.0,1.0,1.0,1000,0.5585067202937006,0.4889526117979209,0.6240097345914187,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,UKZN,2421,2421,0.6873192895497728,0.5812953966977616,1.0,1.0,1.0,1000,0.5812953966977616,0.5159543084194437,0.6525091737861787,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,Zambia,40,40,0.608,0.501072048624261,1.0,1.0,1.0,1000,0.501072048624261,0.4310911928070677,0.558329112474692,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,ALL,11837,11837,0.6792920503505956,0.5566616987895058,1.0,1.0,1.0,1000,0.5566616987895058,0.5158532196863709,0.5916708329106154,1000,0.0,0.0,0.0,1000,,,,0
global,0.8,KU Leuven,1314,682,0.874633431085044,0.6694556255965801,0.5190258751902588,0.43202416918429004,0.6335311572700296,1000,0.8048790735648914,0.7758926624317027,0.8416325739572683,1000,0.1354234479683113,0.07640817278863232,0.20262260841506197,1000,0.919977329445833,0.8223897711337602,0.9950545507158843,1000
global,0.8,OULAD,6829,4721,0.7044524465155687,0.5262178961875954,0.6913164445746083,0.6193714216215478,0.7613829614129959,1000,0.612752828283307,0.5585890407570572,0.6618647998851476,1000,0.08653493209571161,0.06002509137163618,0.1162356797052723,1000,0.6495688171855285,0.522387153137093,0.766439929809479,1000
global,0.8,Oviedo,1233,638,0.809655172413793,0.5585067202937006,0.5174371451743714,0.4264060544178656,0.6151960597434725,1000,0.6840333520892797,0.5984181746893108,0.7561287491528393,1000,0.1255266317955791,0.09168059888198499,0.17102669274221255,1000,0.7421438350552079,0.5702109273758594,0.9367999883292637,1000
global,0.8,UKZN,2421,1280,0.785015625,0.5812953966977616,0.5287071458075175,0.44625320228587123,0.6458553403755869,1000,0.6965639053035398,0.637951384585814,0.7467943323416065,1000,0.1152685086057782,0.08264658803079757,0.13272426792555111,1000,0.7444123102920376,0.6210440378132951,0.8694770029640457,1000
global,0.8,Zambia,40,10,0.82,0.501072048624261,0.25,0.0,0.45454545454545453,1000,0.7069843182249351,0.7069843182249351,0.7069843182249351,751,0.2059122696006741,0.14865520575024316,0.2059122696006741,751,0.8296984547235555,0.7503277556759803,0.8296984547235555,751
global,0.8,ALL,11837,7331,0.7436638930568816,0.5566616987895058,0.6193292219312325,0.5663874550125032,0.6684630245521902,1000,0.6515916725004078,0.6166844415739501,0.6853640079280113,1000,0.09492997371090206,0.07534178614335706,0.11486831617279336,1000,0.6415774081553777,0.5555190532204308,0.724559118036827,1000
cohort_calibrated,0.6193292219312325,KU Leuven,1314,817,0.8476132190942472,0.6694556255965801,0.621765601217656,0.6211603485668701,0.6226968546754181,1000,0.7699407157954206,0.7195577266385891,0.8158272360079416,1000,0.10048509019884044,0.07028175375272615,0.14084510646767176,1000,0.823981126720561,0.7352976424124169,0.8937697655483207,1000
cohort_calibrated,0.6193292219312325,OULAD,6829,4236,0.7190179414542022,0.5262178961875954,0.6202957973348953,0.6200726866088901,0.6206212984467404,1000,0.6250219696261458,0.5616892316940691,0.6807619306518121,1000,0.09880407343855035,0.0853783076270453,0.11154773521178385,1000,0.6111284831643728,0.5536170632022035,0.6635805737404585,1000
cohort_calibrated,0.6193292219312325,Oviedo,1233,774,0.7771576227390181,0.5585067202937006,0.6277372262773723,0.6252820011842308,0.631578947368421,1000,0.6426332413354792,0.5637598557546666,0.718357131059823,1000,0.08412652104177853,0.06499781407425367,0.10215913218836095,1000,0.6162994098122282,0.45429994604519924,0.7779111031419068,1000
cohort_calibrated,0.6193292219312325,UKZN,2421,1508,0.7607427055702918,0.5812953966977616,0.6228831061544816,0.6214243414054699,0.6256848068257327,1000,0.6686890027439049,0.6098433585324665,0.7314565517399697,1000,0.08739360604614321,0.0724437359699926,0.10234817127094341,1000,0.6732393763785028,0.600637042190661,0.7544218450312877,1000
cohort_calibrated,0.6193292219312325,Zambia,40,26,0.6515384615384616,0.501072048624261,0.65,0.6363636363636364,0.6666666666666666,1000,0.5985578433709571,0.5225460643385004,0.6637107968273483,1000,0.09748579474669605,0.09145487153143267,0.10538168435265638,1000,0.8621424305226025,0.7844926876444368,1.0,1000
cohort_calibrated,0.6193292219312325,ALL,11837,7361,0.7477136258660508,0.5566616987895058,0.6218636478837544,0.6214522060682488,0.6223610032860314,1000,0.651810661187383,0.6141374929506912,0.6880209841273238,1000,0.09514896239787718,0.08623321373297162,0.1042831402375218,1000,0.6430574274655348,0.6018774028485107,0.6839052141231342,1000
oracle,0.6193292219312325,KU Leuven,1314,817,0.8647246022031824,0.6694556255965801,0.621765601217656,0.6211603485668701,0.6226968546754181,1000,0.7914063438111713,0.7439091439211163,0.8350712349325251,1000,0.12195071821459114,0.09104990088223108,0.15736316766845182,1000,1.0,1.0,1.0,1000
