run,students,cohorts,c_star,no_gate_coverage,no_gate_mean_cross_tau,no_gate_lift,no_gate_lift_ci_low,no_gate_lift_ci_high,no_gate_efficiency,global_coverage,global_mean_cross_tau,global_lift,global_lift_ci_low,global_lift_ci_high,global_efficiency,cohort_calibrated_coverage,cohort_calibrated_mean_cross_tau,cohort_calibrated_lift,cohort_calibrated_lift_ci_low,cohort_calibrated_lift_ci_high,cohort_calibrated_efficiency,oracle_coverage,oracle_mean_cross_tau,oracle_lift,oracle_lift_ci_low,oracle_lift_ci_high,oracle_efficiency,calibrated_minus_global_coverage,calibrated_minus_global_mean_cross_tau,calibrated_minus_global_lift,calibrated_minus_global_lift_ci_low,calibrated_minus_global_lift_ci_high,calibrated_minus_global_efficiency,spread_coverage_no_gate,spread_mean_cross_tau_no_gate,spread_coverage_global,spread_mean_cross_tau_global,spread_coverage_cohort_calibrated,spread_mean_cross_tau_cohort_calibrated,spread_coverage_oracle,spread_mean_cross_tau_oracle,spread_coverage_no_gate_no_zambia,spread_mean_cross_tau_no_gate_no_zambia,spread_coverage_global_no_zambia,spread_mean_cross_tau_global_no_zambia,spread_coverage_cohort_calibrated_no_zambia,spread_mean_cross_tau_cohort_calibrated_no_zambia,spread_coverage_oracle_no_zambia,spread_mean_cross_tau_oracle_no_zambia,spearman_within_cohort_mean
exp028_f33_lr__cross_taub_shap__occlusion,11837,63,0.6193292219312325,1.0,0.5566616987895058,0.0,0.0,0.0,,0.6193292219312325,0.6515916725004078,0.09492997371090206,0.07534178614335706,0.11486831617279336,0.6415774081553777,0.6218636478837544,0.651810661187383,0.09514896239787718,0.08623321373297162,0.1042831402375218,0.6430574274655348,0.6218636478837544,0.7046250972885874,0.14796339849908158,0.13787136193639232,0.15898377351727613,1.0,0.002534425952521846,0.00021898868697511897,0.00021898868697511897,-0.017012336617074186,0.016681555234775068,0.0014800193101571768,0.0,0.1683835769723191,0.4413164445746083,0.1921262452815844,0.029704202665104762,0.17138287242446348,0.029704202665104762,0.17726040937015097,0.0,0.14323772940898472,0.17387929940023683,0.1921262452815844,0.007441428942477013,0.1449187461692748,0.007441428942477013,0.10351365065297646,0.6690548271203886
