regime,level,group,students,students_shown,mean_cross_jaccard_top3,no_gate_cross_tau,coverage,coverage_ci_low,coverage_ci_high,coverage_n_boot,mean_cross_tau,mean_cross_tau_ci_low,mean_cross_tau_ci_high,mean_cross_tau_n_boot,lift,lift_ci_low,lift_ci_high,lift_n_boot,efficiency,efficiency_ci_low,efficiency_ci_high,efficiency_n_boot
no_gate,,KU Leuven,1314,1314,0.6297260273972602,0.5734000144959049,1.0,1.0,1.0,1000,0.5734000144959049,0.5211443175213107,0.6405142847738484,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,OULAD,6829,6829,0.46975545467857666,0.22878759352620825,1.0,1.0,1.0,1000,0.22878759352620825,0.1775013222021341,0.27809096647168136,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,Oviedo,1271,1271,0.5645790715971676,0.49830279869618976,1.0,1.0,1.0,1000,0.49830279869618976,0.45061284357448167,0.5443050805438472,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,UKZN,2421,2421,0.5603552251135894,0.47070277925296516,1.0,1.0,1.0,1000,0.47070277925296516,0.4218204318290049,0.5275433639627485,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,Zambia,40,40,0.5145,0.5052380952380953,1.0,1.0,1.0,1000,0.5052380952380953,0.41375661375661377,0.5800865800865801,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,ALL,11875,11875,0.5162273684210527,0.3460178446115288,1.0,1.0,1.0,1000,0.3460178446115288,0.313214433434243,0.37994783433299695,1000,0.0,0.0,0.0,1000,,,,0
global,0.8,KU Leuven,1314,758,0.6453562005277045,0.5734000144959049,0.5768645357686454,0.5175585284280937,0.6343679263783056,1000,0.5989445910290238,0.5455991627420199,0.6727766573295986,1000,0.025544576533118812,0.018346853411904705,0.03596217023394721,1000,0.2937959929000616,0.23426740582800543,0.40770657915083713,1000
global,0.8,OULAD,6829,4034,0.5282250867625187,0.22878759352620825,0.5907160638453653,0.5259209189005334,0.6567274783799125,1000,0.3096253275727743,0.24805286627973006,0.36584150705881713,1000,0.08083773404656602,0.0573193493723759,0.10434560394906284,1000,0.42241938184120154,0.30965454775807455,0.5228304771073978,1000
global,0.8,Oviedo,1271,725,0.5967724137931034,0.49830279869618976,0.5704169944925256,0.4540403695799095,0.6792918960627293,1000,0.5694712643678161,0.5255034318409935,0.6060156262546774,1000,0.07116846567162638,0.04139833957588961,0.10064011648078265,1000,0.5347103552779429,0.39114343917130223,0.6702013997890622,1000
global,0.8,UKZN,2421,1074,0.5987523277467411,0.47070277925296516,0.4436183395291202,0.34157966118353406,0.5594035797536927,1000,0.5438503148000354,0.48663389641044785,0.6065690992123088,1000,0.07314753554707026,0.04390100605356846,0.10538060496378301,1000,0.4325735884348018,0.26861112946530213,0.5936202127670126,1000
global,0.8,Zambia,40,6,0.6233333333333334,0.5052380952380953,0.15,0.05555555555555555,0.22727272727272727,1000,0.6380952380952382,0.523809523809524,0.6609523809523811,1000,0.1328571428571429,0.08086580086580097,0.1328571428571429,1000,0.8300042498937525,0.58594730238394,0.8300042498937525,1000
global,0.8,ALL,11875,6597,0.5607852053963922,0.3460178446115288,0.5555368421052631,0.5059547980507566,0.6043328118523176,1000,0.40985585078354525,0.3657263861046022,0.45097953880183095,1000,0.06383800617201646,0.04414110064835905,0.0841540230895824,1000,0.3693792348527696,0.25976910346340104,0.4726829000590827,1000
cohort_calibrated,0.5555368421052631,KU Leuven,1314,733,0.6477489768076399,0.5734000144959049,0.5578386605783866,0.5566939890710383,0.5592417061611374,1000,0.6063665302410187,0.5521008403361345,0.6762968774942034,1000,0.03296651574511378,0.024209040050011454,0.04137168875040653,1000,0.3640651968666966,0.2952020443255628,0.42385282273231367,1000
cohort_calibrated,0.5555368421052631,OULAD,6829,3806,0.5329742511823437,0.22878759352620825,0.55732903792649,0.5569990631891856,0.5576923854992717,1000,0.3198108250131372,0.26449230003800545,0.3776141135166955,1000,0.09102323148692892,0.07018725435313092,0.11169157613764538,1000,0.43807243961014486,0.34849692451561404,0.5165888958109602,1000
cohort_calibrated,0.5555368421052631,Oviedo,1271,715,0.6083356643356643,0.49830279869618976,0.5625491738788355,0.5601277131773345,0.5660385401084141,1000,0.5523409923409924,0.5035865198640469,0.5962335294955575,1000,0.05403819364480267,0.04044483131081559,0.0646412446021852,1000,0.3939168783562077,0.2994206324252553,0.47022630996884524,1000
cohort_calibrated,0.5555368421052631,UKZN,2421,1354,0.5929542097488922,0.47070277925296516,0.5592730276745147,0.558104660466672,0.5613373643382876,1000,0.5230076668776817,0.4718838430533015,0.5839225246032708,1000,0.05230488762471658,0.037043842074168214,0.06886910147875322,1000,0.3793162297862952,0.2697941438796361,0.500142848935852,1000
cohort_calibrated,0.5555368421052631,Zambia,40,23,0.5252173913043479,0.5052380952380953,0.575,0.5555555555555556,0.5909090909090909,1000,0.5362318840579711,0.41714285714285715,0.6278388278388279,1000,0.0309937888198758,0.0033862433862433816,0.047752247752247845,1000,0.3299537139078687,0.035010940919037135,0.5469107551487421,1000
cohort_calibrated,0.5555368421052631,ALL,11875,6631,0.5660081435680894,0.3460178446115288,0.5584,0.5579627872355417,0.5588968570844084,1000,0.4188020193750853,0.38289035071227967,0.45566994766941377,1000,0.07278417476355653,0.060881645541637296,0.08490403838289565,1000,0.42114352242000097,0.35705310054497563,0.47850035842861466,1000
oracle,0.5555368421052631,KU Leuven,1314,733,0.7045020463847202,0.5734000144959049,0.5578386605783866,0.5566939890710383,0.5592417061611374,1000,0.6639511466250894,0.6109312690593479,0.7316540722082284,1000,0.09055113212918442,0.07836556320332133,0.10251427949914817,1000,1.0,1.0,1.0,1000
oracle,0.5555368421052631,OULAD,6829,3806,0.5965843405149763,0.22878759352620825,0.55732903792649,0.5569990631891856,0.5576923854992717,1000,0.4365688261642019,0.38595410457955637,0.49003378755666477,1000,0.20778123263799364,0.19457007499103846,0.22440181699958595,1000,1.0,1.0,1.0,1000
oracle,0.5555368421052631,Oviedo,1271,715,0.6667972027972028,0.49830279869618976,0.5625491738788355,0.5601277131773345,0.5660385401084141,1000,0.6354845154845156,0.5839212776631003,0.6789384123339348,1000,0.1371817167883258,0.1241888422198864,0.14901274829793695,1000,1.0,1.0,1.0,1000
oracle,0.5555368421052631,UKZN,2421,1354,0.661314623338257,0.47070277925296516,0.5592730276745147,0.558104660466672,0.5613373643382876,1000,0.6085953436027292,0.5661678594286379,0.663218434300156,1000,0.137892564349764,0.124466572551225,0.15335598262986075,1000,1.0,1.0,1.0,1000
oracle,0.5555368421052631,Zambia,40,23,0.5704347826086956,0.5052380952380953,0.575,0.5555555555555556,0.5909090909090909,1000,0.5991718426501036,0.5104761904761905,0.6673992673992675,1000,0.09393374741200833,0.08731268731268738,0.09671957671957676,1000,1.0,1.0,1.0,1000
oracle,0.5555368421052631,ALL,11875,6631,0.6292112803498718,0.3460178446115288,0.5584,0.5579627872355417,0.5588968570844084,1000,0.5188429526538408,0.48645783493701544,0.5514000042554904,1000,0.17282510804231205,0.16313135257125325,0.18315542531767035,1000,1.0,1.0,1.0,1000
calibrated_minus_global,,KU Leuven,,,,,-0.01902587519025878,-0.07630060090766468,0.038903009610520956,1000,0.007421939211994966,-0.0022879206132770166,0.011555226585282631,1000,0.007421939211994966,-0.0022879206132770166,0.011555226585282631,1000,0.070269203966635,-0.005422381344632267,0.10900072663292715,1000
calibrated_minus_global,,OULAD,,,,,-0.033387025918875324,-0.09955923820494846,0.031467495789268655,1000,0.0101854974403629,-0.0138288232485795,0.036776312454033046,1000,0.0101854974403629,-0.0138288232485795,0.036776312454033046,1000,0.015653057768943324,-0.08437770677290975,0.12197127436190688,1000
calibrated_minus_global,,Oviedo,,,,,-0.007867820613690069,-0.11649298221421592,0.1071609604912524,1000,-0.017130272026823712,-0.042844302244605205,0.006855727949025786,1000,-0.017130272026823712,-0.042844302244605205,0.006855727949025786,1000,-0.14079347692173516,-0.253817115089541,-0.027885616869715524,1000
calibrated_minus_global,,UKZN,,,,,0.11565468814539448,-2.70709258256603e-05,0.2171540199530876,1000,-0.020842647922353685,-0.03978129132623877,-0.003917886861957586,1000,-0.020842647922353685,-0.03978129132623877,-0.003917886861957586,1000,-0.053257358648506614,-0.1275198968771125,0.03195212954404356,1000
calibrated_minus_global,,Zambia,,,,,0.42499999999999993,0.36363636363636365,0.5,1000,-0.1018633540372671,-0.1066666666666668,-0.03311355311355313,1000,-0.1018633540372671,-0.1066666666666668,-0.03311355311355313,1000,-0.5000505359858838,-0.5558981499900543,-0.039036547235197894,1000
calibrated_minus_global,,ALL,,,,,0.0028631578947369007,-0.045754283596136806,0.052472981622310205,1000,0.008946168591540071,-0.01132384147542178,0.03273464328558771,1000,0.008946168591540071,-0.01132384147542178,0.03273464328558771,1000,0.05176428756723139,-0.04550624416334926,0.164657167757338,1000
