run,students,cohorts,c_star,no_gate_coverage,no_gate_mean_cross_tau,no_gate_lift,no_gate_lift_ci_low,no_gate_lift_ci_high,no_gate_efficiency,global_coverage,global_mean_cross_tau,global_lift,global_lift_ci_low,global_lift_ci_high,global_efficiency,cohort_calibrated_coverage,cohort_calibrated_mean_cross_tau,cohort_calibrated_lift,cohort_calibrated_lift_ci_low,cohort_calibrated_lift_ci_high,cohort_calibrated_efficiency,oracle_coverage,oracle_mean_cross_tau,oracle_lift,oracle_lift_ci_low,oracle_lift_ci_high,oracle_efficiency,calibrated_minus_global_coverage,calibrated_minus_global_mean_cross_tau,calibrated_minus_global_lift,calibrated_minus_global_lift_ci_low,calibrated_minus_global_lift_ci_high,calibrated_minus_global_efficiency,spread_coverage_no_gate,spread_mean_cross_tau_no_gate,spread_coverage_global,spread_mean_cross_tau_global,spread_coverage_cohort_calibrated,spread_mean_cross_tau_cohort_calibrated,spread_coverage_oracle,spread_mean_cross_tau_oracle,spread_coverage_no_gate_no_zambia,spread_mean_cross_tau_no_gate_no_zambia,spread_coverage_global_no_zambia,spread_mean_cross_tau_global_no_zambia,spread_coverage_cohort_calibrated_no_zambia,spread_mean_cross_tau_cohort_calibrated_no_zambia,spread_coverage_oracle_no_zambia,spread_mean_cross_tau_oracle_no_zambia,spearman_within_cohort_mean
exp027_f33_model__cross_taub_shap__lime,11875,63,0.007578947368421052,1.0,0.429988162626468,0.0,0.0,0.0,,0.007578947368421052,0.5558795967722646,0.12589143414579662,0.05240658664292428,0.1828200366714189,0.41456607571289644,0.010694736842105264,0.5086232975066249,0.07863513488015694,0.04516938201902097,0.11016825703211586,0.25894898649472115,0.010694736842105264,0.7336585339401629,0.3036703713136949,0.28721094790776175,0.3212093322091598,1.0,0.0031157894736842115,-0.04725629926563968,-0.04725629926563968,-0.11984070568067146,0.03625905858750627,-0.1556170892181753,0.0,0.12191251562356104,0.0395738203957382,,0.04162861491628615,0.1536653671887176,0.04162861491628615,0.1310758229404353,0.0,0.07845110369190816,0.03825591147788786,0.15555555555555556,0.008937820266404169,0.10177498707401167,0.008937820266404169,0.1310758229404353,0.30823396717466217
