regime,level,group,students,students_shown,coverage,mean_cross_tau,mean_cross_jaccard_top3,no_gate_cross_tau,lift
global,0.0,KU Leuven,1314,1314,1.0,0.593485257695669,0.6331811263318112,0.593485257695669,0.0
global,0.0,OULAD,6829,6829,1.0,0.24835191989616723,0.4695065163274271,0.24835191989616723,0.0
global,0.0,Oviedo,1233,1233,1.0,0.49415366399546706,0.5641849148418492,0.49415366399546706,0.0
global,0.0,UKZN,2421,2421,1.0,0.4688781503078115,0.5591491119372161,0.4688781503078115,0.0
global,0.0,Zambia,40,40,1.0,0.4616119154276084,0.5115000000000001,0.4616119154276084,0.0
global,0.0,ALL,11837,11837,1.0,0.3580928305991182,0.5160141927853341,0.3580928305991182,0.0
global,0.05,KU Leuven,1314,1314,1.0,0.593485257695669,0.6331811263318112,0.593485257695669,0.0
global,0.05,OULAD,6829,6829,1.0,0.24835191989616723,0.4695065163274271,0.24835191989616723,0.0
global,0.05,Oviedo,1233,1233,1.0,0.49415366399546706,0.5641849148418492,0.49415366399546706,0.0
global,0.05,UKZN,2421,2421,1.0,0.4688781503078115,0.5591491119372161,0.4688781503078115,0.0
global,0.05,Zambia,40,40,1.0,0.4616119154276084,0.5115000000000001,0.4616119154276084,0.0
global,0.05,ALL,11837,11837,1.0,0.3580928305991182,0.5160141927853341,0.3580928305991182,0.0
global,0.1,KU Leuven,1314,1314,1.0,0.593485257695669,0.6331811263318112,0.593485257695669,0.0
global,0.1,OULAD,6829,6829,1.0,0.24835191989616723,0.4695065163274271,0.24835191989616723,0.0
global,0.1,Oviedo,1233,1232,0.9991889699918897,0.49456907806674066,0.5644155844155845,0.49415366399546706,0.00041541407127360097
global,0.1,UKZN,2421,2421,1.0,0.4688781503078115,0.5591491119372161,0.4688781503078115,0.0
global,0.1,Zambia,40,40,1.0,0.4616119154276084,0.5115000000000001,0.4616119154276084,0.0
global,0.1,ALL,11837,11836,0.9999155191349159,0.35812457521743624,0.5160341331530922,0.3580928305991182,3.174461831806363e-05
global,0.15,KU Leuven,1314,1314,1.0,0.593485257695669,0.6331811263318112,0.593485257695669,0.0
global,0.15,OULAD,6829,6828,0.9998535656757944,0.24836197617218175,0.46950497949619213,0.24835191989616723,1.0056276014525078e-05
global,0.15,Oviedo,1233,1232,0.9991889699918897,0.49456907806674066,0.5644155844155845,0.49415366399546706,0.00041541407127360097
global,0.15,UKZN,2421,2421,1.0,0.4688781503078115,0.5591491119372161,0.4688781503078115,0.0
global,0.15,Zambia,40,40,1.0,0.4616119154276084,0.5115000000000001,0.4616119154276084,0.0
global,0.15,ALL,11837,11835,0.9998310382698319,0.35813965226922745,0.5160371778622729,0.3580928305991182,4.682167010927607e-05
global,0.2,KU Leuven,1314,1314,1.0,0.593485257695669,0.6331811263318112,0.593485257695669,0.0
global,0.2,OULAD,6829,6825,0.9994142627031776,0.24846818314776134,0.4696,0.24835191989616723,0.000116263251594112
global,0.2,Oviedo,1233,1232,0.9991889699918897,0.49456907806674066,0.5644155844155845,0.49415366399546706,0.00041541407127360097
global,0.2,UKZN,2421,2421,1.0,0.4688781503078115,0.5591491119372161,0.4688781503078115,0.0
global,0.2,Zambia,40,40,1.0,0.4616119154276084,0.5115000000000001,0.4616119154276084,0.0
global,0.2,ALL,11837,11832,0.9995775956745797,0.3582287492635328,0.5161037863421231,0.3580928305991182,0.00013591866441464706
global,0.25,KU Leuven,1314,1314,1.0,0.593485257695669,0.6331811263318112,0.593485257695669,0.0
global,0.25,OULAD,6829,6825,0.9994142627031776,0.24846818314776134,0.4696,0.24835191989616723,0.000116263251594112
global,0.25,Oviedo,1233,1232,0.9991889699918897,0.49456907806674066,0.5644155844155845,0.49415366399546706,0.00041541407127360097
global,0.25,UKZN,2421,2421,1.0,0.4688781503078115,0.5591491119372161,0.4688781503078115,0.0
global,0.25,Zambia,40,40,1.0,0.4616119154276084,0.5115000000000001,0.4616119154276084,0.0
global,0.25,ALL,11837,11832,0.9995775956745797,0.3582287492635328,0.5161037863421231,0.3580928305991182,0.00013591866441464706
global,0.3,KU Leuven,1314,1314,1.0,0.593485257695669,0.6331811263318112,0.593485257695669,0.0
global,0.3,OULAD,6829,6820,0.9986820910821497,0.2485995298099423,0.4697507331378299,0.24835191989616723,0.00024760991377506536
global,0.3,Oviedo,1233,1231,0.9983779399837794,0.4948902863874577,0.5646628757108042,0.49415366399546706,0.0007366223919906267
global,0.3,UKZN,2421,2413,0.996695580338703,0.46966816956172663,0.5596518856195607,0.4688781503078115,0.0007900192539151418
global,0.3,Zambia,40,40,1.0,0.4616119154276084,0.5115000000000001,0.4616119154276084,0.0
global,0.3,ALL,11837,11818,0.9983948635634029,0.3584593107318012,0.5163056354713149,0.3580928305991182,0.0003664801326830336
global,0.35,KU Leuven,1314,1314,1.0,0.593485257695669,0.6331811263318112,0.593485257695669,0.0
global,0.35,OULAD,6829,6817,0.9982427881095328,0.2487574566391365,0.46982837025084345,0.24835191989616723,0.00040553674296928133
global,0.35,Oviedo,1233,1229,0.9967558799675588,0.4952960790745632,0.5647518307567128,0.49415366399546706,0.0011424150790961263
global,0.35,UKZN,2421,2409,0.9950433705080545,0.46991167811669465,0.5597592361975924,0.4688781503078115,0.0010335278088831612
global,0.35,Zambia,40,40,1.0,0.4616119154276084,0.5115000000000001,0.4616119154276084,0.0
global,0.35,ALL,11837,11809,0.9976345357776464,0.35860951824066073,0.5163705648234397,0.3580928305991182,0.000516687641542557
global,0.4,KU Leuven,1314,1314,1.0,0.593485257695669,0.6331811263318112,0.593485257695669,0.0
global,0.4,OULAD,6829,6795,0.9950212329770098,0.2493750559523783,0.47030757910228105,0.24835191989616723,0.0010231360562110714
global,0.4,Oviedo,1233,1229,0.9967558799675588,0.4952960790745632,0.5647518307567128,0.49415366399546706,0.0011424150790961263
