institution,metric,est_a,est_b,kind,tau_mean,tau_ci_low,tau_ci_high,jaccard_top3_mean,n_students
Zambia,tau_strict,kernelshap_prob,kernelshap_prob,self,0.702857142857143,0.7021645021645022,0.7037037037037037,0.71175,40
Zambia,tau_strict,shap,occlusion,cross,0.5,0.41693121693121693,0.567965367965368,0.5115000000000001,40
Zambia,tau_strict,shap,lime,cross,0.3966666666666668,0.2835978835978836,0.4891774891774892,0.496,40
Zambia,tau_strict,shap,kernelshap_prob,cross,0.7185714285714286,0.6900432900432901,0.7534391534391536,0.6865,40
Zambia,tau_strict,occlusion,lime,cross,0.26428571428571435,0.1470899470899471,0.3601731601731602,0.395,40
Zambia,tau_strict,occlusion,kernelshap_prob,cross,0.5166666666666668,0.41587301587301595,0.5991341991341992,0.525,40
Zambia,tau_strict,lime,kernelshap_prob,cross,0.33142857142857146,0.2656084656084656,0.3852813852813853,0.4135,40
Zambia,tau_b,shap,shap,self,0.7190476190476192,0.6783068783068784,0.7523809523809525,,40
Zambia,tau_b,occlusion,occlusion,self,0.5144559199477617,0.40851881811360297,0.6011317305393461,,40
Zambia,tau_b,lime,lime,self,0.4023809523809524,0.27830687830687834,0.503896103896104,,40
Zambia,tau_b,kernelshap_prob,kernelshap_prob,self,0.702857142857143,0.7021645021645022,0.7037037037037037,,40
Zambia,tau_b,shap,occlusion,cross,0.4616119154276084,0.37930248667821437,0.5289559934952944,,40
Zambia,tau_b,shap,lime,cross,0.3966666666666668,0.2835978835978836,0.4891774891774892,,40
Zambia,tau_b,shap,kernelshap_prob,cross,0.7185714285714286,0.6900432900432901,0.7534391534391536,,40
Zambia,tau_b,occlusion,lime,cross,0.2542441468699124,0.13317422298254472,0.35330135732321327,,40
Zambia,tau_b,occlusion,kernelshap_prob,cross,0.488732878264195,0.3739841617355527,0.5826181917876294,,40
Zambia,tau_b,lime,kernelshap_prob,cross,0.33142857142857146,0.2656084656084656,0.3852813852813853,,40
Oviedo,tau_strict,shap,shap,self,0.7922895357985837,0.7593735876072308,0.823953154424394,0.8339575137686861,1271
Oviedo,tau_strict,occlusion,occlusion,self,0.8168820950882321,0.7769247649887491,0.8580460689575651,0.7921164437450825,1271
Oviedo,tau_strict,lime,lime,self,0.6061144205912106,0.5530796336478155,0.6658268174584718,0.6837372147915028,1271
Oviedo,tau_strict,kernelshap_prob,kernelshap_prob,self,0.7941628264208911,0.7630349343377851,0.8232115706822434,0.8285601888276947,1271
Oviedo,tau_strict,shap,occlusion,cross,0.4995316773444232,0.44958504140138167,0.5454657064836733,0.5682454760031471,1271
Oviedo,tau_strict,shap,lime,cross,0.39707017346671164,0.2802752590267254,0.49646906895607634,0.5376081825334382,1271
Oviedo,tau_strict,shap,kernelshap_prob,cross,0.83720355175902,0.8131650283750057,0.8579302007318304,0.8550275373721479,1271
Oviedo,tau_strict,occlusion,lime,cross,0.24857067925517964,0.1271342533880889,0.3480961495184085,0.42914240755310784,1271
Oviedo,tau_strict,occlusion,kernelshap_prob,cross,0.49690907047319327,0.4468435697378367,0.5444567799421837,0.5584421715184894,1271
Oviedo,tau_strict,lime,kernelshap_prob,cross,0.4066164624779889,0.297641235981046,0.5036066895001022,0.5375452399685288,1271
Oviedo,tau_b,shap,shap,self,0.79179611990935,0.7582804230228005,0.823953154424394,,1271
Oviedo,tau_b,occlusion,occlusion,self,0.7784664321132084,0.738079513928728,0.8221768642190571,,1220
Oviedo,tau_b,lime,lime,self,0.605846248489148,0.5527196797976602,0.6656725926710415,,1271
Oviedo,tau_b,kernelshap_prob,kernelshap_prob,self,0.7936612685859061,0.7618477361458555,0.8231290821843742,,1271
Oviedo,tau_b,shap,occlusion,cross,0.4941536639954672,0.4568768993442949,0.5332952001634219,,1233
Oviedo,tau_b,shap,lime,cross,0.39921466080969853,0.2802752590267254,0.4970664589487076,,1271
Oviedo,tau_b,shap,kernelshap_prob,cross,0.8371653366303249,0.8131650283750057,0.8578703307661452,,1271
Oviedo,tau_b,occlusion,lime,cross,0.24325702995453974,0.12819637983387325,0.33702768387079485,,1233
Oviedo,tau_b,occlusion,kernelshap_prob,cross,0.4848575261333621,0.44881022598607917,0.5211520556083098,,1233
Oviedo,tau_b,lime,kernelshap_prob,cross,0.40880168311346426,0.2982496494316281,0.5061117003481753,,1271
