group,students,cohorts,spearman_pooled,spearman_pooled_ci_low,spearman_pooled_ci_high,spearman_pooled_n_boot,spearman_within_cohort_mean,spearman_within_cohort_mean_ci_low,spearman_within_cohort_mean_ci_high,spearman_within_cohort_mean_n_boot
KU Leuven,1314,6,0.12769663151777466,-0.009841866469453342,0.2418241136626527,1000,0.1476902484636786,0.023985020459043237,0.2748084191715789,1000
OULAD,6829,19,0.3618820956976552,0.2649420450563805,0.4592802768394237,1000,0.3330150870488186,0.2539214216470108,0.41657349173162805,1000
Oviedo,1271,20,0.5397388186576256,0.39396471689835455,0.6344377902852677,1000,0.3245099056792956,0.20255054866184485,0.4449709667051774,1000
UKZN,2421,16,0.306265389390727,0.13371111389802792,0.39888908476735263,1000,0.18998658575054123,0.10007172381216231,0.27329333153190577,1000
Zambia,40,2,0.182201621806008,-0.16681836801105274,0.6312623294627784,1000,0.23222198072586286,-0.16681836801105276,0.6312623294627785,1000
ALL,11875,63,0.4043230166895259,0.3219829812245553,0.47337864414512476,1000,0.27314056494850664,0.22062644592246,0.3291094076192033,1000
