regime,level,group,students,students_shown,coverage,mean_cross_tau,mean_cross_jaccard_top3,no_gate_cross_tau,lift
global,0.0,KU Leuven,1314,1314,1.0,0.43239834746684064,0.5211263318112633,0.43239834746684064,0.0
global,0.0,OULAD,6829,6829,1.0,0.5029489083669784,0.587930882998975,0.5029489083669784,0.0
global,0.0,Oviedo,1271,1271,1.0,0.4223138198642471,0.5620141620771046,0.4223138198642471,0.0
global,0.0,UKZN,2421,2421,1.0,0.3340886292559155,0.47463031805039235,0.3340886292559155,0.0
global,0.0,Zambia,40,40,1.0,0.5519047619047619,0.602,0.5519047619047619,0.0
global,0.0,ALL,11875,11875,1.0,0.4522505390115153,0.5547132631578947,0.4522505390115153,0.0
global,0.05,KU Leuven,1314,1314,1.0,0.43239834746684064,0.5211263318112633,0.43239834746684064,0.0
global,0.05,OULAD,6829,6829,1.0,0.5029489083669784,0.587930882998975,0.5029489083669784,0.0
global,0.05,Oviedo,1271,1271,1.0,0.4223138198642471,0.5620141620771046,0.4223138198642471,0.0
global,0.05,UKZN,2421,2421,1.0,0.3340886292559155,0.47463031805039235,0.3340886292559155,0.0
global,0.05,Zambia,40,40,1.0,0.5519047619047619,0.602,0.5519047619047619,0.0
global,0.05,ALL,11875,11875,1.0,0.4522505390115153,0.5547132631578947,0.4522505390115153,0.0
global,0.1,KU Leuven,1314,1314,1.0,0.43239834746684064,0.5211263318112633,0.43239834746684064,0.0
global,0.1,OULAD,6829,6829,1.0,0.5029489083669784,0.587930882998975,0.5029489083669784,0.0
global,0.1,Oviedo,1271,1271,1.0,0.4223138198642471,0.5620141620771046,0.4223138198642471,0.0
global,0.1,UKZN,2421,2421,1.0,0.3340886292559155,0.47463031805039235,0.3340886292559155,0.0
global,0.1,Zambia,40,40,1.0,0.5519047619047619,0.602,0.5519047619047619,0.0
global,0.1,ALL,11875,11875,1.0,0.4522505390115153,0.5547132631578947,0.4522505390115153,0.0
global,0.15,KU Leuven,1314,1314,1.0,0.43239834746684064,0.5211263318112633,0.43239834746684064,0.0
global,0.15,OULAD,6829,6829,1.0,0.5029489083669784,0.587930882998975,0.5029489083669784,0.0
global,0.15,Oviedo,1271,1271,1.0,0.4223138198642471,0.5620141620771046,0.4223138198642471,0.0
global,0.15,UKZN,2421,2421,1.0,0.3340886292559155,0.47463031805039235,0.3340886292559155,0.0
global,0.15,Zambia,40,40,1.0,0.5519047619047619,0.602,0.5519047619047619,0.0
global,0.15,ALL,11875,11875,1.0,0.4522505390115153,0.5547132631578947,0.4522505390115153,0.0
global,0.2,KU Leuven,1314,1314,1.0,0.43239834746684064,0.5211263318112633,0.43239834746684064,0.0
global,0.2,OULAD,6829,6829,1.0,0.5029489083669784,0.587930882998975,0.5029489083669784,0.0
global,0.2,Oviedo,1271,1271,1.0,0.4223138198642471,0.5620141620771046,0.4223138198642471,0.0
global,0.2,UKZN,2421,2421,1.0,0.3340886292559155,0.47463031805039235,0.3340886292559155,0.0
global,0.2,Zambia,40,40,1.0,0.5519047619047619,0.602,0.5519047619047619,0.0
global,0.2,ALL,11875,11875,1.0,0.4522505390115153,0.5547132631578947,0.4522505390115153,0.0
global,0.25,KU Leuven,1314,1314,1.0,0.43239834746684064,0.5211263318112633,0.43239834746684064,0.0
global,0.25,OULAD,6829,6829,1.0,0.5029489083669784,0.587930882998975,0.5029489083669784,0.0
global,0.25,Oviedo,1271,1271,1.0,0.4223138198642471,0.5620141620771046,0.4223138198642471,0.0
global,0.25,UKZN,2421,2418,0.9987608426270136,0.33458584426326365,0.47491315136476425,0.3340886292559155,0.0004972150073481729
global,0.25,Zambia,40,40,1.0,0.5519047619047619,0.602,0.5519047619047619,0.0
global,0.25,ALL,11875,11872,0.9997473684210526,0.4523816670116024,0.5547911051212938,0.4522505390115153,0.00013112800008707737
global,0.3,KU Leuven,1314,1312,0.9984779299847792,0.43243321718931477,0.5211890243902438,0.43239834746684064,3.4869722474129006e-05
global,0.3,OULAD,6829,6823,0.9991213940547664,0.503315815553834,0.5881342517953979,0.5029489083669784,0.00036690718685561396
global,0.3,Oviedo,1271,1270,0.999213217938631,0.4224888701161087,0.5621574803149606,0.4223138198642471,0.00017505025186159706
global,0.3,UKZN,2421,2413,0.996695580338703,0.334904189607878,0.4751844177372565,0.3340886292559155,0.0008155603519625076
