group,students,cohorts,spearman_pooled,spearman_pooled_ci_low,spearman_pooled_ci_high,spearman_pooled_n_boot,spearman_within_cohort_mean,spearman_within_cohort_mean_ci_low,spearman_within_cohort_mean_ci_high,spearman_within_cohort_mean_n_boot
KU Leuven,1314,6,0.41035450648608873,0.3333112907395592,0.4816293299270838,1000,0.4143972184936333,0.34649382078828034,0.4648739432040209,1000
OULAD,6829,19,0.555485618474349,0.47633615327401885,0.6193949353293324,1000,0.4874909153373099,0.41674958324133704,0.5537146910581996,1000
Oviedo,1271,20,0.5339855871869161,0.4176198178844015,0.6224204874202229,1000,0.3998577760045958,0.30913297176489135,0.4771517262903609,1000
UKZN,2421,16,0.4635596187079016,0.35712938818217527,0.5392157028182525,1000,0.3406714613953826,0.2567260655627332,0.42625071757648636,1000
Zambia,40,2,0.390797054125513,0.27593094064999796,0.5012939301638635,1000,0.3886124354069307,0.27593094064999796,0.5012939301638635,1000
ALL,11875,63,0.5907808949550446,0.5374657515622446,0.6364826962046389,1000,0.41228308691432675,0.3727990650594483,0.4523530549144419,1000
