metric,students,mean,sd,p10,median
self_tau_shap,11875,0.4236214536340852,0.17890142770252979,0.18095238095238098,0.42857142857142866
self_tau_occlusion,11875,0.4836948370927318,0.18820250152808002,0.23809523809523808,0.48571428571428577
cross_tau,11875,0.3590359899749373,0.25196111972990554,-0.009523809523809528,0.40952380952380957
cross_jaccard_top3,11875,0.5162711578947369,0.16456077862862176,0.31999999999999995,0.5
