metric,students,mean,sd,p10,median
self_tau_shap,11875,0.7962634586466167,0.12339883249905911,0.6190476190476192,0.8095238095238096
self_tau_occlusion,11875,0.7026165413533835,0.19431646938880562,0.42857142857142855,0.7333333333333334
cross_tau,11875,0.34601784461152885,0.2981367485561687,-0.08571428571428572,0.4095238095238095
cross_jaccard_top3,11875,0.5162273684210527,0.21689755634841226,0.25999999999999995,0.5
