run,students,cohorts,c_star,no_gate_coverage,no_gate_mean_cross_tau,no_gate_lift,no_gate_lift_ci_low,no_gate_lift_ci_high,no_gate_efficiency,global_coverage,global_mean_cross_tau,global_lift,global_lift_ci_low,global_lift_ci_high,global_efficiency,cohort_calibrated_coverage,cohort_calibrated_mean_cross_tau,cohort_calibrated_lift,cohort_calibrated_lift_ci_low,cohort_calibrated_lift_ci_high,cohort_calibrated_efficiency,oracle_coverage,oracle_mean_cross_tau,oracle_lift,oracle_lift_ci_low,oracle_lift_ci_high,oracle_efficiency,calibrated_minus_global_coverage,calibrated_minus_global_mean_cross_tau,calibrated_minus_global_lift,calibrated_minus_global_lift_ci_low,calibrated_minus_global_lift_ci_high,calibrated_minus_global_efficiency,spread_coverage_no_gate,spread_mean_cross_tau_no_gate,spread_coverage_global,spread_mean_cross_tau_global,spread_coverage_cohort_calibrated,spread_mean_cross_tau_cohort_calibrated,spread_coverage_oracle,spread_mean_cross_tau_oracle,spread_coverage_no_gate_no_zambia,spread_mean_cross_tau_no_gate_no_zambia,spread_coverage_global_no_zambia,spread_mean_cross_tau_global_no_zambia,spread_coverage_cohort_calibrated_no_zambia,spread_mean_cross_tau_cohort_calibrated_no_zambia,spread_coverage_oracle_no_zambia,spread_mean_cross_tau_oracle_no_zambia,spearman_within_cohort_mean
f33_both,11875,63,0.010105263157894737,1.0,0.35903598997493735,0.0,0.0,0.0,,0.010105263157894737,0.708095238095238,0.34905924812030065,0.2327502155931805,0.4199339231795254,0.9905408527058561,0.013473684210526317,0.498452380952381,0.13941639097744363,0.09683753682004428,0.18106258724364024,0.39562805324205513,0.013473684210526317,0.7114285714285715,0.35239258145363417,0.33206656304852383,0.37282547676933164,1.0,0.0033684210526315796,-0.20964285714285702,-0.20964285714285702,-0.28459265445360393,-0.08541155581366414,-0.594912799463801,0.0,0.3210564162936901,0.03576864535768645,,0.03740664811831894,0.266106442577031,0.03740664811831894,0.10364145658263302,0.0,0.3210564162936901,0.03340829917357945,0.2231457431457431,0.006289417591174953,0.25901895641977735,0.006289417591174953,0.09256725946192423,0.3620236500257799
