regime,level,group,students,students_shown,coverage,mean_cross_tau,mean_cross_jaccard_top3,no_gate_cross_tau,lift
global,0.0,KU Leuven,1314,1313,0.9992389649923896,0.4283393174482284,0.5282559025133283,0.4281220555193158,0.00021726192891258211
global,0.0,OULAD,6829,6829,1.0,0.7303655976961,0.7669204861619564,0.7303655976961,0.0
global,0.0,Oviedo,1271,1271,1.0,0.6299426773069575,0.6791974822974036,0.6299426773069575,0.0
global,0.0,UKZN,2421,2420,0.9995869475423379,0.5705480053348408,0.6024462809917356,0.5703084052460929,0.0002396000887479044
global,0.0,Zambia,40,40,1.0,0.5176190476190476,0.5655,0.5176190476190476,0.0
global,0.0,ALL,11875,11873,0.9998315789473684,0.6529237992207876,0.696934220500295,0.65282506117741,9.873804337756642e-05
global,0.05,KU Leuven,1314,1310,0.9969558599695586,0.4287749909123955,0.5285954198473283,0.4281220555193158,0.000652935393079701
global,0.05,OULAD,6829,6829,1.0,0.7303655976961,0.7669204861619564,0.7303655976961,0.0
global,0.05,Oviedo,1271,1271,1.0,0.6299426773069575,0.6791974822974036,0.6299426773069575,0.0
global,0.05,UKZN,2421,2420,0.9995869475423379,0.5705480053348408,0.6024462809917356,0.5703084052460929,0.0002396000887479044
global,0.05,Zambia,40,40,1.0,0.5176190476190476,0.5655,0.5176190476190476,0.0
global,0.05,ALL,11875,11870,0.999578947368421,0.6530286421595725,0.6970143218197137,0.65282506117741,0.00020358098216244347
global,0.1,KU Leuven,1314,1308,0.9954337899543378,0.42905198776758413,0.5287920489296636,0.4281220555193158,0.000929932248268317
global,0.1,OULAD,6829,6829,1.0,0.7303655976961,0.7669204861619564,0.7303655976961,0.0
global,0.1,Oviedo,1271,1271,1.0,0.6299426773069575,0.6791974822974036,0.6299426773069575,0.0
global,0.1,UKZN,2421,2420,0.9995869475423379,0.5705480053348408,0.6024462809917356,0.5703084052460929,0.0002396000887479044
global,0.1,Zambia,40,40,1.0,0.5176190476190476,0.5655,0.5176190476190476,0.0
global,0.1,ALL,11875,11868,0.9994105263157895,0.6530969619429463,0.6970643747893496,0.65282506117741,0.0002719007655362926
global,0.15,KU Leuven,1314,1304,0.9923896499238964,0.4295793163891323,0.529217791411043,0.4281220555193158,0.0014572608698165124
global,0.15,OULAD,6829,6828,0.9998535656757944,0.7303846904901388,0.7669302870533099,0.7303655976961,1.9092794038777505e-05
global,0.15,Oviedo,1271,1270,0.999213217938631,0.6300712410948632,0.6791811023622047,0.6299426773069575,0.0001285637879057111
global,0.15,UKZN,2421,2418,0.9987608426270136,0.5707550561456423,0.6024896608767576,0.5703084052460929,0.0004466508995493168
global,0.15,Zambia,40,40,1.0,0.5176190476190476,0.5655,0.5176190476190476,0.0
global,0.15,ALL,11875,11860,0.9987368421052631,0.6533068346621835,0.6971922428330525,0.65282506117741,0.0004817734847735178
global,0.2,KU Leuven,1314,1301,0.9901065449010654,0.43019655210277813,0.5295618754803997,0.4281220555193158,0.0020744965834623152
global,0.2,OULAD,6829,6828,0.9998535656757944,0.7303846904901388,0.7669302870533099,0.7303655976961,1.9092794038777505e-05
global,0.2,Oviedo,1271,1270,0.999213217938631,0.6300712410948632,0.6791811023622047,0.6299426773069575,0.0001285637879057111
global,0.2,UKZN,2421,2415,0.9975216852540273,0.5710894260270811,0.6027246376811594,0.5703084052460929,0.0007810207809881842
global,0.2,Zambia,40,40,1.0,0.5176190476190476,0.5655,0.5176190476190476,0.0
global,0.2,ALL,11875,11854,0.9982315789473685,0.6535202111441725,0.6973443563354144,0.65282506117741,0.0006951499667624539
global,0.25,KU Leuven,1314,1291,0.982496194824962,0.4311976688429051,0.5298683191324555,0.4281220555193158,0.003075613323589299
global,0.25,OULAD,6829,6825,0.9994142627031776,0.7304587476016049,0.7669978021978022,0.7303655976961,9.314990550490787e-05
global,0.25,Oviedo,1271,1269,0.998426435877262,0.6300949378963564,0.6793223010244287,0.6299426773069575,0.0001522605893988782
global,0.25,UKZN,2421,2403,0.9925650557620818,0.5721657499745045,0.6037203495630462,0.5703084052460929,0.0018573447284115918
global,0.25,Zambia,40,40,1.0,0.5176190476190476,0.5655,0.5176190476190476,0.0
global,0.25,ALL,11875,11828,0.9960421052631578,0.6541483495215689,0.6978559350693272,0.65282506117741,0.001323288344158846
global,0.3,KU Leuven,1314,1280,0.974124809741248,0.43254464285714284,0.53028125,0.4281220555193158,0.004422587337827022
global,0.3,OULAD,6829,6824,0.999267828378972,0.730533690615754,0.7670457209847596,0.7303655976961,0.00016809291965402817
global,0.3,Oviedo,1271,1262,0.992918961447679,0.6316051618745756,0.6807131537242472,0.6299426773069575,0.0016624845676180833
global,0.3,UKZN,2421,2383,0.9843040066088393,0.5744449943210884,0.6050524548887956,0.5703084052460929,0.004136589074995478
global,0.3,Zambia,40,40,1.0,0.5176190476190476,0.5655,0.5176190476190476,0.0
global,0.3,ALL,11875,11789,0.9927578947368421,0.6553152892761624,0.6986682500636187,0.65282506117741,0.002490228098752434
global,0.35,KU Leuven,1314,1268,0.9649923896499238,0.43378398678083224,0.5313249211356467,0.4281220555193158,0.0056619312615164286
global,0.35,OULAD,6829,6818,0.9983892224337385,0.7308580927237425,0.7673129950132004,0.7303655976961,0.0004924950276424811
global,0.35,Oviedo,1271,1258,0.989771833202203,0.6324778560072678,0.681335453100159,0.6299426773069575,0.002535178700310281
global,0.35,UKZN,2421,2360,0.9748038000826105,0.5761600400045682,0.606093220338983,0.5703084052460929,0.005851634758475277
global,0.35,Zambia,40,40,1.0,0.5176190476190476,0.5655,0.5176190476190476,0.0
global,0.35,ALL,11875,11744,0.9889684210526316,0.6564312134367556,0.6995384877384198,0.65282506117741,0.003606152259345574
global,0.4,KU Leuven,1314,1249,0.9505327245053272,0.43621182660414043,0.5329543634907926,0.4281220555193158,0.008089771084824615
global,0.4,OULAD,6829,6804,0.9963391418948602,0.7313932980599648,0.7677248677248678,0.7303655976961,0.001027700363864792
global,0.4,Oviedo,1271,1248,0.981904012588513,0.6341880341880343,0.6827083333333334,0.6299426773069575,0.004245356881076745
