regime,level,group,students,students_shown,mean_cross_jaccard_top3,no_gate_cross_tau,coverage,coverage_ci_low,coverage_ci_high,coverage_n_boot,mean_cross_tau,mean_cross_tau_ci_low,mean_cross_tau_ci_high,mean_cross_tau_n_boot,lift,lift_ci_low,lift_ci_high,lift_n_boot,efficiency,efficiency_ci_low,efficiency_ci_high,efficiency_n_boot
no_gate,,KU Leuven,1314,1314,0.5281126331811263,0.4281220555193158,1.0,1.0,1.0,1000,0.4281220555193158,0.31535613475567287,0.5478674331133347,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,OULAD,6829,6829,0.7669204861619564,0.7303655976961,1.0,1.0,1.0,1000,0.7303655976961,0.7054962932372449,0.7530395118612735,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,Oviedo,1271,1271,0.6791974822974036,0.6299426773069575,1.0,1.0,1.0,1000,0.6299426773069575,0.587281647940075,0.6616861844792,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,UKZN,2421,2421,0.6023048327137547,0.5703084052460929,1.0,1.0,1.0,1000,0.5703084052460929,0.49572654838376307,0.6383777059733957,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,Zambia,40,40,0.5655,0.5176190476190476,1.0,1.0,1.0,1000,0.5176190476190476,0.458008658008658,0.5904761904761906,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,ALL,11875,11875,0.6968673684210527,0.65282506117741,1.0,1.0,1.0,1000,0.65282506117741,0.6263935630262394,0.678229296426278,1000,0.0,0.0,0.0,1000,,,,0
global,0.8,KU Leuven,1314,716,0.5645251396648044,0.4281220555193158,0.5449010654490106,0.47373214912168116,0.6059829059829059,1000,0.4818834796488428,0.3707231040564374,0.6017069701280229,1000,0.053761424129527,0.035615056309842553,0.0668982065220681,1000,0.46481889283582206,0.3376126992157346,0.5595569823036715,1000
global,0.8,OULAD,6829,5187,0.7938924233661075,0.7303655976961,0.759554839654415,0.6807211646797637,0.8140809284035521,1000,0.7685091850505386,0.7491116565659829,0.785800179606785,1000,0.03814358735443857,0.03029892654570549,0.04782505702163551,1000,0.6534197291893149,0.5990593244469821,0.7016214008907169,1000
global,0.8,Oviedo,1271,656,0.7280182926829268,0.6299426773069575,0.5161290322580645,0.42714875773530897,0.6025852411283515,1000,0.6923054587688735,0.6537228505925001,0.7184626708389308,1000,0.062362781461915984,0.04524298406748938,0.08179757221645248,1000,0.5978759052325078,0.45437819791868606,0.7466213612307182,1000
global,0.8,UKZN,2421,1125,0.6615644444444444,0.5703084052460929,0.4646840148698885,0.30412076529108484,0.6312400038095842,1000,0.6495699006254284,0.5922220175154359,0.7013131802602941,1000,0.07926149537933547,0.034343387232481516,0.13802403081033957,1000,0.6919805237584564,0.3190485571398439,1.0443610001757473,1000
