group,students,cohorts,spearman_pooled,spearman_pooled_ci_low,spearman_pooled_ci_high,spearman_pooled_n_boot,spearman_within_cohort_mean,spearman_within_cohort_mean_ci_low,spearman_within_cohort_mean_ci_high,spearman_within_cohort_mean_n_boot
KU Leuven,1314,6,0.30961775195096464,0.20043405445610224,0.45995348176420825,1000,0.39236011827041556,0.19444266448486155,0.5901508535019327,1000
OULAD,6829,19,0.619468282653753,0.5642021190918466,0.6690416186115801,1000,0.5468609000502669,0.4582330186905285,0.6200866061598113,1000
Oviedo,1271,20,0.5194783983942382,0.420622085720964,0.6186927983028655,1000,0.41577708396341173,0.329162588321117,0.4988516485166548,1000
UKZN,2421,16,0.49884400692289,0.27402773592503415,0.6724391207277787,1000,0.3691662939921422,0.23529341161630213,0.492942584775552,1000
Zambia,40,2,-0.011202637415960285,-0.011202637415960285,0.14211648843133157,1000,0.10115479968484302,0.060193110938354444,0.1421164884313316,1000
ALL,11875,63,0.6050078246099159,0.5396579010277675,0.6627162234465706,1000,0.43125444116015493,0.3777692110477755,0.48098064680232855,1000
