regime,level,group,students,students_shown,mean_cross_jaccard_top3,no_gate_cross_tau,coverage,coverage_ci_low,coverage_ci_high,coverage_n_boot,mean_cross_tau,mean_cross_tau_ci_low,mean_cross_tau_ci_high,mean_cross_tau_n_boot,lift,lift_ci_low,lift_ci_high,lift_n_boot,efficiency,efficiency_ci_low,efficiency_ci_high,efficiency_n_boot
no_gate,,KU Leuven,1314,1314,0.5884322678843227,0.5697034998271973,1.0,1.0,1.0,1000,0.5697034998271973,0.5084303235397237,0.6323275721771963,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,OULAD,6829,6829,0.757408112461561,0.6966705001503481,1.0,1.0,1.0,1000,0.6966705001503481,0.6734070597030493,0.7183700480742067,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,Oviedo,1271,1271,0.6387726199842644,0.5742841287560094,1.0,1.0,1.0,1000,0.5742841287560094,0.5109240474975927,0.6430756990544509,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,UKZN,2421,2421,0.6313672036348617,0.5601926714482993,1.0,1.0,1.0,1000,0.5601926714482993,0.5044462692002155,0.6181097874839584,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,Zambia,40,40,0.6585,0.5833333333333334,1.0,1.0,1.0,1000,0.5833333333333334,0.5298701298701299,0.6486772486772487,1000,0.0,0.0,0.0,1000,,,,0
no_gate,,ALL,11875,11875,0.6999831578947368,0.6413160558196395,1.0,1.0,1.0,1000,0.6413160558196395,0.6178344410869662,0.6623284740793858,1000,0.0,0.0,0.0,1000,,,,0
global,0.8,KU Leuven,1314,682,0.6185923753665689,0.5697034998271973,0.5190258751902588,0.43202416918429004,0.6335311572700296,1000,0.6300045792356438,0.5686487707007706,0.6806700484597815,1000,0.060301079408446534,0.04645204051698393,0.07120215804431104,1000,0.6266961622794627,0.450635657772134,0.7713194167156159,1000
global,0.8,OULAD,6829,4721,0.7979411141707266,0.6966705001503481,0.6913164445746083,0.6193714216215478,0.7613829614129959,1000,0.7476442642297335,0.7235854860037153,0.7659946112140288,1000,0.050973764079385364,0.04105305895605823,0.061994859434066844,1000,0.5780913255753791,0.4706383895671653,0.6766904140841218,1000
global,0.8,Oviedo,1271,638,0.6652351097178684,0.5742841287560094,0.5019669551534225,0.40831276140570166,0.6013009486613345,1000,0.6306036308781359,0.5529269465263565,0.7073134530076688,1000,0.05631950212212644,0.0292342142246091,0.0777541920591656,1000,0.47824044089971457,0.24916893853117092,0.6524364352458643,1000
global,0.8,UKZN,2421,1280,0.671359375,0.5601926714482993,0.5287071458075175,0.44625320228587123,0.6458553403755869,1000,0.6172037601464033,0.5701549005323072,0.6732881939428956,1000,0.05701108869810401,0.03362564642921448,0.08209484615863585,1000,0.5121156757675551,0.3198638019934678,0.7366817507049768,1000
global,0.8,Zambia,40,10,0.6439999999999999,0.5833333333333334,0.25,0.0,0.45454545454545453,1000,0.5847619047619048,0.5847619047619048,0.5847619047619048,751,0.0014285714285714457,0.0014285714285714457,0.05489177489177488,751,0.010361067503924766,0.010361067503924766,0.45875542691751064,751
global,0.8,ALL,11875,7331,0.7473959896330651,0.6413160558196395,0.6173473684210526,0.5641477236126072,0.6659047283030254,1000,0.7035172886376411,0.6800124232722787,0.7229337973824114,1000,0.062201232818001606,0.052871236267252666,0.07179186430873533,1000,0.6335091544772161,0.5317266739292638,0.7329093149006538,1000
cohort_calibrated,0.6173473684210526,KU Leuven,1314,815,0.6036564417177914,0.5697034998271973,0.6202435312024354,0.6187919463087248,0.6218990590248076,1000,0.6106277389013824,0.553357004577387,0.6701865651921147,1000,0.04092423907418519,0.02685880365528996,0.055818240578299316,1000,0.5198234229875054,0.35179283394576266,0.6843929663383523,1000
cohort_calibrated,0.6173473684210526,OULAD,6829,4220,0.8032701421800948,0.6966705001503481,0.6179528481476058,0.6176233104165096,0.6184737328045239,1000,0.7575806815617242,0.7302045864283889,0.7829908873156727,1000,0.06091018141137605,0.052477748743714074,0.06939932019079327,1000,0.5769989841897631,0.5152044821143691,0.6401620234594105,1000
cohort_calibrated,0.6173473684210526,Oviedo,1271,795,0.665182389937107,0.5742841287560094,0.6254917387883556,0.6228460371468159,0.6289193529619465,1000,0.619512324226307,0.5512419935048928,0.6955543692112447,1000,0.04522819547029755,0.02985315803615694,0.06127321005201422,1000,0.4912068190007801,0.3293669720150683,0.6488749997160546,1000
cohort_calibrated,0.6173473684210526,UKZN,2421,1506,0.660531208499336,0.5601926714482993,0.6220570012391574,0.6203450358096878,0.6252440136965959,1000,0.603748440221956,0.5526546399809374,0.6597497434547585,1000,0.04355576877365663,0.0330001277803182,0.05475877413233453,1000,0.4688299993403554,0.3702481473909278,0.5631767441962788,1000
cohort_calibrated,0.6173473684210526,Zambia,40,26,0.6776923076923077,0.5833333333333334,0.65,0.6363636363636364,0.6666666666666666,1000,0.6168498168498169,0.563265306122449,0.6793650793650795,1000,0.03351648351648351,0.030687830687830764,0.03351648351648351,1000,0.4778067885117494,0.3924418604651152,0.6170212765957461,1000
cohort_calibrated,0.6173473684210526,ALL,11875,7362,0.7366177669111655,0.6413160558196395,0.6199578947368422,0.6194613491091793,0.6205591550020104,1000,0.6944373305307496,0.6708733988209944,0.7166797299487832,1000,0.05312127471111017,0.04717751529498093,0.05888888525671377,1000,0.5410312995797713,0.4920291680086679,0.5863338138583392,1000
oracle,0.6173473684210526,KU Leuven,1314,815,0.6444417177914111,0.5697034998271973,0.6202435312024354,0.6187919463087248,0.6218990590248076,1000,0.6484306930709862,0.5923602815037057,0.7057920740039946,1000,0.07872719324378896,0.07174145780211083,0.08588489072929126,1000,1.0,1.0,1.0,1000
oracle,0.6173473684210526,OULAD,6829,4220,0.8423222748815166,0.6966705001503481,0.6179528481476058,0.6176233104165096,0.6184737328045239,1000,0.802234258632363,0.7792152429144403,0.8235409972158948,1000,0.10556375848201482,0.09855359791377426,0.11211294374423167,1000,1.0,1.0,1.0,1000
oracle,0.6173473684210526,Oviedo,1271,795,0.7067421383647798,0.5742841287560094,0.6254917387883556,0.6228460371468159,0.6289193529619465,1000,0.6663597957068498,0.6052678793508622,0.7308464624699829,1000,0.09207566695084035,0.08256387767427864,0.09969156665990475,1000,1.0,1.0,1.0,1000
oracle,0.6173473684210526,UKZN,2421,1506,0.6983399734395751,0.5601926714482993,0.6220570012391574,0.6203450358096878,0.6252440136965959,1000,0.6530957894973569,0.6021243613127797,0.7077627503678401,1000,0.0929031180490576,0.08445797724406715,0.10298019318244342,1000,1.0,1.0,1.0,1000
oracle,0.6173473684210526,Zambia,40,26,0.7561538461538462,0.5833333333333334,0.65,0.6363636363636364,0.6666666666666666,1000,0.6534798534798535,0.6149659863945579,0.6984126984126985,1000,0.07014652014652012,0.049735449735449744,0.08509585652442797,1000,1.0,1.0,1.0,1000
oracle,0.6173473684210526,ALL,11875,7362,0.7760173865797336,0.6413160558196395,0.6199578947368422,0.6194613491091793,0.6205591550020104,1000,0.7395012712634972,0.7165770591352896,0.7599128410752298,1000,0.09818521544385772,0.09381554203363267,0.10250029973561217,1000,1.0,1.0,1.0,1000
calibrated_minus_global,,KU Leuven,,,,,0.10121765601217658,-0.014094955489614147,0.188821752265861,1000,-0.019376840334261347,-0.029337994786368227,-0.005162454827667268,1000,-0.019376840334261347,-0.029337994786368227,-0.005162454827667268,1000,-0.10687273929195729,-0.28080332938775904,0.11178042131156729,1000
calibrated_minus_global,,OULAD,,,,,-0.07336359642700252,-0.14341908101411216,-0.00156104190591394,1000,0.009936417331990688,0.0017225978521663412,0.019333047607632867,1000,0.009936417331990688,0.0017225978521663412,0.019333047607632867,1000,-0.0010923413856159803,-0.057875045029104684,0.0607549532164053,1000
calibrated_minus_global,,Oviedo,,,,,0.12352478363493313,0.024217681049648172,0.21637474834627557,1000,-0.011091306651828892,-0.03671840550055297,0.01292474821586425,1000,-0.011091306651828892,-0.03671840550055297,0.01292474821586425,1000,0.012966378101065545,-0.18060573325330231,0.22603989126141588,1000
calibrated_minus_global,,UKZN,,,,,0.09334985543163987,-0.02345164386696501,0.17535882242007367,1000,-0.013455319924447373,-0.03591822845048222,0.005197152725742231,1000,-0.013455319924447373,-0.03591822845048222,0.005197152725742231,1000,-0.043285676427199715,-0.26707769243784546,0.11619035996693919,1000
calibrated_minus_global,,Zambia,,,,,0.4,0.18181818181818182,0.6666666666666666,1000,0.03208791208791206,-0.021496598639455855,0.03208791208791206,751,0.03208791208791206,-0.021496598639455855,0.03208791208791206,751,0.4674457210078246,-0.06631356645239544,0.4674457210078246,751
calibrated_minus_global,,ALL,,,,,0.0026105263157895076,-0.04558412994720045,0.05607137858721793,1000,-0.00907995810689144,-0.017611236452665574,-0.0008679246181471213,1000,-0.00907995810689144,-0.017611236452665574,-0.0008679246181471213,1000,-0.09247785489744487,-0.18164797384786255,-0.011194238375253107,1000
