regime,level,group,students,students_shown,coverage,mean_cross_tau,mean_cross_jaccard_top3,no_gate_cross_tau,lift
global,0.8,KU Leuven,1314,682,0.5190258751902588,0.6300045792356438,0.6185923753665689,0.5697034998271973,0.060301079408446534
global,0.8,OULAD,6829,4721,0.6913164445746083,0.7476442642297335,0.7979411141707266,0.6966705001503481,0.050973764079385364
global,0.8,Oviedo,1271,638,0.5019669551534225,0.6306036308781359,0.6652351097178684,0.5742841287560094,0.05631950212212644
global,0.8,UKZN,2421,1280,0.5287071458075175,0.6172037601464033,0.671359375,0.5601926714482993,0.05701108869810401
global,0.8,Zambia,40,10,0.25,0.5847619047619048,0.6439999999999999,0.5833333333333334,0.0014285714285714457
global,0.8,ALL,11875,7331,0.6173473684210526,0.7035172886376411,0.7473959896330651,0.6413160558196395,0.062201232818001606
global,0.85,KU Leuven,1314,490,0.3729071537290715,0.6494154857920391,0.6401224489795919,0.5697034998271973,0.07971198596484186
global,0.85,OULAD,6829,3887,0.5691902181871431,0.767130973819937,0.8142886544893233,0.6966705001503481,0.07046047366958885
global,0.85,Oviedo,1271,462,0.36349331235247834,0.644320758606473,0.6737229437229437,0.5742841287560094,0.07003662985046355
global,0.85,UKZN,2421,865,0.3572903758777365,0.6328405268626247,0.6846011560693641,0.5601926714482993,0.07264785541432539
global,0.85,Zambia,40,6,0.15,0.6190476190476191,0.6866666666666666,0.5833333333333334,0.0357142857142857
global,0.85,ALL,11875,5710,0.4808421052631579,0.7265935578288688,0.7681891418563922,0.6413160558196395,0.08527750200922934
global,0.9,KU Leuven,1314,322,0.2450532724505327,0.6604482715550656,0.6609316770186335,0.5697034998271973,0.09074477172786832
global,0.9,OULAD,6829,3206,0.4694684434031337,0.7846062442444227,0.8283593262632564,0.6966705001503481,0.08793574409407456
global,0.9,Oviedo,1271,296,0.23288749016522423,0.668854568854569,0.7031081081081081,0.5742841287560094,0.09457044009855953
global,0.9,UKZN,2421,586,0.24204874019000414,0.6501869006988461,0.6916382252559727,0.5601926714482993,0.08999422925054679
global,0.9,Zambia,40,6,0.15,0.6190476190476191,0.6866666666666666,0.5833333333333334,0.0357142857142857
global,0.9,ALL,11875,4416,0.3718736842105263,0.7497320480962664,0.7894202898550724,0.6413160558196395,0.1084159922766269
global,0.95,KU Leuven,1314,86,0.0654490106544901,0.6527297204071614,0.6616279069767441,0.5697034998271973,0.08302622057996412
global,0.95,OULAD,6829,1759,0.25757797627763945,0.8168548146944964,0.8544513928368391,0.6966705001503481,0.12018431454414824
global,0.95,Oviedo,1271,125,0.0983477576711251,0.7191619047619048,0.75824,0.5742841287560094,0.14487777600589535
global,0.95,UKZN,2421,196,0.08095828170177613,0.6760932944606415,0.728265306122449,0.5601926714482993,0.11590062301234216
global,0.95,Zambia,40,4,0.1,0.7095238095238096,0.76,0.5833333333333334,0.1261904761904762
global,0.95,ALL,11875,2170,0.18273684210526317,0.7918110571660157,0.8296958525345622,0.6413160558196395,0.15049500134637628
global,1.0,KU Leuven,1314,26,0.0197869101978691,0.5978021978021979,0.7346153846153847,0.5697034998271973,0.02809869797500064
global,1.0,OULAD,6829,929,0.13603748718699663,0.8441539802142602,0.8651237890204522,0.6966705001503481,0.1474834800639121
global,1.0,Oviedo,1271,70,0.05507474429583006,0.7703401360544219,0.7959999999999999,0.5742841287560094,0.19605600729841244
