group,students,cohorts,spearman_pooled,spearman_pooled_ci_low,spearman_pooled_ci_high,spearman_pooled_n_boot,spearman_within_cohort_mean,spearman_within_cohort_mean_ci_low,spearman_within_cohort_mean_ci_high,spearman_within_cohort_mean_n_boot
KU Leuven,1314,6,0.13718097772150176,-0.02624020904334532,0.2704160234595502,1000,0.14441599282908227,0.03172775453683945,0.2543130802449182,1000
OULAD,6829,19,0.42289727273517314,0.31883622567505393,0.5126045927088184,1000,0.3575426298383711,0.26904710859151476,0.4464441327087115,1000
Oviedo,1271,20,0.37557728687756503,0.1551476463898536,0.5037814930238105,1000,0.25084374426163236,0.15464882893664106,0.3468927660440147,1000
UKZN,2421,16,0.300778008960165,0.10248777544517547,0.49546540405856637,1000,0.20857603053780893,0.13149829466273438,0.28964438032118156,1000
Zambia,40,2,0.3706080187149482,0.20715149859826887,0.3706080187149482,1000,0.21748351577640046,0.20715149859826887,0.22781553295453202,1000
ALL,11875,63,0.3758862654686278,0.3003062011151862,0.4518243003214461,1000,0.26109308459196723,0.21081819890341044,0.3072448826609042,1000
