target,target_institution,pool,n_source_cohorts,representation,model,n_target,auc,f1_pass,f1_fail,f1_fail_baseline,recall_at_flag20,precision_at_flag20,lift_at_flag20,brier,calibration_in_large
oviedo_C1303_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,logistic_regression,112,0.5535714285714286,0.56,0.10810810810810811,0.7692307692307693,0.18571428571428572,0.5909090909090909,0.9454545454545455,0.26857788342825695,-0.19156203831546748
oviedo_C1303_1415,Oviedo,P_out_other_institutions,43,raw,logistic_regression,112,0.557312925170068,0.56,0.10810810810810811,0.7692307692307693,0.24285714285714285,0.7727272727272727,1.2363636363636363,0.3191189997656481,-0.300094732839971
oviedo_C174_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,logistic_regression,96,0.8601307189542483,0.7899159663865546,0.6575342465753424,0.6382978723404256,0.35555555555555557,0.8421052631578947,1.7964912280701753,0.2091194685683818,-0.018246413151389695
oviedo_C174_1415,Oviedo,P_out_other_institutions,43,raw,logistic_regression,96,0.9237472766884531,0.864406779661017,0.7837837837837838,0.6382978723404256,0.4222222222222222,1.0,2.1333333333333333,0.12462322420787773,-0.032376372108567864
oviedo_C190_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,logistic_regression,112,0.48891031822565084,0.6172839506172839,0.0,0.7052023121387282,0.18032786885245902,0.5,0.918032786885246,0.30507177767184174,-0.2055362999355666
oviedo_C190_1415,Oviedo,P_out_other_institutions,43,raw,logistic_regression,112,0.35390549662487947,0.5620915032679739,0.056338028169014086,0.7052023121387282,0.11475409836065574,0.3181818181818182,0.5842026825633383,0.3219572163620425,-0.18621539961730738
oviedo_C1978_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,logistic_regression,164,0.6750184229918939,0.8262548262548263,0.34782608695652173,0.43809523809523815,0.34782608695652173,0.48484848484848486,1.7285902503293806,0.21909176706039307,0.15711439168730257
oviedo_C1978_1415,Oviedo,P_out_other_institutions,43,raw,logistic_regression,164,0.6335666912306559,0.8366533864541833,0.4675324675324675,0.43809523809523815,0.391304347826087,0.5454545454545454,1.944664031620553,0.21442299403168696,0.16030839154336957
oviedo_C2011_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,logistic_regression,120,0.7520458265139116,0.8677248677248677,0.5098039215686274,0.3561643835616438,0.46153846153846156,0.5,2.3076923076923075,0.20754540835378663,0.23524308205652406
oviedo_C2011_1415,Oviedo,P_out_other_institutions,43,raw,logistic_regression,120,0.7385433715220949,0.8432432432432433,0.4727272727272727,0.3561643835616438,0.46153846153846156,0.5,2.3076923076923075,0.22451262499655242,0.26396085280204695
oviedo_C2024_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,logistic_regression,327,0.5809090909090909,0.7645875251509054,0.25477707006369427,0.27440633245382584,0.28846153846153844,0.23076923076923078,1.4511834319526629,0.23578446029353764,0.3212957691936591
oviedo_C2024_1415,Oviedo,P_out_other_institutions,43,raw,logistic_regression,327,0.5536363636363636,0.8881239242685026,0.1095890410958904,0.27440633245382584,0.17307692307692307,0.13846153846153847,0.8707100591715977,0.1770730736484249,0.19283356413269523
oviedo_C2150_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,logistic_regression,106,0.7575984990619137,0.7692307692307693,0.09302325581395349,0.5578231292517007,0.4146341463414634,0.8095238095238095,2.092915214866434,0.2163190635511778,-0.07118896399682673
oviedo_C2150_1415,Oviedo,P_out_other_institutions,43,raw,logistic_regression,106,0.6878048780487805,0.7738095238095238,0.13636363636363635,0.5578231292517007,0.34146341463414637,0.6666666666666666,1.7235772357723576,0.22534513710776236,-0.07565784270045622
oviedo_C2271_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,logistic_regression,596,0.5606707423175528,0.7377584330794341,0.11721611721611722,0.5860023724792408,0.23076923076923078,0.4789915966386555,1.1557853910795088,0.23876665414981119,0.019695350581383164
oviedo_C2271_1415,Oviedo,P_out_other_institutions,43,raw,logistic_regression,596,0.5260663782002947,0.7249712313003452,0.26006191950464397,0.5860023724792408,0.21862348178137653,0.453781512605042,1.0949545810226926,0.24920429040628145,-0.043420107892447324
oviedo_C2335_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,logistic_regression,428,0.4949900049975013,0.3475177304964539,0.6794425087108014,0.807799442896936,0.1896551724137931,0.6395348837209303,0.9438652766639936,0.24632173493543294,-0.15426028278958337
oviedo_C2335_1415,Oviedo,P_out_other_institutions,43,raw,logistic_regression,428,0.5076586706646676,0.14507772020725387,0.751131221719457,0.807799442896936,0.2103448275862069,0.7093023255813954,1.046832397754611,0.3015694873633764,0.17215357140777365
oviedo_C2406_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,logistic_regression,133,0.5573493975903614,0.5536723163841808,0.11235955056179775,0.7685185185185186,0.2289156626506024,0.7037037037037037,1.1276215975011155,0.28947651306413547,-0.24046299052522407
oviedo_C2406_1415,Oviedo,P_out_other_institutions,43,raw,logistic_regression,133,0.6426506024096386,0.5681818181818182,0.15555555555555556,0.7685185185185186,0.25301204819277107,0.7777777777777778,1.2463186077643909,0.3094146018107147,-0.29244062707264423
oviedo_C2468_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,logistic_regression,82,0.6162998215348008,0.7027027027027027,0.37735849056603776,0.6666666666666666,0.2682926829268293,0.6875,1.375,0.24440909190524598,-0.051431701669133245
oviedo_C2468_1415,Oviedo,P_out_other_institutions,43,raw,logistic_regression,82,0.6240333135038668,0.7027027027027027,0.37735849056603776,0.6666666666666666,0.3170731707317073,0.8125,1.625,0.24264991163761615,-0.1381590372458949
oviedo_C2607_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,logistic_regression,277,0.4890209508460918,0.33507853403141363,0.650137741046832,0.8482328482328483,0.19117647058823528,0.7090909090909091,0.9628342245989304,0.2576150930875952,-0.2377772061506649
oviedo_C2607_1415,Oviedo,P_out_other_institutions,43,raw,logistic_regression,277,0.49385576148267524,0.22695035460992907,0.7360774818401937,0.8482328482328483,0.19607843137254902,0.7272727272727273,0.9875222816399287,0.26646302673963984,0.04966491883085766
oviedo_C3022_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,logistic_regression,238,0.535121107266436,0.518796992481203,0.3904761904761905,0.4444444444444445,0.25,0.3541666666666667,1.2395833333333335,0.2640335663014115,0.24421555967610642
oviedo_C3022_1415,Oviedo,P_out_other_institutions,43,raw,logistic_regression,238,0.5252162629757786,0.4860557768924303,0.4266666666666667,0.4444444444444445,0.25,0.3541666666666667,1.2395833333333335,0.42224960614052065,0.39466200701888643
oviedo_C3029_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,logistic_regression,231,0.4706281833616299,0.625,0.27848101265822783,0.49511400651465803,0.13157894736842105,0.21739130434782608,0.6607551487414187,0.26196786992757976,0.16492051369988253
oviedo_C3029_1415,Oviedo,P_out_other_institutions,43,raw,logistic_regression,231,0.4411714770797962,0.4628099173553719,0.4090909090909091,0.49511400651465803,0.13157894736842105,0.21739130434782608,0.6607551487414187,0.39078694952189064,0.3010921093689893
oviedo_C4189_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,logistic_regression,128,0.49375,0.0,0.6382978723404256,0.6382978723404256,0.25,0.5769230769230769,1.2307692307692306,0.2874824893278619,0.19588995382539576
oviedo_C4189_1415,Oviedo,P_out_other_institutions,43,raw,logistic_regression,128,0.48811274509803926,0.0,0.6382978723404256,0.6382978723404256,0.25,0.5769230769230769,1.2307692307692306,0.5258547576972342,0.5261118060084033
oviedo_C4213_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,logistic_regression,140,0.6513915044988492,0.7431192660550459,0.0967741935483871,0.592964824120603,0.3220338983050847,0.6785714285714286,1.6101694915254239,0.2411904264820394,-0.11364679136662131
oviedo_C4213_1415,Oviedo,P_out_other_institutions,43,raw,logistic_regression,140,0.6562042268256958,0.7523809523809524,0.2571428571428571,0.592964824120603,0.3389830508474576,0.7142857142857143,1.694915254237288,0.2352203914473364,-0.10770459184108788
oviedo_C836_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,logistic_regression,87,0.5750528541226216,0.656,0.12244897959183673,0.6717557251908397,0.29545454545454547,0.7647058823529411,1.512032085561497,0.2538416191684342,-0.08415843729624056
oviedo_C836_1415,Oviedo,P_out_other_institutions,43,raw,logistic_regression,87,0.507399577167019,0.6126126126126126,0.31746031746031744,0.6717557251908397,0.20454545454545456,0.5294117647058824,1.0467914438502672,0.25487095055747533,-0.06296792176550997
oulad_AAA_2013J,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,383,0.7375471051730045,0.8065693430656934,0.5137614678899083,0.430327868852459,0.41904761904761906,0.5714285714285714,2.0843537414965985,0.18651998618136822,0.13017811307529314
oulad_AAA_2013J,OULAD,P_out_other_institutions,44,raw,random_forest,383,0.5769099006509077,0.8558139534883721,0.23140495867768596,0.430327868852459,0.3333333333333333,0.45454545454545453,1.6580086580086582,0.19135914906916746,0.01337040364412534
oulad_AAA_2014J,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,365,0.7511645962732919,0.7711864406779662,0.5813953488372093,0.469601677148847,0.42857142857142855,0.6575342465753424,2.142857142857143,0.20022221442831323,0.14625045543358212
oulad_AAA_2014J,OULAD,P_out_other_institutions,44,raw,random_forest,365,0.5666819593450029,0.8431703204047217,0.32116788321167883,0.469601677148847,0.375,0.5753424657534246,1.8749999999999998,0.2019611593916524,-0.013071080537359225
oulad_BBB_2013B,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,1767,0.8139058406494319,0.7277936962750716,0.7344885410844046,0.7059685097034054,0.3630705394190871,0.9915014164305949,1.8174097539759968,0.16855125812192548,0.007694620993766388
oulad_BBB_2013B,OULAD,P_out_other_institutions,44,raw,random_forest,1767,0.7711150612588686,0.7340129749768304,0.5828488372093024,0.7059685097034054,0.3620331950207469,0.9886685552407932,1.8122171546789227,0.23036089223068476,-0.20833302562324335
oulad_BBB_2013J,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,2237,0.8404422362436744,0.718351324828263,0.764367816091954,0.684891240446796,0.3776824034334764,0.9843400447427293,1.8901018713214468,0.16967995527048574,0.09381538291056313
oulad_BBB_2013J,OULAD,P_out_other_institutions,44,raw,random_forest,2237,0.7722767599769393,0.7706146926536732,0.6611295681063123,0.684891240446796,0.37682403433476397,0.9821029082774049,1.8858061852502617,0.20362857877823592,-0.12342963957311309
oulad_BBB_2014B,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,1613,0.8270475158432719,0.6118577075098814,0.7496175420703722,0.7090836334533814,0.36455981941309257,1.0,1.8205417607223477,0.17511199535055494,0.10328299497465554
oulad_BBB_2014B,OULAD,P_out_other_institutions,44,raw,random_forest,1613,0.7192387466970542,0.6485740570377185,0.2737642585551331,0.7090836334533814,0.2652370203160271,0.7275541795665634,1.3245427670890144,0.2777012256092951,-0.253245801503037
oulad_BBB_2014J,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,2292,0.8466435185185186,0.6127104834329169,0.7400656215822092,0.6643356643356644,0.387719298245614,0.9650655021834061,1.9402895886003217,0.19447884177286695,0.17752438562804285
oulad_BBB_2014J,OULAD,P_out_other_institutions,44,raw,random_forest,2292,0.7763580500730994,0.7916970138383103,0.6887921653971708,0.6643356643356644,0.3956140350877193,0.9847161572052402,1.9797977476442197,0.19683799228952917,-0.09833336348944549
oulad_CCC_2014B,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,1936,0.8663114529756553,0.6934942991281019,0.8080638387232255,0.7933935805546899,0.3040062843676355,1.0,1.5208169677926158,0.14152993384360552,-0.024965240371379482
oulad_CCC_2014B,OULAD,P_out_other_institutions,44,raw,random_forest,1936,0.7315855824473724,0.6104195481788843,0.5038167938931297,0.7933935805546899,0.3040062843676355,1.0,1.5208169677926158,0.3018824410564231,-0.3396443837279822
oulad_CCC_2014J,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,2498,0.8338283800975921,0.747626582278481,0.7414910858995137,0.7450389349409695,0.3351314902225219,0.994,1.6743169251517196,0.16218578063950423,-0.06853843928151004
oulad_CCC_2014J,OULAD,P_out_other_institutions,44,raw,random_forest,2498,0.7090679590365687,0.6603340976089093,0.4662892434379825,0.7450389349409695,0.32973701955495616,0.978,1.647366149696561,0.28347739286052537,-0.2886777349561927
oulad_DDD_2013B,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,1303,0.8088371287985558,0.7038834951456311,0.7328467153284671,0.7566793893129771,0.3291298865069357,1.0,1.6431273644388398,0.17802787406296014,-0.08324603452176893
oulad_DDD_2013B,OULAD,P_out_other_institutions,44,raw,random_forest,1303,0.6198724130257398,0.6335403726708074,0.40763052208835343,0.7566793893129771,0.32786885245901637,0.9961685823754789,1.636831857295396,0.3055604904771373,-0.2963308018642294
oulad_DDD_2013J,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,1938,0.8339493409009086,0.7452229299363057,0.7590361445783133,0.7279291106005907,0.34445446348061315,0.9845360824742269,1.7204967789315164,0.16258782962530444,-0.03490946323976929
oulad_DDD_2013J,OULAD,P_out_other_institutions,44,raw,random_forest,1938,0.6993901198767405,0.6890474192194712,0.5036838580040187,0.7279291106005907,0.34265103697024346,0.979381443298969,1.7114889423926078,0.2579417907180783,-0.22284064753567906
oulad_DDD_2014B,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,1228,0.8162783502568491,0.706199460916442,0.7565152643335815,0.7577137076378352,0.3257676902536716,0.991869918699187,1.6261899334614172,0.16955171521978918,-0.05054446119385536
oulad_DDD_2014B,OULAD,P_out_other_institutions,44,raw,random_forest,1228,0.6837007450434958,0.6493860845839018,0.4808080808080808,0.7577137076378352,0.32443257676902537,0.9878048780487805,1.6195252206193622,0.2799906133360853,-0.27538621330079827
oulad_DDD_2014J,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,1803,0.829256961304439,0.7345537757437071,0.7502691065662002,0.718550106609808,0.35311572700296734,0.9889196675900277,1.763622315197646,0.16341354154092924,-0.018904766694407993
oulad_DDD_2014J,OULAD,P_out_other_institutions,44,raw,random_forest,1803,0.7030311772522455,0.6993699369936993,0.5173410404624278,0.718550106609808,0.34223541048466866,0.9584487534626038,1.7092810113680266,0.24878723533739466,-0.20210322859444696
oulad_EEE_2013J,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,1052,0.8423459988805984,0.845299777942265,0.7224435590969456,0.5926421404682275,0.47404063205417607,1.0,2.3747178329571104,0.13955565261620156,0.00596438024715068
oulad_EEE_2013J,OULAD,P_out_other_institutions,44,raw,random_forest,1052,0.7112926123200896,0.8120401337792642,0.5385878489326765,0.5926421404682275,0.4650112866817156,0.9809523809523809,2.329485112329356,0.20144418311120826,-0.09353682510848771
oulad_EEE_2014B,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,694,0.8651638697021835,0.8125819134993447,0.7712,0.6537342386032978,0.4124629080118694,1.0,2.059347181008902,0.14230853327083384,0.04181830971585837
oulad_EEE_2014B,OULAD,P_out_other_institutions,44,raw,random_forest,694,0.6572908094988736,0.7685683530678149,0.5315904139433552,0.6537342386032978,0.4094955489614243,0.9928057553956835,2.0445317336635145,0.23937689316670763,-0.1686999689366636
oulad_EEE_2014J,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,1188,0.8667400561589158,0.8586810228802153,0.7640449438202247,0.5957446808510638,0.46825396825396826,0.9915966386554622,2.3373349339735894,0.13116935452852713,0.03265009155101439
oulad_EEE_2014J,OULAD,P_out_other_institutions,44,raw,random_forest,1188,0.7099418105448807,0.8138839018551766,0.5588652482269504,0.5957446808510638,0.4623015873015873,0.9789915966386554,2.307623049219688,0.20136826423933268,-0.09324205483723141
oulad_FFF_2013B,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,1614,0.8086559979342908,0.749156355455568,0.6924137931034483,0.6802943581357318,0.36658653846153844,0.9442724458204335,1.8317977494641584,0.17790865765043692,-0.03887862520008628
oulad_FFF_2013B,OULAD,P_out_other_institutions,44,raw,random_forest,1614,0.5453772071119418,0.7077480743090168,0.3682664054848188,0.6802943581357318,0.33052884615384615,0.8513931888544891,1.6516209216480116,0.2806439753879302,-0.20086811489732054
oulad_FFF_2013J,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,2283,0.8399504942883937,0.7748478701825557,0.7358400761542123,0.6845289541918754,0.3779461279461279,0.9824945295404814,1.8880766085361274,0.1632702722848839,-0.04711724900066627
oulad_FFF_2013J,OULAD,P_out_other_institutions,44,raw,random_forest,2283,0.6642417323924172,0.7245608220086178,0.4635248547449968,0.6845289541918754,0.37373737373737376,0.9715536105032823,1.8670512565479744,0.2512772006462792,-0.1880549444996985
oulad_FFF_2014B,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,1500,0.8209472892763933,0.7378898473788985,0.7354320160750167,0.7212276214833758,0.34988179669030733,0.9866666666666667,1.749408983451537,0.1713188648683341,-0.05345829550286918
oulad_FFF_2014B,OULAD,P_out_other_institutions,44,raw,random_forest,1500,0.6117617715314377,0.6806063774176686,0.43790248390064396,0.7212276214833758,0.3475177304964539,0.98,1.7375886524822697,0.27814170354493667,-0.22883386355612212
oulad_FFF_2014J,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,2365,0.8784425716777999,0.8135320177204994,0.7939474855362706,0.6908386382507611,0.3766025641025641,0.9936575052854123,1.8830128205128205,0.13634630575014847,-0.026058245341415542
oulad_FFF_2014J,OULAD,P_out_other_institutions,44,raw,random_forest,2365,0.7028649599430711,0.7372262773722628,0.5384615384615384,0.6908386382507611,0.37259615384615385,0.9830866807610994,1.8629807692307694,0.23637965433206737,-0.17490379041907106
ku_Accountancy_1819,KU Leuven,P_in_leave_one_cohort_out,5,raw,random_forest,756,0.6122870893492361,0.75,0.42105263157894735,0.4587155963302752,0.28444444444444444,0.423841059602649,1.4241059602649007,0.21827899308252025,0.10953768537830921
ku_Accountancy_1819,KU Leuven,P_out_other_institutions,57,raw,random_forest,756,0.4754802259887006,0.6945996275605214,0.2511415525114155,0.4587155963302752,0.17777777777777778,0.26490066225165565,0.890066225165563,0.24863353823356377,0.11823430640046129
ku_Globaleconom_1819,KU Leuven,P_in_leave_one_cohort_out,5,raw,random_forest,743,0.5667832167832167,0.6456521739130435,0.42402826855123676,0.6086142322097378,0.23384615384615384,0.5100671140939598,1.1660918946824987,0.25390107361961967,0.014669007709264048
ku_Globaleconom_1819,KU Leuven,P_out_other_institutions,57,raw,random_forest,743,0.5797828487302171,0.6863323500491643,0.31982942430703626,0.6086142322097378,0.24,0.5234899328859061,1.1967785234899329,0.2578982275693978,-0.08912161097981597
ku_Accountancy_1920,KU Leuven,P_in_leave_one_cohort_out,5,raw,random_forest,711,0.6175188896338037,0.7841328413284133,0.3076923076923077,0.48723404255319147,0.2838427947598253,0.45774647887323944,1.4212128667199704,0.21433182974495138,0.023426471623618828
ku_Accountancy_1920,KU Leuven,P_out_other_institutions,57,raw,random_forest,711,0.4970555726684665,0.6749482401656315,0.31140350877192985,0.48723404255319147,0.21397379912663755,0.34507042253521125,1.071375853373516,0.2501091981297149,0.10380345487159925
ku_Globaleconom_1920,KU Leuven,P_in_leave_one_cohort_out,5,raw,random_forest,681,0.5952317155572124,0.7318611987381703,0.3795620437956204,0.3938679245283019,0.31736526946107785,0.3897058823529412,1.5891599154631912,0.22941604321796324,0.1946812056051994
ku_Globaleconom_1920,KU Leuven,P_out_other_institutions,57,raw,random_forest,681,0.6178557282322514,0.6543778801843319,0.39271255060728744,0.3938679245283019,0.2694610778443114,0.33088235294117646,1.3492867206762944,0.2392560221883844,0.2341303171458929
ku_Accountancy_2021,KU Leuven,P_in_leave_one_cohort_out,5,raw,random_forest,725,0.6252449290612867,0.8279835390946502,0.11063829787234042,0.4607218683651805,0.29493087557603687,0.4413793103448276,1.4746543778801842,0.2046878639268686,-0.0680208741546395
ku_Accountancy_2021,KU Leuven,P_out_other_institutions,57,raw,random_forest,725,0.5764949744185203,0.8183333333333334,0.128,0.4607218683651805,0.2995391705069124,0.4482758620689655,1.497695852534562,0.2057773771465518,-0.0015968482664580619
ku_Globaleconom_2021,KU Leuven,P_in_leave_one_cohort_out,5,raw,random_forest,335,0.6270866029390783,0.6877637130801688,0.24489795918367346,0.6546184738955823,0.2822085889570552,0.6865671641791045,1.4110429447852761,0.29379552105155565,-0.23271369296393207
ku_Globaleconom_2021,KU Leuven,P_out_other_institutions,57,raw,random_forest,335,0.5065629904408617,0.6545454545454545,0.3391304347826087,0.6546184738955823,0.2392638036809816,0.582089552238806,1.1963190184049082,0.2706149494132603,-0.09174090508366561
ukzn_ISTN101_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,1056,0.6306404567211807,0.9016137428422697,0.010471204188481676,0.2967741935483871,0.32065217391304346,0.2796208530805687,1.6047805481145683,0.14645104070392925,-0.07688199327720383
ukzn_ISTN101_2019,UKZN,P_out_other_institutions,47,raw,random_forest,1056,0.5571026126844834,0.7350096711798839,0.26737967914438504,0.2967741935483871,0.23369565217391305,0.2037914691943128,1.169585823202143,0.22416135859252254,0.26715850726008983
ukzn_ISTN101_2020,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,978,0.7269831506337733,0.9737118822292324,0.07407407407407407,0.09542356377799414,0.5102040816326531,0.12755102040816327,2.545814244064973,0.06208092444785492,0.11243411304102893
ukzn_ISTN101_2020,UKZN,P_out_other_institutions,47,raw,random_forest,978,0.6299729795039652,0.3092224231464738,0.1011764705882353,0.09542356377799414,0.3673469387755102,0.09183673469387756,1.8329862557267806,0.41981255894188146,0.5947310309087863
ukzn_ISTN101_2021,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,741,0.6921032916608137,0.9556025369978859,0.0,0.15671641791044774,0.4603174603174603,0.19594594594594594,2.3046975546975546,0.07496164686030828,-0.009877509000433951
ukzn_ISTN101_2021,UKZN,P_out_other_institutions,47,raw,random_forest,741,0.6815915156623122,0.8097233864207879,0.21453287197231835,0.15671641791044774,0.36507936507936506,0.1554054054054054,1.827863577863578,0.20983677842123594,0.3593293633602098
ukzn_ISTN102_2018,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,257,0.6083877995642701,0.8333333333333334,0.12195121951219512,0.4184615384615385,0.3235294117647059,0.43137254901960786,1.630334486735871,0.19776678419550428,-0.05750651200668236
ukzn_ISTN102_2018,UKZN,P_out_other_institutions,47,raw,random_forest,257,0.5379707438530967,0.7222222222222222,0.35064935064935066,0.4184615384615385,0.25,0.3333333333333333,1.2598039215686274,0.24174264142044785,0.18524606186960957
ukzn_ISTN103_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,1113,0.593690036900369,0.8290100582318687,0.04154302670623145,0.4246284501061571,0.23666666666666666,0.3183856502242152,1.1812107623318386,0.20550355485161412,-0.06720192946487599
ukzn_ISTN103_2019,UKZN,P_out_other_institutions,47,raw,random_forest,1113,0.5631365313653136,0.726474278544542,0.310126582278481,0.4246284501061571,0.24333333333333335,0.3273542600896861,1.2144843049327356,0.2299306907604554,0.15939701716537524
ukzn_ISTN103_2020,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,1082,0.678233892360955,0.9071207430340558,0.20353982300884957,0.19214703425229743,0.3217391304347826,0.1712962962962963,1.6116747181964575,0.12436397221061986,0.14436742236283906
ukzn_ISTN103_2020,UKZN,P_out_other_institutions,47,raw,random_forest,1082,0.6589002293062363,0.7834433113377325,0.27364185110663986,0.19214703425229743,0.3565217391304348,0.18981481481481483,1.7859098228663448,0.2225338009390907,0.352055664065239
ukzn_ISTN211_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,280,0.7586206896551724,0.961038961038961,0.0,0.12709030100334448,0.631578947368421,0.21428571428571427,3.1578947368421053,0.06567588717258267,0.05232046455286812
ukzn_ISTN211_2019,UKZN,P_out_other_institutions,47,raw,random_forest,280,0.4357733413994757,0.6157760814249363,0.09580838323353294,0.12709030100334448,0.15789473684210525,0.05357142857142857,0.7894736842105263,0.2746943277843562,0.43451425656960996
ukzn_ISTN211_2021,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,327,0.7278937381404175,0.8561151079136691,0.1836734693877551,0.09883720930232558,0.47058823529411764,0.12307692307692308,2.367420814479638,0.1218379332657579,0.21053016066211644
ukzn_ISTN211_2021,UKZN,P_out_other_institutions,47,raw,random_forest,327,0.5882352941176471,0.6510638297872341,0.10869565217391304,0.09883720930232558,0.47058823529411764,0.12307692307692308,2.367420814479638,0.27402164209898583,0.45885373321704415
ukzn_ISTN212_2018,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,238,0.6534090909090909,0.897196261682243,0.08333333333333333,0.3120567375886525,0.3181818181818182,0.2916666666666667,1.5776515151515151,0.1505130282123693,0.06451697750890428
ukzn_ISTN212_2018,UKZN,P_out_other_institutions,47,raw,random_forest,238,0.605728678537957,0.7346938775510204,0.3157894736842105,0.3120567375886525,0.29545454545454547,0.2708333333333333,1.464962121212121,0.23520673060467753,0.28663697118012094
ukzn_ISTN212_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,264,0.6560489060489061,0.9014675052410901,0.0784313725490196,0.2745098039215686,0.2857142857142857,0.22641509433962265,1.423180592991914,0.13721447561468972,0.04619819220860941
ukzn_ISTN212_2019,UKZN,P_out_other_institutions,47,raw,random_forest,264,0.5500858000858001,0.8226950354609929,0.2857142857142857,0.2745098039215686,0.3333333333333333,0.2641509433962264,1.6603773584905661,0.20965820476815272,0.26319207197434547
ukzn_ISTN2IP_2018,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,99,0.7178378378378378,0.8538011695906432,0.07407407407407407,0.40322580645161293,0.36,0.45,1.782,0.16703661326684074,-0.018146059681859006
ukzn_ISTN2IP_2018,UKZN,P_out_other_institutions,47,raw,random_forest,99,0.6345945945945947,0.7482014388489209,0.4067796610169492,0.40322580645161293,0.24,0.3,1.188,0.2252402134315906,0.20817703189152287
ukzn_ISTN2IP_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,116,0.625,0.8627450980392157,0.0,0.3888888888888889,0.2857142857142857,0.34782608695652173,1.4409937888198756,0.1818438868514253,-0.06783276294574003
ukzn_ISTN2IP_2019,UKZN,P_out_other_institutions,47,raw,random_forest,116,0.7142857142857143,0.7721518987341772,0.5135135135135135,0.3888888888888889,0.35714285714285715,0.43478260869565216,1.8012422360248446,0.21193346436022617,0.22220230820913714
ukzn_ISTN3ND_2018,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,144,0.5467836257309941,0.7456140350877193,0.03333333333333333,0.5671641791044776,0.22807017543859648,0.4482758620689655,1.1324863883847551,0.2703667518424511,-0.15667918010979276
ukzn_ISTN3ND_2018,UKZN,P_out_other_institutions,47,raw,random_forest,144,0.6304698527929018,0.6666666666666666,0.5528455284552846,0.5671641791044776,0.2631578947368421,0.5172413793103449,1.3067150635208713,0.2389194944118826,0.09301556466515593
ukzn_ISTN3ND_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,223,0.4479431183341798,0.8905472636815921,0.0,0.32958801498127344,0.22727272727272727,0.2222222222222222,1.1262626262626263,0.17108455975713477,0.08300755365826015
ukzn_ISTN3ND_2019,UKZN,P_out_other_institutions,47,raw,random_forest,223,0.5498984255967496,0.7965116279069767,0.3137254901960784,0.32958801498127344,0.2727272727272727,0.26666666666666666,1.3515151515151516,0.22827594299638038,0.26576782406958976
ukzn_ISTN3SA_2018,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,141,0.5906906906906907,0.8809523809523809,0.0,0.3508771929824561,0.26666666666666666,0.2857142857142857,1.3428571428571427,0.16720647797765642,-0.029423246263155484
