regime,level,group,students,students_shown,coverage,mean_cross_tau,mean_cross_jaccard_top3,no_gate_cross_tau,lift
global,0.0,KU Leuven,1314,1314,1.0,0.6137180765120356,0.6369710806697109,0.6137180765120356,0.0
global,0.0,OULAD,6829,6829,1.0,0.28338199427316196,0.49109679308829984,0.28338199427316196,0.0
global,0.0,Oviedo,1233,1233,1.0,0.4441924443783111,0.5544201135442012,0.4441924443783111,0.0
global,0.0,UKZN,2421,2421,1.0,0.42862890277715016,0.5190582403965303,0.42862890277715016,0.0
global,0.0,Zambia,40,40,1.0,0.4754863826985843,0.5455,0.4754863826985843,0.0
global,0.0,ALL,11837,11837,1.0,0.3671589511090749,0.5197887978372898,0.3671589511090749,0.0
global,0.05,KU Leuven,1314,1314,1.0,0.6137180765120356,0.6369710806697109,0.6137180765120356,0.0
global,0.05,OULAD,6829,6829,1.0,0.28338199427316196,0.49109679308829984,0.28338199427316196,0.0
global,0.05,Oviedo,1233,1233,1.0,0.4441924443783111,0.5544201135442012,0.4441924443783111,0.0
global,0.05,UKZN,2421,2421,1.0,0.42862890277715016,0.5190582403965303,0.42862890277715016,0.0
global,0.05,Zambia,40,40,1.0,0.4754863826985843,0.5455,0.4754863826985843,0.0
global,0.05,ALL,11837,11837,1.0,0.3671589511090749,0.5197887978372898,0.3671589511090749,0.0
global,0.1,KU Leuven,1314,1314,1.0,0.6137180765120356,0.6369710806697109,0.6137180765120356,0.0
global,0.1,OULAD,6829,6829,1.0,0.28338199427316196,0.49109679308829984,0.28338199427316196,0.0
global,0.1,Oviedo,1233,1233,1.0,0.4441924443783111,0.5544201135442012,0.4441924443783111,0.0
global,0.1,UKZN,2421,2421,1.0,0.42862890277715016,0.5190582403965303,0.42862890277715016,0.0
global,0.1,Zambia,40,40,1.0,0.4754863826985843,0.5455,0.4754863826985843,0.0
global,0.1,ALL,11837,11837,1.0,0.3671589511090749,0.5197887978372898,0.3671589511090749,0.0
global,0.15,KU Leuven,1314,1314,1.0,0.6137180765120356,0.6369710806697109,0.6137180765120356,0.0
global,0.15,OULAD,6829,6829,1.0,0.28338199427316196,0.49109679308829984,0.28338199427316196,0.0
global,0.15,Oviedo,1233,1233,1.0,0.4441924443783111,0.5544201135442012,0.4441924443783111,0.0
global,0.15,UKZN,2421,2421,1.0,0.42862890277715016,0.5190582403965303,0.42862890277715016,0.0
global,0.15,Zambia,40,40,1.0,0.4754863826985843,0.5455,0.4754863826985843,0.0
global,0.15,ALL,11837,11837,1.0,0.3671589511090749,0.5197887978372898,0.3671589511090749,0.0
global,0.2,KU Leuven,1314,1314,1.0,0.6137180765120356,0.6369710806697109,0.6137180765120356,0.0
global,0.2,OULAD,6829,6824,0.999267828378972,0.28356647323418904,0.49121043376318874,0.28338199427316196,0.00018447896102707917
global,0.2,Oviedo,1233,1233,1.0,0.4441924443783111,0.5544201135442012,0.4441924443783111,0.0
global,0.2,UKZN,2421,2421,1.0,0.42862890277715016,0.5190582403965303,0.42862890277715016,0.0
global,0.2,Zambia,40,40,1.0,0.4754863826985843,0.5455,0.4754863826985843,0.0
global,0.2,ALL,11837,11832,0.9995775956745797,0.36730075040033827,0.51986646382691,0.3671589511090749,0.00014179929126334478
global,0.25,KU Leuven,1314,1314,1.0,0.6137180765120356,0.6369710806697109,0.6137180765120356,0.0
global,0.25,OULAD,6829,6821,0.9988285254063552,0.2836116047804206,0.49125348189415036,0.28338199427316196,0.0002296105072586152
global,0.25,Oviedo,1233,1230,0.9975669099756691,0.4453456257524048,0.5550731707317074,0.4441924443783111,0.001153181374093648
global,0.25,UKZN,2421,2420,0.9995869475423379,0.4288099576169439,0.5191404958677686,0.42862890277715016,0.00018105483979374837
global,0.25,Zambia,40,40,1.0,0.4754863826985843,0.5455,0.4754863826985843,0.0
global,0.25,ALL,11837,11825,0.9989862296189913,0.3674803366731898,0.5199746300211415,0.3671589511090749,0.0003213855641148733
global,0.3,KU Leuven,1314,1314,1.0,0.6137180765120356,0.6369710806697109,0.6137180765120356,0.0
global,0.3,OULAD,6829,6810,0.9972177478400938,0.2840396703045702,0.49155359765051393,0.28338199427316196,0.0006576760314082608
global,0.3,Oviedo,1233,1230,0.9975669099756691,0.4453456257524048,0.5550731707317074,0.4441924443783111,0.001153181374093648
global,0.3,UKZN,2421,2416,0.9979347377116894,0.4291870531738061,0.5193294701986755,0.42862890277715016,0.0005581503966559653
global,0.3,Zambia,40,40,1.0,0.4754863826985843,0.5455,0.4754863826985843,0.0
global,0.3,ALL,11837,11810,0.9977190166427304,0.3678616598443908,0.5202133784928027,0.3671589511090749,0.0007027087353158601
global,0.35,KU Leuven,1314,1314,1.0,0.6137180765120356,0.6369710806697109,0.6137180765120356,0.0
global,0.35,OULAD,6829,6796,0.9951676673012154,0.2847302012006071,0.4919599764567393,0.28338199427316196,0.0013482069274451391
global,0.35,Oviedo,1233,1229,0.9967558799675588,0.4456901899075099,0.5552644426362896,0.4441924443783111,0.0014977455291987907
global,0.35,UKZN,2421,2414,0.9971086327963652,0.4294793027152775,0.5195360397680199,0.42862890277715016,0.0008503999381273553
global,0.35,Zambia,40,40,1.0,0.4754863826985843,0.5455,0.4754863826985843,0.0
global,0.35,ALL,11837,11793,0.9962828419363015,0.36843786444120186,0.5205409988976512,0.3671589511090749,0.0012789133321269297
