source,target,target_institution,distance,representation,rule,f1_fail,f1_fail_baseline,alert_rate,recall,precision,calibration_in_large
ku_Globaleconom_1819,ukzn_ISTN3ND_2019,UKZN,D3_other_institution,percentile,source_rate,0.36619718309859156,0.32958801498127344,0.43946188340807174,0.5909090909090909,0.2653061224489796,0.2715950002616032
ku_Globaleconom_1819,ukzn_ISTN3SA_2018,UKZN,D3_other_institution,raw,fixed_0.5,0.14634146341463414,0.3508771929824561,0.07801418439716312,0.1,0.2727272727272727,-0.020372784691623624
ku_Globaleconom_1819,ukzn_ISTN3SA_2018,UKZN,D3_other_institution,raw,source_rate,0.32608695652173914,0.3508771929824561,0.4397163120567376,0.5,0.24193548387096775,-0.020372784691623624
ku_Globaleconom_1819,ukzn_ISTN3SA_2018,UKZN,D3_other_institution,percentile,fixed_0.5,0.29411764705882354,0.3508771929824561,0.2695035460992908,0.3333333333333333,0.2631578947368421,0.1745577203328272
ku_Globaleconom_1819,ukzn_ISTN3SA_2018,UKZN,D3_other_institution,percentile,source_rate,0.2391304347826087,0.3508771929824561,0.4397163120567376,0.36666666666666664,0.1774193548387097,0.1745577203328272
ku_Globaleconom_1819,ukzn_ISTN3SA_2019,UKZN,D3_other_institution,raw,fixed_0.5,0.1111111111111111,0.22727272727272727,0.05641025641025641,0.08,0.18181818181818182,0.07982364376687998
ku_Globaleconom_1819,ukzn_ISTN3SA_2019,UKZN,D3_other_institution,raw,source_rate,0.2,0.22727272727272727,0.4358974358974359,0.44,0.12941176470588237,0.07982364376687998
ku_Globaleconom_1819,ukzn_ISTN3SA_2019,UKZN,D3_other_institution,percentile,fixed_0.5,0.20689655172413793,0.22727272727272727,0.31794871794871793,0.36,0.14516129032258066,0.27162899275040714
ku_Globaleconom_1819,ukzn_ISTN3SA_2019,UKZN,D3_other_institution,percentile,source_rate,0.21818181818181817,0.22727272727272727,0.4358974358974359,0.48,0.1411764705882353,0.27162899275040714
ku_Globaleconom_1819,zambia_ICT1110_2020,Zambia,D3_other_institution,raw,fixed_0.5,0.4117647058823529,0.8596491228070176,0.2923076923076923,0.2857142857142857,0.7368421052631579,-0.453469437156641
ku_Globaleconom_1819,zambia_ICT1110_2020,Zambia,D3_other_institution,raw,source_rate,0.5454545454545454,0.8596491228070176,0.4307692307692308,0.42857142857142855,0.75,-0.453469437156641
ku_Globaleconom_1819,zambia_ICT1110_2020,Zambia,D3_other_institution,percentile,fixed_0.5,0.5,0.8596491228070176,0.4153846153846154,0.3877551020408163,0.7037037037037037,-0.3313157172968981
ku_Globaleconom_1819,zambia_ICT1110_2020,Zambia,D3_other_institution,percentile,source_rate,0.5194805194805194,0.8596491228070176,0.4307692307692308,0.40816326530612246,0.7142857142857143,-0.3313157172968981
ku_Globaleconom_1819,zambia_ICT1110_2021,Zambia,D3_other_institution,raw,fixed_0.5,0.4186046511627907,0.761904761904762,0.21153846153846154,0.28125,0.8181818181818182,-0.37340345338353315
ku_Globaleconom_1819,zambia_ICT1110_2021,Zambia,D3_other_institution,raw,source_rate,0.5818181818181818,0.761904761904762,0.4423076923076923,0.5,0.6956521739130435,-0.37340345338353315
ku_Globaleconom_1819,zambia_ICT1110_2021,Zambia,D3_other_institution,percentile,fixed_0.5,0.52,0.761904761904762,0.34615384615384615,0.40625,0.7222222222222222,-0.22649730175363164
ku_Globaleconom_1819,zambia_ICT1110_2021,Zambia,D3_other_institution,percentile,source_rate,0.6181818181818182,0.761904761904762,0.4423076923076923,0.53125,0.7391304347826086,-0.22649730175363164
ku_Globaleconom_1819,oviedo_C1112_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.3384615384615385,0.7035830618892508,0.11055276381909548,0.2037037037037037,1.0,-0.3081674138281498
ku_Globaleconom_1819,oviedo_C1112_1415,Oviedo,D3_other_institution,raw,source_rate,0.6564102564102564,0.7035830618892508,0.4371859296482412,0.5925925925925926,0.735632183908046,-0.3081674138281498
ku_Globaleconom_1819,oviedo_C1112_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.5621621621621622,0.7035830618892508,0.3869346733668342,0.48148148148148145,0.6753246753246753,-0.12391979961048183
ku_Globaleconom_1819,oviedo_C1112_1415,Oviedo,D3_other_institution,percentile,source_rate,0.5743589743589743,0.7035830618892508,0.4371859296482412,0.5185185185185185,0.6436781609195402,-0.12391979961048183
ku_Globaleconom_1819,oviedo_C1127_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.43636363636363634,0.5379310344827586,0.1509433962264151,0.3076923076923077,0.75,-0.11028779410968559
ku_Globaleconom_1819,oviedo_C1127_1415,Oviedo,D3_other_institution,raw,source_rate,0.4470588235294118,0.5379310344827586,0.4339622641509434,0.48717948717948717,0.41304347826086957,-0.11028779410968559
ku_Globaleconom_1819,oviedo_C1127_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.4155844155844156,0.5379310344827586,0.3584905660377358,0.41025641025641024,0.42105263157894735,0.03931491450222929
ku_Globaleconom_1819,oviedo_C1127_1415,Oviedo,D3_other_institution,percentile,source_rate,0.4235294117647059,0.5379310344827586,0.4339622641509434,0.46153846153846156,0.391304347826087,0.03931491450222929
ku_Globaleconom_1819,oviedo_C1200_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.19444444444444445,0.7485380116959064,0.07476635514018691,0.109375,0.875,-0.4092820801957511
ku_Globaleconom_1819,oviedo_C1200_1415,Oviedo,D3_other_institution,raw,source_rate,0.6666666666666666,0.7485380116959064,0.4392523364485981,0.578125,0.7872340425531915,-0.4092820801957511
ku_Globaleconom_1819,oviedo_C1200_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.49504950495049505,0.7485380116959064,0.34579439252336447,0.390625,0.6756756756756757,-0.17533745671061884
ku_Globaleconom_1819,oviedo_C1200_1415,Oviedo,D3_other_institution,percentile,source_rate,0.5945945945945946,0.7485380116959064,0.4392523364485981,0.515625,0.7021276595744681,-0.17533745671061884
ku_Globaleconom_1819,oviedo_C1303_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.5,0.7692307692307693,0.30357142857142855,0.37142857142857144,0.7647058823529411,-0.24796032095731585
ku_Globaleconom_1819,oviedo_C1303_1415,Oviedo,D3_other_institution,raw,source_rate,0.6050420168067226,0.7692307692307693,0.4375,0.5142857142857142,0.7346938775510204,-0.24796032095731585
ku_Globaleconom_1819,oviedo_C1303_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.509090909090909,0.7692307692307693,0.35714285714285715,0.4,0.7,-0.2326455130293062
ku_Globaleconom_1819,oviedo_C1303_1415,Oviedo,D3_other_institution,percentile,source_rate,0.5714285714285714,0.7692307692307693,0.4375,0.4857142857142857,0.6938775510204082,-0.2326455130293062
ku_Globaleconom_1819,oviedo_C174_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.5277777777777778,0.6382978723404256,0.28125,0.4222222222222222,0.7037037037037037,-0.16688448500138026
ku_Globaleconom_1819,oviedo_C174_1415,Oviedo,D3_other_institution,raw,source_rate,0.6666666666666666,0.6382978723404256,0.4375,0.6444444444444445,0.6904761904761905,-0.16688448500138026
ku_Globaleconom_1819,oviedo_C174_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.7560975609756098,0.6382978723404256,0.3854166666666667,0.6888888888888889,0.8378378378378378,-0.05231828792442422
ku_Globaleconom_1819,oviedo_C174_1415,Oviedo,D3_other_institution,percentile,source_rate,0.7816091954022989,0.6382978723404256,0.4375,0.7555555555555555,0.8095238095238095,-0.05231828792442422
ku_Globaleconom_1819,oviedo_C190_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.2857142857142857,0.7052023121387282,0.20535714285714285,0.19672131147540983,0.5217391304347826,-0.23748009376218704
ku_Globaleconom_1819,oviedo_C190_1415,Oviedo,D3_other_institution,raw,source_rate,0.4,0.7052023121387282,0.4375,0.36065573770491804,0.4489795918367347,-0.23748009376218704
ku_Globaleconom_1819,oviedo_C190_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.45454545454545453,0.7052023121387282,0.4375,0.4098360655737705,0.5102040816326531,-0.10677838185858812
ku_Globaleconom_1819,oviedo_C190_1415,Oviedo,D3_other_institution,percentile,source_rate,0.45454545454545453,0.7052023121387282,0.4375,0.4098360655737705,0.5102040816326531,-0.10677838185858812
ku_Globaleconom_1819,oviedo_C1978_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.3711340206185567,0.43809523809523815,0.31097560975609756,0.391304347826087,0.35294117647058826,0.09076643235214954
ku_Globaleconom_1819,oviedo_C1978_1415,Oviedo,D3_other_institution,raw,source_rate,0.423728813559322,0.43809523809523815,0.43902439024390244,0.5434782608695652,0.3472222222222222,0.09076643235214954
ku_Globaleconom_1819,oviedo_C1978_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.3888888888888889,0.43809523809523815,0.3780487804878049,0.45652173913043476,0.3387096774193548,0.13027157635300735
ku_Globaleconom_1819,oviedo_C1978_1415,Oviedo,D3_other_institution,percentile,source_rate,0.3898305084745763,0.43809523809523815,0.43902439024390244,0.5,0.3194444444444444,0.13027157635300735
ku_Globaleconom_1819,oviedo_C2011_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.34210526315789475,0.3561643835616438,0.4166666666666667,0.5,0.26,0.20068280958895407
ku_Globaleconom_1819,oviedo_C2011_1415,Oviedo,D3_other_institution,raw,source_rate,0.358974358974359,0.3561643835616438,0.43333333333333335,0.5384615384615384,0.2692307692307692,0.20068280958895407
ku_Globaleconom_1819,oviedo_C2011_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.3684210526315789,0.3561643835616438,0.4166666666666667,0.5384615384615384,0.28,0.1929617922830656
ku_Globaleconom_1819,oviedo_C2011_1415,Oviedo,D3_other_institution,percentile,source_rate,0.38461538461538464,0.3561643835616438,0.43333333333333335,0.5769230769230769,0.28846153846153844,0.1929617922830656
ku_Globaleconom_1819,oviedo_C2024_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.25773195876288657,0.27440633245382584,0.43425076452599387,0.4807692307692308,0.176056338028169,0.3107523352260374
ku_Globaleconom_1819,oviedo_C2024_1415,Oviedo,D3_other_institution,raw,source_rate,0.26666666666666666,0.27440633245382584,0.43730886850152906,0.5,0.18181818181818182,0.3107523352260374
ku_Globaleconom_1819,oviedo_C2024_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.24705882352941178,0.27440633245382584,0.36085626911314983,0.40384615384615385,0.17796610169491525,0.2730836110336978
ku_Globaleconom_1819,oviedo_C2024_1415,Oviedo,D3_other_institution,percentile,source_rate,0.2564102564102564,0.27440633245382584,0.43730886850152906,0.4807692307692308,0.17482517482517482,0.2730836110336978
ku_Globaleconom_1819,oviedo_C2150_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.3548387096774194,0.5578231292517007,0.19811320754716982,0.2682926829268293,0.5238095238095238,-0.09032108877922918
ku_Globaleconom_1819,oviedo_C2150_1415,Oviedo,D3_other_institution,raw,source_rate,0.5057471264367817,0.5578231292517007,0.4339622641509434,0.5365853658536586,0.4782608695652174,-0.09032108877922918
ku_Globaleconom_1819,oviedo_C2150_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.5227272727272727,0.5578231292517007,0.44339622641509435,0.5609756097560976,0.48936170212765956,0.06691441954224853
ku_Globaleconom_1819,oviedo_C2150_1415,Oviedo,D3_other_institution,percentile,source_rate,0.5287356321839081,0.5578231292517007,0.4339622641509434,0.5609756097560976,0.5,0.06691441954224853
ku_Globaleconom_1819,oviedo_C2271_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.4969939879759519,0.5860023724792408,0.4228187919463087,0.5020242914979757,0.49206349206349204,0.008825640140103508
ku_Globaleconom_1819,oviedo_C2271_1415,Oviedo,D3_other_institution,raw,source_rate,0.5039370078740157,0.5860023724792408,0.43791946308724833,0.5182186234817814,0.4904214559386973,0.008825640140103508
ku_Globaleconom_1819,oviedo_C2271_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.4856512141280353,0.5860023724792408,0.34563758389261745,0.44534412955465585,0.5339805825242718,-0.02386984929998215
ku_Globaleconom_1819,oviedo_C2271_1415,Oviedo,D3_other_institution,percentile,source_rate,0.5118110236220472,0.5860023724792408,0.43791946308724833,0.5263157894736842,0.49808429118773945,-0.02386984929998215
ku_Globaleconom_1819,oviedo_C2335_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.7515923566878981,0.807799442896936,0.7897196261682243,0.8137931034482758,0.6982248520710059,-0.0811292545920197
ku_Globaleconom_1819,oviedo_C2335_1415,Oviedo,D3_other_institution,raw,source_rate,0.5241090146750524,0.807799442896936,0.4369158878504673,0.43103448275862066,0.6684491978609626,-0.0811292545920197
ku_Globaleconom_1819,oviedo_C2335_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.5042735042735043,0.807799442896936,0.4158878504672897,0.4068965517241379,0.6629213483146067,-0.23426838712923542
ku_Globaleconom_1819,oviedo_C2335_1415,Oviedo,D3_other_institution,percentile,source_rate,0.5324947589098532,0.807799442896936,0.4369158878504673,0.4379310344827586,0.679144385026738,-0.23426838712923542
ku_Globaleconom_1819,oviedo_C2406_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.4881889763779528,0.7685185185185186,0.3308270676691729,0.37349397590361444,0.7045454545454546,-0.2584186036560014
ku_Globaleconom_1819,oviedo_C2406_1415,Oviedo,D3_other_institution,raw,source_rate,0.5957446808510638,0.7685185185185186,0.43609022556390975,0.5060240963855421,0.7241379310344828,-0.2584186036560014
ku_Globaleconom_1819,oviedo_C2406_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.6153846153846154,0.7685185185185186,0.3533834586466165,0.4819277108433735,0.851063829787234,-0.18587471046191095
ku_Globaleconom_1819,oviedo_C2406_1415,Oviedo,D3_other_institution,percentile,source_rate,0.6666666666666666,0.7685185185185186,0.43609022556390975,0.5662650602409639,0.8103448275862069,-0.18587471046191095
ku_Globaleconom_1819,oviedo_C2468_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.5454545454545454,0.6666666666666666,0.3048780487804878,0.43902439024390244,0.72,-0.15314801561619912
ku_Globaleconom_1819,oviedo_C2468_1415,Oviedo,D3_other_institution,raw,source_rate,0.6493506493506493,0.6666666666666666,0.43902439024390244,0.6097560975609756,0.6944444444444444,-0.15314801561619912
ku_Globaleconom_1819,oviedo_C2468_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.4126984126984127,0.6666666666666666,0.2682926829268293,0.3170731707317073,0.5909090909090909,-0.09757002048200991
ku_Globaleconom_1819,oviedo_C2468_1415,Oviedo,D3_other_institution,percentile,source_rate,0.5454545454545454,0.6666666666666666,0.43902439024390244,0.5121951219512195,0.5833333333333334,-0.09757002048200991
ku_Globaleconom_1819,oviedo_C2607_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.7908045977011494,0.8482328482328483,0.8339350180505415,0.8431372549019608,0.7445887445887446,-0.13531622016909062
ku_Globaleconom_1819,oviedo_C2607_1415,Oviedo,D3_other_institution,raw,source_rate,0.5292307692307693,0.8482328482328483,0.4368231046931408,0.4215686274509804,0.7107438016528925,-0.13531622016909062
ku_Globaleconom_1819,oviedo_C2607_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.2288135593220339,0.8482328482328483,0.11552346570397112,0.1323529411764706,0.84375,-0.43190704187707063
ku_Globaleconom_1819,oviedo_C2607_1415,Oviedo,D3_other_institution,percentile,source_rate,0.5784615384615385,0.8482328482328483,0.4368231046931408,0.46078431372549017,0.7768595041322314,-0.43190704187707063
ku_Globaleconom_1819,oviedo_C3022_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.3776824034334764,0.4444444444444445,0.6932773109243697,0.6470588235294118,0.26666666666666666,0.2685162461956686
ku_Globaleconom_1819,oviedo_C3022_1415,Oviedo,D3_other_institution,raw,source_rate,0.3953488372093023,0.4444444444444445,0.4369747899159664,0.5,0.3269230769230769,0.2685162461956686
ku_Globaleconom_1819,oviedo_C3022_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.20202020202020202,0.4444444444444445,0.13025210084033614,0.14705882352941177,0.3225806451612903,0.01905223978864168
ku_Globaleconom_1819,oviedo_C3022_1415,Oviedo,D3_other_institution,percentile,source_rate,0.3372093023255814,0.4444444444444445,0.4369747899159664,0.4264705882352941,0.27884615384615385,0.01905223978864168
ku_Globaleconom_1819,oviedo_C3029_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.3315508021390374,0.49511400651465803,0.4805194805194805,0.40789473684210525,0.27927927927927926,0.15448618725208718
ku_Globaleconom_1819,oviedo_C3029_1415,Oviedo,D3_other_institution,raw,source_rate,0.3163841807909605,0.49511400651465803,0.43722943722943725,0.3684210526315789,0.27722772277227725,0.15448618725208718
ku_Globaleconom_1819,oviedo_C3029_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.391304347826087,0.49511400651465803,0.4675324675324675,0.47368421052631576,0.3333333333333333,0.13137802097395668
ku_Globaleconom_1819,oviedo_C3029_1415,Oviedo,D3_other_institution,percentile,source_rate,0.3728813559322034,0.49511400651465803,0.43722943722943725,0.4342105263157895,0.32673267326732675,0.13137802097395668
ku_Globaleconom_1819,oviedo_C4189_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.6086956521739131,0.6382978723404256,0.96875,0.9333333333333333,0.45161290322580644,0.15840260732785638
ku_Globaleconom_1819,oviedo_C4189_1415,Oviedo,D3_other_institution,raw,source_rate,0.4827586206896552,0.6382978723404256,0.4375,0.4666666666666667,0.5,0.15840260732785638
ku_Globaleconom_1819,oviedo_C4189_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.14925373134328357,0.6382978723404256,0.0546875,0.08333333333333333,0.7142857142857143,0.0013289868082067002
ku_Globaleconom_1819,oviedo_C4189_1415,Oviedo,D3_other_institution,percentile,source_rate,0.5517241379310345,0.6382978723404256,0.4375,0.5333333333333333,0.5714285714285714,0.0013289868082067002
ku_Globaleconom_1819,oviedo_C4213_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.17647058823529413,0.592964824120603,0.06428571428571428,0.1016949152542373,0.6666666666666666,-0.25173083742434077
ku_Globaleconom_1819,oviedo_C4213_1415,Oviedo,D3_other_institution,raw,source_rate,0.4666666666666667,0.592964824120603,0.4357142857142857,0.4745762711864407,0.45901639344262296,-0.25173083742434077
ku_Globaleconom_1819,oviedo_C4213_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.5217391304347826,0.592964824120603,0.4,0.5084745762711864,0.5357142857142857,-0.00035011713946253575
ku_Globaleconom_1819,oviedo_C4213_1415,Oviedo,D3_other_institution,percentile,source_rate,0.5,0.592964824120603,0.4357142857142857,0.5084745762711864,0.4918032786885246,-0.00035011713946253575
ku_Globaleconom_1819,oviedo_C836_1415,Oviedo,D3_other_institution,raw,fixed_0.5,0.5277777777777778,0.6717557251908397,0.3218390804597701,0.4318181818181818,0.6785714285714286,-0.13233091552877174
ku_Globaleconom_1819,oviedo_C836_1415,Oviedo,D3_other_institution,raw,source_rate,0.6097560975609756,0.6717557251908397,0.4367816091954023,0.5681818181818182,0.6578947368421053,-0.13233091552877174
ku_Globaleconom_1819,oviedo_C836_1415,Oviedo,D3_other_institution,percentile,fixed_0.5,0.4473684210526316,0.6717557251908397,0.367816091954023,0.38636363636363635,0.53125,-0.09114062632442166
ku_Globaleconom_1819,oviedo_C836_1415,Oviedo,D3_other_institution,percentile,source_rate,0.4878048780487805,0.6717557251908397,0.4367816091954023,0.45454545454545453,0.5263157894736842,-0.09114062632442166
ku_Accountancy_1920,oulad_AAA_2013J,OULAD,D3_other_institution,raw,fixed_0.5,0.3564356435643564,0.430327868852459,0.7806788511749347,0.6857142857142857,0.2408026755852843,0.46026944421647015
ku_Accountancy_1920,oulad_AAA_2013J,OULAD,D3_other_institution,raw,source_rate,0.2026431718061674,0.430327868852459,0.3185378590078329,0.21904761904761905,0.1885245901639344,0.46026944421647015
ku_Accountancy_1920,oulad_AAA_2013J,OULAD,D3_other_institution,percentile,fixed_0.5,0.13953488372093023,0.430327868852459,0.28720626631853785,0.14285714285714285,0.13636363636363635,0.1369845961444467
ku_Accountancy_1920,oulad_AAA_2013J,OULAD,D3_other_institution,percentile,source_rate,0.16740088105726872,0.430327868852459,0.3185378590078329,0.18095238095238095,0.1557377049180328,0.1369845961444467
ku_Accountancy_1920,oulad_AAA_2014J,OULAD,D3_other_institution,raw,fixed_0.5,0.39119804400978,0.469601677148847,0.8136986301369863,0.7142857142857143,0.26936026936026936,0.4364339571731319
ku_Accountancy_1920,oulad_AAA_2014J,OULAD,D3_other_institution,raw,source_rate,0.15789473684210525,0.469601677148847,0.3178082191780822,0.16071428571428573,0.15517241379310345,0.4364339571731319
ku_Accountancy_1920,oulad_AAA_2014J,OULAD,D3_other_institution,percentile,fixed_0.5,0.1650485436893204,0.469601677148847,0.25753424657534246,0.15178571428571427,0.18085106382978725,0.08656366612868582
ku_Accountancy_1920,oulad_AAA_2014J,OULAD,D3_other_institution,percentile,source_rate,0.20175438596491227,0.469601677148847,0.3178082191780822,0.20535714285714285,0.19827586206896552,0.08656366612868582
ku_Accountancy_1920,oulad_BBB_2013B,OULAD,D3_other_institution,raw,fixed_0.5,0.6097672295755363,0.7059685097034054,0.6943972835314092,0.6929460580912863,0.5444172779136104,0.04960458562785253
ku_Accountancy_1920,oulad_BBB_2013B,OULAD,D3_other_institution,raw,source_rate,0.3540983606557377,0.7059685097034054,0.3174872665534805,0.2800829875518672,0.48128342245989303,0.04960458562785253
ku_Accountancy_1920,oulad_BBB_2013B,OULAD,D3_other_institution,percentile,fixed_0.5,0.1348973607038123,0.7059685097034054,0.22637238256932654,0.0954356846473029,0.23,-0.1582364617237368
ku_Accountancy_1920,oulad_BBB_2013B,OULAD,D3_other_institution,percentile,source_rate,0.21639344262295082,0.7059685097034054,0.3174872665534805,0.17116182572614108,0.29411764705882354,-0.1582364617237368
ku_Accountancy_1920,oulad_BBB_2013J,OULAD,D3_other_institution,raw,fixed_0.5,0.6109921484653819,0.684891240446796,0.731783638801967,0.7347639484978541,0.5229077580940745,0.08205144530241126
ku_Accountancy_1920,oulad_BBB_2013J,OULAD,D3_other_institution,raw,source_rate,0.2953091684434968,0.684891240446796,0.3178363880196692,0.23776824034334765,0.38959212376933894,0.08205144530241126
ku_Accountancy_1920,oulad_BBB_2013J,OULAD,D3_other_institution,percentile,fixed_0.5,0.09440993788819876,0.684891240446796,0.19892713455520786,0.06523605150214593,0.1707865168539326,-0.15796801884671408
ku_Accountancy_1920,oulad_BBB_2013J,OULAD,D3_other_institution,percentile,source_rate,0.24307036247334754,0.684891240446796,0.3178363880196692,0.19570815450643778,0.3206751054852321,-0.15796801884671408
ku_Accountancy_1920,oulad_BBB_2014B,OULAD,D3_other_institution,raw,fixed_0.5,0.6326923076923077,0.7090836334533814,0.7402355858648481,0.7426636568848759,0.5510887772194305,0.06088989153946367
ku_Accountancy_1920,oulad_BBB_2014B,OULAD,D3_other_institution,raw,source_rate,0.2732474964234621,0.7090836334533814,0.3174209547427154,0.21557562076749437,0.373046875,0.06088989153946367
ku_Accountancy_1920,oulad_BBB_2014B,OULAD,D3_other_institution,percentile,fixed_0.5,0.08726625111308994,0.7090836334533814,0.14693118412895226,0.055304740406320545,0.20675105485232068,-0.22702172387300612
ku_Accountancy_1920,oulad_BBB_2014B,OULAD,D3_other_institution,percentile,source_rate,0.26895565092989987,0.7090836334533814,0.3174209547427154,0.21218961625282168,0.3671875,-0.22702172387300612
ku_Accountancy_1920,oulad_BBB_2014J,OULAD,D3_other_institution,raw,fixed_0.5,0.5858884373845585,0.6643356643356644,0.6836823734729494,0.6956140350877194,0.5060625398851308,0.1121417452694421
ku_Accountancy_1920,oulad_BBB_2014J,OULAD,D3_other_institution,raw,source_rate,0.24197002141327623,0.6643356643356644,0.31762652705061084,0.19824561403508772,0.31043956043956045,0.1121417452694421
ku_Accountancy_1920,oulad_BBB_2014J,OULAD,D3_other_institution,percentile,fixed_0.5,0.4663820704375667,0.6643356643356644,0.32024432809773123,0.38333333333333336,0.5953678474114441,-0.1168316779725247
ku_Accountancy_1920,oulad_BBB_2014J,OULAD,D3_other_institution,percentile,source_rate,0.4657387580299786,0.6643356643356644,0.31762652705061084,0.3815789473684211,0.5975274725274725,-0.1168316779725247
ku_Accountancy_1920,oulad_CCC_2014B,OULAD,D3_other_institution,raw,fixed_0.5,0.6732001507727101,0.7933935805546899,0.7128099173553719,0.7014925373134329,0.6471014492753623,-0.05937791786701163
ku_Accountancy_1920,oulad_CCC_2014B,OULAD,D3_other_institution,raw,source_rate,0.3548728813559322,0.7933935805546899,0.31766528925619836,0.2631578947368421,0.5447154471544715,-0.05937791786701163
ku_Accountancy_1920,oulad_CCC_2014B,OULAD,D3_other_institution,percentile,fixed_0.5,0.10539367637941724,0.7933935805546899,0.1756198347107438,0.06677140612725845,0.25,-0.32475965766245934
ku_Accountancy_1920,oulad_CCC_2014B,OULAD,D3_other_institution,percentile,source_rate,0.3019067796610169,0.7933935805546899,0.31766528925619836,0.22388059701492538,0.4634146341463415,-0.32475965766245934
ku_Accountancy_1920,oulad_CCC_2014J,OULAD,D3_other_institution,raw,fixed_0.5,0.6291309669522643,0.7450389349409695,0.7145716573258607,0.6931894807821982,0.5759103641456582,0.011445052448186499
ku_Accountancy_1920,oulad_CCC_2014J,OULAD,D3_other_institution,raw,source_rate,0.34782608695652173,0.7450389349409695,0.3178542834267414,0.2670262980445044,0.4987405541561713,0.011445052448186499
ku_Accountancy_1920,oulad_CCC_2014J,OULAD,D3_other_institution,percentile,fixed_0.5,0.13891625615763548,0.7450389349409695,0.2189751801441153,0.09507754551584625,0.2577696526508227,-0.2293774134846686
ku_Accountancy_1920,oulad_CCC_2014J,OULAD,D3_other_institution,percentile,source_rate,0.25559947299077734,0.7450389349409695,0.3178542834267414,0.196223870532704,0.36649874055415615,-0.2293774134846686
ku_Accountancy_1920,oulad_DDD_2013B,OULAD,D3_other_institution,raw,fixed_0.5,0.619283065512979,0.7566793893129771,0.6331542594013815,0.6317780580075663,0.6072727272727273,0.01689179540813679
ku_Accountancy_1920,oulad_DDD_2013B,OULAD,D3_other_institution,raw,source_rate,0.30985915492957744,0.7566793893129771,0.3177283192632387,0.23581336696090793,0.45169082125603865,0.01689179540813679
ku_Accountancy_1920,oulad_DDD_2013B,OULAD,D3_other_institution,percentile,fixed_0.5,0.10892236384704519,0.7566793893129771,0.05372217958557176,0.05926860025220681,0.6714285714285714,-0.34823789532697536
ku_Accountancy_1920,oulad_DDD_2013B,OULAD,D3_other_institution,percentile,source_rate,0.4904722452361226,0.7566793893129771,0.3177283192632387,0.37326607818411095,0.714975845410628,-0.34823789532697536
ku_Accountancy_1920,oulad_DDD_2013J,OULAD,D3_other_institution,raw,fixed_0.5,0.5982300884955752,0.7279291106005907,0.5939112487100103,0.6095581605049594,0.5873153779322329,0.010995791740163852
ku_Accountancy_1920,oulad_DDD_2013J,OULAD,D3_other_institution,raw,source_rate,0.3234782608695652,0.7279291106005907,0.31785345717234265,0.2515779981965735,0.45292207792207795,0.010995791740163852
ku_Accountancy_1920,oulad_DDD_2013J,OULAD,D3_other_institution,percentile,fixed_0.5,0.2059186189889026,0.7279291106005907,0.2647058823529412,0.15058611361587015,0.3255360623781676,-0.15673900629596627
ku_Accountancy_1920,oulad_DDD_2013J,OULAD,D3_other_institution,percentile,source_rate,0.27942028985507245,0.7279291106005907,0.31785345717234265,0.21731289449954913,0.3912337662337662,-0.15673900629596627
ku_Accountancy_1920,oulad_DDD_2014B,OULAD,D3_other_institution,raw,fixed_0.5,0.645326504481434,0.7577137076378352,0.6620521172638436,0.6728971962616822,0.6199261992619927,0.01000959143198199
