feature_set,model,target,task,split_strategy,n_train_rows,n_test_rows,n_train_students,n_test_students,metric_accuracy,metric_precision,metric_recall,metric_f1,metric_roc_auc,split_metadata_json,metric_mae,metric_rmse,metric_r2
B_lms_oulad,random_forest,final_weighted_score,regression,student_group,60408,20124,1678,559,,,,,,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",5.950288872295091,11.266431762462817,0.8820855541459675
B_lms_oulad,gradient_boosting,final_weighted_score,regression,student_group,60408,20124,1678,559,,,,,,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",5.770313220669182,10.696978635582273,0.8937041057628435
B_lms_oulad,logistic_regression,passed_observed,classification,temporal_forward,28526,10621,1678,559,0.92759627153752,0.8871255349500713,0.9733907258853454,0.9282582330441272,0.9682397419749794,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",,,
B_lms_oulad,random_forest,passed_observed,classification,temporal_forward,28526,10621,1678,559,0.9002918745880802,0.8729749631811488,0.9278027783212679,0.8995542065825667,0.9542707963074554,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",,,
B_lms_oulad,gradient_boosting,passed_observed,classification,temporal_forward,28526,10621,1678,559,0.8972789756143489,0.8795317220543807,0.9113676384269224,0.8951667147112521,0.9531443337223973,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",,,
B_lms_oulad,linear_regression,final_weighted_score,regression,temporal_forward,28526,10621,1678,559,,,,,,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",7.640344628692432,9.695624522831197,0.9126735491110473
B_lms_oulad,random_forest,final_weighted_score,regression,temporal_forward,28526,10621,1678,559,,,,,,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",5.456689623794452,8.039156708447065,0.9399635198783718
B_lms_oulad,gradient_boosting,final_weighted_score,regression,temporal_forward,28526,10621,1678,559,,,,,,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",4.123756050184251,6.31084935368826,0.9630027146181385
B_lms_plus_trends_oulad,logistic_regression,passed_observed,classification,student_group,60408,20124,1678,559,0.8783542039355993,0.8409347908028647,0.9215200330441966,0.8793851005124163,0.9433660076026974,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",,,
B_lms_plus_trends_oulad,random_forest,passed_observed,classification,student_group,60408,20124,1678,559,0.8742794673027231,0.8349878254354748,0.9206939281288724,0.8757489441115804,0.9393457737691114,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",,,
B_lms_plus_trends_oulad,gradient_boosting,passed_observed,classification,student_group,60408,20124,1678,559,0.8798946531504671,0.840119816530937,0.9267864518793887,0.8813276378455345,0.9430818510526506,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",,,
B_lms_plus_trends_oulad,linear_regression,final_weighted_score,regression,student_group,60408,20124,1678,559,,,,,,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",7.301800782879611,11.547060289466163,0.8761382819287092
B_lms_plus_trends_oulad,random_forest,final_weighted_score,regression,student_group,60408,20124,1678,559,,,,,,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",5.936765462932797,11.272313457087515,0.8819624064077886
B_lms_plus_trends_oulad,gradient_boosting,final_weighted_score,regression,student_group,60408,20124,1678,559,,,,,,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",5.757592925000249,10.694586531241274,0.8937516411367326
