source,target,source_institution,target_institution,distance,representation,model,n_target,auc,f1_pass,f1_fail,f1_fail_baseline,recall_at_flag20,precision_at_flag20,lift_at_flag20,brier,calibration_in_large,explanation_tau,explanation_jaccard_top3
oulad_AAA_2013J,oulad_FFF_2013B,OULAD,OULAD,D2_other_module,raw,gradient_boosting,1614,0.8186256578300216,0.7494949494949495,0.6025641025641025,0.6802943581357318,0.36899038461538464,0.9504643962848297,1.8438095379852346,0.22468862509769058,-0.20540197101153979,-0.14285714285714288,0.5
oulad_AAA_2013J,oulad_FFF_2013J,OULAD,OULAD,D2_other_module,raw,gradient_boosting,2283,0.8371335116768908,0.7655172413793103,0.6871165644171779,0.6845289541918754,0.37373737373737376,0.9715536105032823,1.8670512565479744,0.18934869407186922,-0.13807830185889153,-0.6190476190476191,0.0
oulad_AAA_2013J,oulad_FFF_2014B,OULAD,OULAD,D2_other_module,raw,gradient_boosting,1500,0.8353856247424469,0.741190765492102,0.6853766617429837,0.7212276214833758,0.34515366430260047,0.9733333333333334,1.7257683215130026,0.20719148880394608,-0.18439685798368066,-0.7142857142857143,0.2
oulad_AAA_2013J,oulad_FFF_2014J,OULAD,OULAD,D2_other_module,raw,gradient_boosting,2365,0.8700054375272593,0.8033729398236872,0.7581329561527581,0.6908386382507611,0.37740384615384615,0.9957716701902748,1.8870192307692306,0.1608500761446338,-0.12331234243667683,-0.04761904761904762,0.0
oulad_AAA_2013J,ku_Accountancy_1819,OULAD,KU Leuven,D3_other_institution,raw,gradient_boosting,752,0.6092312635281385,0.6343115124153499,0.47572815533980584,0.45901639344262296,0.29910714285714285,0.44666666666666666,1.4995238095238095,0.29320911736908517,0.24913208192098235,-0.14285714285714288,0.2
oulad_AAA_2013J,ku_Globaleconom_1819,OULAD,KU Leuven,D3_other_institution,raw,gradient_boosting,743,0.5841921236658079,0.06422018348623854,0.6114285714285714,0.6086142322097378,0.24923076923076923,0.5436241610738255,1.2428084667010841,0.38860820359780013,0.3799924270741891,0.6190476190476191,1.0
oulad_AAA_2013J,ku_Accountancy_1920,OULAD,KU Leuven,D3_other_institution,raw,gradient_boosting,705,0.6093982031482031,0.7233584499461787,0.4656964656964657,0.4822389666307858,0.3392857142857143,0.5390070921985816,1.6964285714285714,0.25337151433917116,0.12444439944216362,0.33333333333333337,0.5
oulad_AAA_2013J,ku_Globaleconom_1920,OULAD,KU Leuven,D3_other_institution,raw,gradient_boosting,681,0.5611267736899741,0.7280334728033473,0.35960591133004927,0.3938679245283019,0.33532934131736525,0.4117647058823529,1.6791123635082776,0.24953425193827145,0.2009668039107315,0.5238095238095238,1.0
oulad_AAA_2013J,ku_Accountancy_2021,OULAD,KU Leuven,D3_other_institution,raw,gradient_boosting,723,0.44784133245671703,0.5574516496018203,0.31393298059964725,0.46006389776357826,0.1712962962962963,0.25517241379310346,0.8541187739463602,0.29927670560099634,0.20160242983137905,-0.04761904761904762,0.2
oulad_AAA_2013J,ku_Globaleconom_2021,OULAD,KU Leuven,D3_other_institution,raw,gradient_boosting,335,0.5648273648166642,0.6312997347480106,0.5255972696245734,0.6546184738955823,0.27607361963190186,0.6716417910447762,1.3803680981595094,0.26570600469168204,-0.006698165590176608,0.23809523809523814,0.5
oulad_AAA_2013J,ukzn_ISTN101_2019,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,1056,0.605392401276426,0.21435793731041455,0.3081032947462155,0.2967741935483871,0.28804347826086957,0.25118483412322273,1.4415825262724087,0.4933769553668645,0.580061968952531,0.04761904761904762,0.2
oulad_AAA_2013J,ukzn_ISTN101_2020,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,978,0.5278992113530019,0.4510288065843621,0.09986504723346828,0.09542356377799414,0.24489795918367346,0.061224489795918366,1.221990837151187,0.4228707671389205,0.5685547687693179,0.04761904761904762,0.2
oulad_AAA_2013J,ukzn_ISTN101_2021,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,741,0.6899611368637917,0.6458536585365854,0.20568927789934355,0.15671641791044774,0.38095238095238093,0.16216216216216217,1.9073359073359075,0.3061371160148816,0.42556295210768347,0.23809523809523814,0.5
oulad_AAA_2013J,ukzn_ISTN102_2018,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,257,0.6078820417055711,0.010526315789473684,0.41975308641975306,0.4184615384615385,0.3235294117647059,0.43137254901960786,1.630334486735871,0.5461222833856264,0.5948582760742103,0.5238095238095238,0.5
oulad_AAA_2013J,ukzn_ISTN103_2019,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,1113,0.6291266912669125,0.012224938875305624,0.42613636363636365,0.4246284501061571,0.30333333333333334,0.4080717488789238,1.5139461883408074,0.5538102581342801,0.6018314530487181,0.33333333333333337,0.5
oulad_AAA_2013J,ukzn_ISTN103_2020,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,1082,0.6059709545434108,0.03451776649746193,0.19338422391857507,0.19214703425229743,0.33043478260869563,0.17592592592592593,1.6552334943639293,0.6533083475834918,0.7435149724699649,0.04761904761904762,0.2
oulad_AAA_2013J,ukzn_ISTN211_2019,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,280,0.6423674127848356,0.6699751861042184,0.15286624203821655,0.12709030100334448,0.3684210526315789,0.125,1.842105263157895,0.32633896836664716,0.43161983526198705,0.33333333333333337,0.5
oulad_AAA_2013J,ukzn_ISTN211_2021,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,327,0.6203984819734345,0.031746031746031744,0.10029498525073746,0.09883720930232558,0.35294117647058826,0.09230769230769231,1.7755656108597286,0.6237097991451738,0.752406691651614,0.5238095238095238,0.5
oulad_AAA_2013J,ukzn_ISTN212_2018,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,238,0.714386129334583,0.07920792079207921,0.32116788321167883,0.3120567375886525,0.36363636363636365,0.3333333333333333,1.8030303030303028,0.5105341156248427,0.6082316066667143,0.33333333333333337,0.2
oulad_AAA_2013J,ukzn_ISTN212_2019,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,264,0.6196374946374946,0.0611353711790393,0.2809364548494983,0.2745098039215686,0.35714285714285715,0.2830188679245283,1.778975741239892,0.5636871459525139,0.654344303459105,0.8095238095238096,1.0
oulad_AAA_2013J,ukzn_ISTN2IP_2018,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,99,0.7178378378378378,0.27906976744186046,0.44642857142857145,0.40322580645161293,0.32,0.4,1.584,0.4573306349842437,0.529102771796029,0.7142857142857143,0.5
oulad_AAA_2013J,ukzn_ISTN2IP_2019,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,116,0.5903003246753248,0.7006369426751592,0.37333333333333335,0.3888888888888889,0.21428571428571427,0.2608695652173913,1.0807453416149067,0.2866846710534775,0.20648244520814443,0.14285714285714288,0.2
oulad_AAA_2013J,ukzn_ISTN3ND_2018,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,144,0.5203670094777173,0.02247191011235955,0.5628140703517588,0.5671641791044776,0.17543859649122806,0.3448275862068966,0.8711433756805809,0.4301996979886207,0.4297335281202896,-0.04761904761904762,0.2
oulad_AAA_2013J,ukzn_ISTN3ND_2019,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,223,0.47466988318943626,0.10471204188481675,0.32941176470588235,0.32958801498127344,0.13636363636363635,0.13333333333333333,0.6757575757575758,0.527803698409173,0.5874484127614209,0.14285714285714288,0.5
oulad_AAA_2013J,ukzn_ISTN3SA_2018,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,141,0.5782282282282283,0.6878306878306878,0.3655913978494624,0.3508771929824561,0.26666666666666666,0.2857142857142857,1.3428571428571427,0.30315000665502145,0.2673820713143099,-0.6190476190476191,0.0
oulad_AAA_2013J,ukzn_ISTN3SA_2019,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,195,0.4650588235294118,0.6264150943396226,0.208,0.22727272727272727,0.2,0.1282051282051282,1.0,0.36027312476764284,0.3825351796786862,0.14285714285714288,0.5
oulad_AAA_2013J,zambia_ICT1110_2020,OULAD,Zambia,D3_other_institution,raw,gradient_boosting,65,0.5471938775510203,0.33962264150943394,0.5454545454545454,0.8596491228070176,0.22448979591836735,0.8461538461538461,1.1224489795918366,0.3773038438568693,-0.28234012968765776,-0.23809523809523814,0.2
oulad_AAA_2013J,zambia_ICT1110_2021,OULAD,Zambia,D3_other_institution,raw,gradient_boosting,52,0.6609375,0.5882352941176471,0.6037735849056604,0.761904761904762,0.28125,0.9,1.4625,0.281276611961971,-0.1875184226880573,-0.04761904761904762,0.2
oulad_AAA_2013J,oviedo_C1112_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,199,0.5721916971916972,0.36231884057971014,0.6615384615384615,0.7035830618892508,0.2037037037037037,0.55,1.013425925925926,0.29005756212087513,0.16957378233920728,-0.04761904761904762,0.2
oulad_AAA_2013J,oviedo_C1127_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,106,0.512246460007654,0.46464646464646464,0.5309734513274337,0.5379310344827586,0.20512820512820512,0.38095238095238093,1.0354090354090355,0.38334901375180364,0.3173284780659961,0.23809523809523814,0.2
oulad_AAA_2013J,oviedo_C1200_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,107,0.5857558139534884,0.5142857142857142,0.5321100917431193,0.7485380116959064,0.234375,0.7142857142857143,1.1941964285714286,0.3122425108904915,-0.18700438743358655,-0.14285714285714288,0.2
oulad_AAA_2013J,oviedo_C1303_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,112,0.5329931972789115,0.08333333333333333,0.75,0.7692307692307693,0.2,0.6363636363636364,1.018181818181818,0.283059091794402,0.1771384957094505,0.14285714285714288,0.5
oulad_AAA_2013J,oviedo_C174_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,96,0.939433551198257,0.8761904761904762,0.8505747126436781,0.6382978723404256,0.4222222222222222,1.0,2.1333333333333333,0.0997682235769951,-0.017241356185669965,0.6190476190476191,1.0
oulad_AAA_2013J,oviedo_C190_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,112,0.4649630343940855,0.5245901639344263,0.43137254901960786,0.7052023121387282,0.19672131147540983,0.5454545454545454,1.0014903129657229,0.34284291409844264,-0.09204706676128849,-0.33333333333333337,0.2
oulad_AAA_2013J,oviedo_C1978_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,164,0.6492262343404568,0.6565656565656566,0.47692307692307695,0.43809523809523815,0.391304347826087,0.5454545454545454,1.944664031620553,0.30611259620149006,0.22017844924818875,-0.14285714285714288,0.2
oulad_AAA_2013J,oviedo_C2011_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,120,0.6831014729950899,0.6301369863013698,0.425531914893617,0.3561643835616438,0.46153846153846156,0.5,2.3076923076923075,0.34745453781900787,0.3519078593005104,-0.04761904761904762,0.2
oulad_AAA_2013J,oviedo_C2024_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,327,0.48146853146853147,0.0425531914893617,0.27419354838709675,0.27440633245382584,0.19230769230769232,0.15384615384615385,0.9674556213017752,0.6267938766201572,0.6954135210830327,0.14285714285714288,0.2
oulad_AAA_2013J,oviedo_C2150_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,106,0.6555347091932459,0.7482993197278912,0.4307692307692308,0.5578231292517007,0.3170731707317073,0.6190476190476191,1.6004645760743321,0.22737956094986678,-0.07770914818217906,-0.04761904761904762,0.5
oulad_AAA_2013J,oviedo_C2271_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,596,0.5727642889458603,0.20388349514563106,0.5794871794871795,0.5860023724792408,0.25101214574898784,0.5210084033613446,1.257170074507536,0.3947741133601167,0.3704541685551958,0.4285714285714286,1.0
oulad_AAA_2013J,oviedo_C2335_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,428,0.5339955022488756,0.027777777777777776,0.8033707865168539,0.807799442896936,0.19310344827586207,0.6511627906976745,0.9610264635124298,0.2845823183938863,0.2344271334442346,-0.33333333333333337,0.0
oulad_AAA_2013J,oviedo_C2406_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,133,0.6159036144578314,0.532258064516129,0.5915492957746479,0.7685185185185186,0.27710843373493976,0.8518518518518519,1.3650156180276662,0.2997320298587239,-0.15737123645838175,-0.04761904761904762,0.2
oulad_AAA_2013J,oviedo_C2468_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,82,0.5966686496133254,0.08888888888888889,0.6554621848739496,0.6666666666666666,0.2682926829268293,0.6875,1.375,0.3483704778317107,0.300706840576379,0.8095238095238096,1.0
oulad_AAA_2013J,oviedo_C2607_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,277,0.48761079774375504,0.0,0.8482328482328483,0.8482328482328483,0.18627450980392157,0.6909090909090909,0.9381461675579322,0.23151961772171886,0.18009673194383025,-0.7142857142857143,0.0
oulad_AAA_2013J,oviedo_C3022_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,238,0.5499134948096887,0.045714285714285714,0.44518272425249167,0.4444444444444445,0.25,0.3541666666666667,1.2395833333333335,0.5701278117853156,0.6033839575777443,-0.33333333333333337,0.2
oulad_AAA_2013J,oviedo_C3029_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,231,0.5151528013582343,0.32323232323232326,0.49242424242424243,0.49511400651465803,0.14473684210526316,0.2391304347826087,0.7268306636155606,0.44275904714873215,0.4035608021427925,-0.33333333333333337,0.2
oulad_AAA_2013J,oviedo_C4189_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,128,0.5,0.0,0.6382978723404256,0.6382978723404256,0.2833333333333333,0.6538461538461539,1.3948717948717948,0.49003026881378475,0.4909244659963329,0.5238095238095238,1.0
oulad_AAA_2013J,oviedo_C4213_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,140,0.5979284369114877,0.7450980392156863,0.3157894736842105,0.592964824120603,0.288135593220339,0.6071428571428571,1.4406779661016949,0.28895074489673145,-0.2131777012113391,-0.14285714285714288,0.2
oulad_AAA_2013J,oviedo_C836_1415,OULAD,Oviedo,D3_other_institution,raw,gradient_boosting,87,0.5985729386892178,0.5384615384615384,0.625,0.6717557251908397,0.25,0.6470588235294118,1.2794117647058822,0.3113014303709298,0.05360662457186849,0.5238095238095238,0.5
oulad_AAA_2014J,oulad_AAA_2013J,OULAD,OULAD,D1_same_module,raw,gradient_boosting,383,0.7117163412127441,0.8296795952782462,0.4161849710982659,0.430327868852459,0.3619047619047619,0.4935064935064935,1.8001236858379717,0.18197188782796558,-0.020663749662464204,-0.14285714285714288,0.2
oulad_AAA_2014J,oulad_AAA_2014J,OULAD,OULAD,D0_within_cohort,raw,gradient_boosting,365,0.751464568040655,0.8207024029574861,0.48677248677248675,0.469601677148847,0.4017857142857143,0.6164383561643836,2.008928571428571,0.18435665770529236,-0.012848503836006386,1.0,1.0
oulad_AAA_2014J,oulad_BBB_2013B,OULAD,OULAD,D2_other_module,raw,gradient_boosting,1767,0.778160735416462,0.6578472639807577,0.6958845537145911,0.7059685097034054,0.3630705394190871,0.9915014164305949,1.8174097539759968,0.19928336927192775,-0.018964172809744384,0.33333333333333337,0.5
oulad_AAA_2014J,oulad_BBB_2013J,OULAD,OULAD,D2_other_module,raw,gradient_boosting,2237,0.8096086093139453,0.6820365033621518,0.7232441471571907,0.684891240446796,0.3759656652360515,0.9798657718120806,1.8815104991790768,0.18684337731272613,0.054237905075639414,0.6190476190476191,1.0
oulad_AAA_2014J,oulad_BBB_2014B,OULAD,OULAD,D2_other_module,raw,gradient_boosting,1613,0.8131184775554943,0.6934739617666447,0.7279110590988882,0.7090836334533814,0.3611738148984199,0.9907120743034056,1.8036327041212112,0.18079941223015336,0.011902172693444624,0.4285714285714286,0.5
oulad_AAA_2014J,oulad_BBB_2014J,OULAD,OULAD,D2_other_module,raw,gradient_boosting,2292,0.815978313840156,0.7863383637807784,0.739593417231365,0.6643356643356644,0.39210526315789473,0.9759825327510917,1.9622385658469317,0.17394442970188087,-0.028124897087585643,0.14285714285714288,0.2
oulad_AAA_2014J,oulad_CCC_2014B,OULAD,OULAD,D2_other_module,raw,gradient_boosting,1936,0.8409257593907101,0.6900328587075575,0.7233626588465298,0.7933935805546899,0.3040062843676355,1.0,1.5208169677926158,0.19211424248005451,-0.17295764059873986,0.8095238095238096,1.0
oulad_AAA_2014J,oulad_CCC_2014J,OULAD,OULAD,D2_other_module,raw,gradient_boosting,2498,0.8238097452574166,0.7263719512195121,0.6973018549747049,0.7450389349409695,0.3337828725556305,0.99,1.66757923128793,0.19131051542405075,-0.1439253641640516,0.9047619047619049,1.0
oulad_AAA_2014J,oulad_DDD_2013B,OULAD,OULAD,D2_other_module,raw,gradient_boosting,1303,0.7851148530029919,0.6685633001422475,0.6116666666666667,0.7566793893129771,0.32786885245901637,0.9961685823754789,1.636831857295396,0.26929761679385505,-0.25889898148315493,0.04761904761904762,0.5
oulad_AAA_2014J,oulad_DDD_2013J,OULAD,OULAD,D2_other_module,raw,gradient_boosting,1938,0.7964493816901087,0.7110453648915187,0.6829004329004329,0.7279291106005907,0.34445446348061315,0.9845360824742269,1.7204967789315164,0.2159238307492945,-0.15318111865819772,0.14285714285714288,0.5
oulad_AAA_2014J,oulad_DDD_2014B,OULAD,OULAD,D2_other_module,raw,gradient_boosting,1228,0.7811626357760243,0.6830427892234548,0.6649916247906198,0.7577137076378352,0.32710280373831774,0.9959349593495935,1.6328546463034723,0.2238448924594455,-0.1762414434839183,-0.04761904761904762,0.2
oulad_AAA_2014J,oulad_DDD_2014J,OULAD,OULAD,D2_other_module,raw,gradient_boosting,1803,0.7977612424941802,0.7136050820539969,0.6849155503785672,0.718550106609808,0.35113748763600394,0.9833795013850416,1.7537420781377153,0.19673107969756676,-0.10809886984553468,0.04761904761904762,0.5
oulad_AAA_2014J,oulad_EEE_2013J,OULAD,OULAD,D2_other_module,raw,gradient_boosting,1052,0.8208920370514518,0.8438395415472779,0.692090395480226,0.5926421404682275,0.47404063205417607,1.0,2.3747178329571104,0.1562972830955784,-0.07350508555906793,0.14285714285714288,0.2
oulad_AAA_2014J,oulad_EEE_2014B,OULAD,OULAD,D2_other_module,raw,gradient_boosting,694,0.840307042698385,0.8046511627906977,0.6818181818181818,0.6537342386032978,0.4124629080118694,1.0,2.059347181008902,0.16607125252028423,-0.1094129461555376,0.33333333333333337,0.5
oulad_AAA_2014J,oulad_EEE_2014J,OULAD,OULAD,D2_other_module,raw,gradient_boosting,1188,0.8424228975215818,0.841833440929632,0.7037484885126964,0.5957446808510638,0.4662698412698413,0.9873949579831933,2.3274309723889557,0.1471957410008947,-0.05427427389645528,0.7142857142857143,1.0
oulad_AAA_2014J,oulad_FFF_2013B,OULAD,OULAD,D2_other_module,raw,gradient_boosting,1614,0.8016258238245131,0.741106719367589,0.5647840531561462,0.6802943581357318,0.3641826923076923,0.9380804953560371,1.8197859609430818,0.24716354378964836,-0.23543960294846888,-0.23809523809523814,0.2
oulad_AAA_2014J,oulad_FFF_2013J,OULAD,OULAD,D2_other_module,raw,gradient_boosting,2283,0.8450075334778531,0.7650602409638554,0.6732984293193718,0.6845289541918754,0.37542087542087543,0.975929978118162,1.8754613973432355,0.19610101573916336,-0.15832878508812015,0.14285714285714288,0.2
oulad_AAA_2014J,oulad_FFF_2014B,OULAD,OULAD,D2_other_module,raw,gradient_boosting,1500,0.8247699192458122,0.7240977881257276,0.6302652106084243,0.7212276214833758,0.3463356973995272,0.9766666666666667,1.731678486997636,0.23220519197915795,-0.21591817077617598,-0.23809523809523814,0.5
oulad_AAA_2014J,oulad_FFF_2014J,OULAD,OULAD,D2_other_module,raw,gradient_boosting,2365,0.8776014765971123,0.7934254762794173,0.7306380905991232,0.6908386382507611,0.3782051282051282,0.9978858350951374,1.891025641025641,0.1656609310229576,-0.13641459376879483,0.04761904761904762,0.2
oulad_AAA_2014J,ku_Accountancy_1819,OULAD,KU Leuven,D3_other_institution,raw,gradient_boosting,752,0.6012454342532467,0.6680716543730242,0.43243243243243246,0.45901639344262296,0.29910714285714285,0.44666666666666666,1.4995238095238095,0.2681178066033855,0.1279394785833325,0.14285714285714288,0.2
oulad_AAA_2014J,ku_Globaleconom_1819,OULAD,KU Leuven,D3_other_institution,raw,gradient_boosting,743,0.5763084284136916,0.5327978580990629,0.5277401894451962,0.6086142322097378,0.23692307692307693,0.5167785234899329,1.181435209086216,0.2892535910522051,0.09904894380292684,0.14285714285714288,0.5
oulad_AAA_2014J,ku_Accountancy_1920,OULAD,KU Leuven,D3_other_institution,raw,gradient_boosting,705,0.6436182061182061,0.7471620227038184,0.4444444444444444,0.4822389666307858,0.32142857142857145,0.5106382978723404,1.607142857142857,0.23180645920102902,0.04195638820789066,0.33333333333333337,0.5
oulad_AAA_2014J,ku_Globaleconom_1920,OULAD,KU Leuven,D3_other_institution,raw,gradient_boosting,681,0.6206109182413383,0.8179271708683473,0.32989690721649484,0.3938679245283019,0.31736526946107785,0.3897058823529412,1.5891599154631912,0.21697413257602777,-0.03492760550843804,0.33333333333333337,0.5
oulad_AAA_2014J,ku_Accountancy_2021,OULAD,KU Leuven,D3_other_institution,raw,gradient_boosting,723,0.5537749287749288,0.8143712574850299,0.21660649819494585,0.46006389776357826,0.27314814814814814,0.4068965517241379,1.3619731800766284,0.25018496539734253,-0.16551095366934201,-0.23809523809523814,0.2
oulad_AAA_2014J,ku_Globaleconom_2021,OULAD,KU Leuven,D3_other_institution,raw,gradient_boosting,335,0.5783992010272507,0.6695464362850972,0.2608695652173913,0.6546184738955823,0.22699386503067484,0.5522388059701493,1.1349693251533743,0.3757441056349463,-0.32107929560189685,-0.04761904761904762,0.2
oulad_AAA_2014J,ukzn_ISTN101_2019,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,1056,0.5836034104507379,0.8236672524897481,0.25679012345679014,0.2967741935483871,0.2717391304347826,0.23696682464454977,1.359983515351329,0.18550255831043172,0.14743500995218917,-0.04761904761904762,0.5
oulad_AAA_2014J,ukzn_ISTN101_2020,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,978,0.6612991805979658,0.8368967623701894,0.16300940438871472,0.09542356377799414,0.46938775510204084,0.11734693877551021,2.342149104539775,0.23407727282981386,0.36932100531590106,-0.04761904761904762,0.2
oulad_AAA_2014J,ukzn_ISTN101_2021,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,741,0.8080488832701223,0.9536903039073806,0.36,0.15671641791044774,0.6031746031746031,0.25675675675675674,3.01994851994852,0.06982324112010707,0.013845264889303363,0.33333333333333337,0.5
oulad_AAA_2014J,ukzn_ISTN102_2018,OULAD,UKZN,D3_other_institution,raw,gradient_boosting,257,0.5937597261126674,0.5384615384615384,0.42105263157894735,0.4184615384615385,0.25,0.3333333333333333,1.2598039215686274,0.31059093341693816,0.30351837326758707,0.04761904761904762,0.5
