group,students,cohorts,spearman_pooled,spearman_pooled_ci_low,spearman_pooled_ci_high,spearman_pooled_n_boot,spearman_within_cohort_mean,spearman_within_cohort_mean_ci_low,spearman_within_cohort_mean_ci_high,spearman_within_cohort_mean_n_boot
KU Leuven,1314,6,0.32520210671230415,0.1280451558092654,0.5011161001686372,1000,0.4190829214308522,0.3119046175801175,0.5162351142798361,1000
OULAD,6829,19,0.644633996372011,0.6126723616313795,0.6720166025339557,1000,0.5935694821985266,0.5319250417234099,0.6458772937997199,1000
Oviedo,1271,20,0.3800349889355483,0.2621934654924623,0.48599135812266264,1000,0.40960398623272587,0.2925148136781238,0.5241375435878154,1000
UKZN,2421,16,0.5607053742647283,0.4519671402235539,0.644243768749799,1000,0.5208489663460361,0.4240830439294032,0.609304495365565,1000
Zambia,40,2,0.25339920046863945,0.14845317250320977,0.5160799488656018,1000,0.3322665606844059,0.14845317250320977,0.516079948865602,1000
ALL,11875,63,0.6003226702504972,0.5569248340264239,0.6376841660872044,1000,0.49178593647487334,0.43958420885163885,0.540394449670166,1000
