regime,level,group,students,students_shown,coverage,mean_cross_tau,mean_cross_jaccard_top3,no_gate_cross_tau,lift
global,0.0,KU Leuven,1314,1314,1.0,0.5311620781883954,0.5582800608828007,0.5311620781883954,0.0
global,0.0,OULAD,6829,6829,1.0,0.7027355326374217,0.7548337970420267,0.7027355326374217,0.0
global,0.0,Oviedo,1271,1271,1.0,0.5633846294353522,0.624138473642801,0.5633846294353522,0.0
global,0.0,UKZN,2421,2421,1.0,0.5850829055290022,0.6437339942172656,0.5850829055290022,0.0
global,0.0,Zambia,40,40,1.0,0.5276190476190477,0.646,0.5276190476190477,0.0
global,0.0,ALL,11875,11875,1.0,0.6442593905956475,0.6960791578947368,0.6442593905956475,0.0
global,0.05,KU Leuven,1314,1314,1.0,0.5311620781883954,0.5582800608828007,0.5311620781883954,0.0
global,0.05,OULAD,6829,6829,1.0,0.7027355326374217,0.7548337970420267,0.7027355326374217,0.0
global,0.05,Oviedo,1271,1271,1.0,0.5633846294353522,0.624138473642801,0.5633846294353522,0.0
global,0.05,UKZN,2421,2421,1.0,0.5850829055290022,0.6437339942172656,0.5850829055290022,0.0
global,0.05,Zambia,40,40,1.0,0.5276190476190477,0.646,0.5276190476190477,0.0
global,0.05,ALL,11875,11875,1.0,0.6442593905956475,0.6960791578947368,0.6442593905956475,0.0
global,0.1,KU Leuven,1314,1314,1.0,0.5311620781883954,0.5582800608828007,0.5311620781883954,0.0
global,0.1,OULAD,6829,6829,1.0,0.7027355326374217,0.7548337970420267,0.7027355326374217,0.0
global,0.1,Oviedo,1271,1271,1.0,0.5633846294353522,0.624138473642801,0.5633846294353522,0.0
global,0.1,UKZN,2421,2420,0.9995869475423379,0.5851869342778434,0.6437107438016528,0.5850829055290022,0.00010402874884118951
global,0.1,Zambia,40,40,1.0,0.5276190476190477,0.646,0.5276190476190477,0.0
global,0.1,ALL,11875,11874,0.9999157894736842,0.6442855760476656,0.6960788276907529,0.6442593905956475,2.6185452018046007e-05
global,0.15,KU Leuven,1314,1314,1.0,0.5311620781883954,0.5582800608828007,0.5311620781883954,0.0
global,0.15,OULAD,6829,6826,0.9995606970273833,0.7029481115622341,0.7549663053032523,0.7027355326374217,0.00021257892481241214
global,0.15,Oviedo,1271,1271,1.0,0.5633846294353522,0.624138473642801,0.5633846294353522,0.0
global,0.15,UKZN,2421,2417,0.9983477901693515,0.5854128494591879,0.6437815473727762,0.5850829055290022,0.00032994393018570545
global,0.15,Zambia,40,40,1.0,0.5276190476190477,0.646,0.5276190476190477,0.0
global,0.15,ALL,11875,11868,0.9994105263157895,0.6444540161209399,0.6961678463094033,0.6442593905956475,0.00019462552529236898
global,0.2,KU Leuven,1314,1314,1.0,0.5311620781883954,0.5582800608828007,0.5311620781883954,0.0
global,0.2,OULAD,6829,6826,0.9995606970273833,0.7029481115622341,0.7549663053032523,0.7027355326374217,0.00021257892481241214
