metric,students,mean,sd,p10,median
self_tau_shap,11875,0.7061148872180452,0.14911304085546187,0.48571428571428577,0.7333333333333334
self_tau_occlusion,11875,0.614054335839599,0.2134798313735944,0.3142857142857143,0.6571428571428571
cross_tau,11875,0.35580711779448626,0.26411022663062145,-0.009523809523809528,0.39047619047619053
cross_jaccard_top3,11875,0.5155402105263158,0.18819636495650668,0.26,0.5
