source,target,institution,seed,estimator,tau,jaccard_top3
ukzn_ISTN101_2021,ukzn_ISTN101_2020,UKZN,0,permutation,0.6190476190476191,0.5
ukzn_ISTN101_2021,ukzn_ISTN101_2020,UKZN,0,drop_column,0.04761904761904762,0.2
ukzn_ISTN101_2021,ukzn_ISTN101_2020,UKZN,1,shap,0.4285714285714286,0.5
ukzn_ISTN101_2021,ukzn_ISTN101_2020,UKZN,1,permutation,0.33333333333333337,0.5
ukzn_ISTN101_2021,ukzn_ISTN101_2020,UKZN,1,drop_column,-0.5238095238095238,0.0
ukzn_ISTN101_2021,ukzn_ISTN101_2020,UKZN,2,shap,0.14285714285714288,0.5
ukzn_ISTN101_2021,ukzn_ISTN101_2020,UKZN,2,permutation,0.14285714285714288,0.2
ukzn_ISTN101_2021,ukzn_ISTN101_2020,UKZN,2,drop_column,-0.04761904761904762,0.2
ukzn_ISTN103_2019,ukzn_ISTN103_2020,UKZN,0,shap,0.7142857142857143,1.0
ukzn_ISTN103_2019,ukzn_ISTN103_2020,UKZN,0,permutation,0.04761904761904762,0.5
ukzn_ISTN103_2019,ukzn_ISTN103_2020,UKZN,0,drop_column,0.14285714285714288,0.2
ukzn_ISTN103_2019,ukzn_ISTN103_2020,UKZN,1,shap,0.6190476190476191,1.0
ukzn_ISTN103_2019,ukzn_ISTN103_2020,UKZN,1,permutation,0.23809523809523814,0.5
ukzn_ISTN103_2019,ukzn_ISTN103_2020,UKZN,1,drop_column,-0.04761904761904762,0.2
ukzn_ISTN103_2019,ukzn_ISTN103_2020,UKZN,2,shap,0.6190476190476191,1.0
ukzn_ISTN103_2019,ukzn_ISTN103_2020,UKZN,2,permutation,0.4285714285714286,1.0
ukzn_ISTN103_2019,ukzn_ISTN103_2020,UKZN,2,drop_column,0.04761904761904762,0.2
ukzn_ISTN103_2020,ukzn_ISTN103_2019,UKZN,0,shap,0.7142857142857143,1.0
ukzn_ISTN103_2020,ukzn_ISTN103_2019,UKZN,0,permutation,0.04761904761904762,0.5
ukzn_ISTN103_2020,ukzn_ISTN103_2019,UKZN,0,drop_column,0.14285714285714288,0.2
ukzn_ISTN103_2020,ukzn_ISTN103_2019,UKZN,1,shap,0.6190476190476191,1.0
ukzn_ISTN103_2020,ukzn_ISTN103_2019,UKZN,1,permutation,0.23809523809523814,0.5
ukzn_ISTN103_2020,ukzn_ISTN103_2019,UKZN,1,drop_column,-0.04761904761904762,0.2
ukzn_ISTN103_2020,ukzn_ISTN103_2019,UKZN,2,shap,0.6190476190476191,1.0
ukzn_ISTN103_2020,ukzn_ISTN103_2019,UKZN,2,permutation,0.4285714285714286,1.0
ukzn_ISTN103_2020,ukzn_ISTN103_2019,UKZN,2,drop_column,0.04761904761904762,0.2
ukzn_ISTN211_2019,ukzn_ISTN211_2021,UKZN,0,shap,-0.04761904761904762,0.5
ukzn_ISTN211_2019,ukzn_ISTN211_2021,UKZN,0,permutation,-0.23809523809523814,0.0
ukzn_ISTN211_2019,ukzn_ISTN211_2021,UKZN,0,drop_column,0.04761904761904762,0.5
ukzn_ISTN211_2019,ukzn_ISTN211_2021,UKZN,1,shap,-0.4285714285714286,0.2
ukzn_ISTN211_2019,ukzn_ISTN211_2021,UKZN,1,permutation,-0.23809523809523814,0.2
ukzn_ISTN211_2019,ukzn_ISTN211_2021,UKZN,1,drop_column,-0.5238095238095238,0.0
ukzn_ISTN211_2019,ukzn_ISTN211_2021,UKZN,2,shap,0.6190476190476191,0.5
ukzn_ISTN211_2019,ukzn_ISTN211_2021,UKZN,2,permutation,0.9047619047619049,1.0
ukzn_ISTN211_2019,ukzn_ISTN211_2021,UKZN,2,drop_column,0.33333333333333337,0.5
ukzn_ISTN211_2021,ukzn_ISTN211_2019,UKZN,0,shap,-0.04761904761904762,0.5
ukzn_ISTN211_2021,ukzn_ISTN211_2019,UKZN,0,permutation,-0.23809523809523814,0.0
ukzn_ISTN211_2021,ukzn_ISTN211_2019,UKZN,0,drop_column,0.04761904761904762,0.5
ukzn_ISTN211_2021,ukzn_ISTN211_2019,UKZN,1,shap,-0.4285714285714286,0.2
ukzn_ISTN211_2021,ukzn_ISTN211_2019,UKZN,1,permutation,-0.23809523809523814,0.2
ukzn_ISTN211_2021,ukzn_ISTN211_2019,UKZN,1,drop_column,-0.5238095238095238,0.0
ukzn_ISTN211_2021,ukzn_ISTN211_2019,UKZN,2,shap,0.6190476190476191,0.5
ukzn_ISTN211_2021,ukzn_ISTN211_2019,UKZN,2,permutation,0.9047619047619049,1.0
ukzn_ISTN211_2021,ukzn_ISTN211_2019,UKZN,2,drop_column,0.33333333333333337,0.5
ukzn_ISTN212_2018,ukzn_ISTN212_2019,UKZN,0,shap,0.6190476190476191,1.0
ukzn_ISTN212_2018,ukzn_ISTN212_2019,UKZN,0,permutation,0.04761904761904762,0.5
ukzn_ISTN212_2018,ukzn_ISTN212_2019,UKZN,0,drop_column,-0.14285714285714288,0.5
ukzn_ISTN212_2018,ukzn_ISTN212_2019,UKZN,1,shap,0.6190476190476191,0.5
ukzn_ISTN212_2018,ukzn_ISTN212_2019,UKZN,1,permutation,-0.33333333333333337,0.2
ukzn_ISTN212_2018,ukzn_ISTN212_2019,UKZN,1,drop_column,0.04761904761904762,0.5
ukzn_ISTN212_2018,ukzn_ISTN212_2019,UKZN,2,shap,0.6190476190476191,0.5
ukzn_ISTN212_2018,ukzn_ISTN212_2019,UKZN,2,permutation,0.8095238095238096,0.5
ukzn_ISTN212_2018,ukzn_ISTN212_2019,UKZN,2,drop_column,0.23809523809523814,0.5
ukzn_ISTN212_2019,ukzn_ISTN212_2018,UKZN,0,shap,0.6190476190476191,1.0
ukzn_ISTN212_2019,ukzn_ISTN212_2018,UKZN,0,permutation,0.04761904761904762,0.5
ukzn_ISTN212_2019,ukzn_ISTN212_2018,UKZN,0,drop_column,-0.14285714285714288,0.5
ukzn_ISTN212_2019,ukzn_ISTN212_2018,UKZN,1,shap,0.6190476190476191,0.5
ukzn_ISTN212_2019,ukzn_ISTN212_2018,UKZN,1,permutation,-0.33333333333333337,0.2
ukzn_ISTN212_2019,ukzn_ISTN212_2018,UKZN,1,drop_column,0.04761904761904762,0.5
ukzn_ISTN212_2019,ukzn_ISTN212_2018,UKZN,2,shap,0.6190476190476191,0.5
ukzn_ISTN212_2019,ukzn_ISTN212_2018,UKZN,2,permutation,0.8095238095238096,0.5
ukzn_ISTN212_2019,ukzn_ISTN212_2018,UKZN,2,drop_column,0.23809523809523814,0.5
ukzn_ISTN2IP_2018,ukzn_ISTN2IP_2019,UKZN,0,shap,0.5238095238095238,0.5
ukzn_ISTN2IP_2018,ukzn_ISTN2IP_2019,UKZN,0,permutation,0.33333333333333337,0.2
ukzn_ISTN2IP_2018,ukzn_ISTN2IP_2019,UKZN,0,drop_column,-0.23809523809523814,0.5
ukzn_ISTN2IP_2018,ukzn_ISTN2IP_2019,UKZN,1,shap,0.6190476190476191,0.5
ukzn_ISTN2IP_2018,ukzn_ISTN2IP_2019,UKZN,1,permutation,0.04761904761904762,0.5
ukzn_ISTN2IP_2018,ukzn_ISTN2IP_2019,UKZN,1,drop_column,0.14285714285714288,0.5
ukzn_ISTN2IP_2018,ukzn_ISTN2IP_2019,UKZN,2,shap,0.33333333333333337,0.2
ukzn_ISTN2IP_2018,ukzn_ISTN2IP_2019,UKZN,2,permutation,-0.04761904761904762,0.2
ukzn_ISTN2IP_2018,ukzn_ISTN2IP_2019,UKZN,2,drop_column,0.14285714285714288,0.5
ukzn_ISTN2IP_2019,ukzn_ISTN2IP_2018,UKZN,0,shap,0.5238095238095238,0.5
ukzn_ISTN2IP_2019,ukzn_ISTN2IP_2018,UKZN,0,permutation,0.33333333333333337,0.2
ukzn_ISTN2IP_2019,ukzn_ISTN2IP_2018,UKZN,0,drop_column,-0.23809523809523814,0.5
ukzn_ISTN2IP_2019,ukzn_ISTN2IP_2018,UKZN,1,shap,0.6190476190476191,0.5
ukzn_ISTN2IP_2019,ukzn_ISTN2IP_2018,UKZN,1,permutation,0.04761904761904762,0.5
ukzn_ISTN2IP_2019,ukzn_ISTN2IP_2018,UKZN,1,drop_column,0.14285714285714288,0.5
ukzn_ISTN2IP_2019,ukzn_ISTN2IP_2018,UKZN,2,shap,0.33333333333333337,0.2
ukzn_ISTN2IP_2019,ukzn_ISTN2IP_2018,UKZN,2,permutation,-0.04761904761904762,0.2
ukzn_ISTN2IP_2019,ukzn_ISTN2IP_2018,UKZN,2,drop_column,0.14285714285714288,0.5
ukzn_ISTN3ND_2018,ukzn_ISTN3ND_2019,UKZN,0,shap,0.6190476190476191,0.5
ukzn_ISTN3ND_2018,ukzn_ISTN3ND_2019,UKZN,0,permutation,-0.04761904761904762,0.5
ukzn_ISTN3ND_2018,ukzn_ISTN3ND_2019,UKZN,0,drop_column,0.33333333333333337,0.5
ukzn_ISTN3ND_2018,ukzn_ISTN3ND_2019,UKZN,1,shap,0.33333333333333337,0.2
ukzn_ISTN3ND_2018,ukzn_ISTN3ND_2019,UKZN,1,permutation,-0.04761904761904762,0.2
ukzn_ISTN3ND_2018,ukzn_ISTN3ND_2019,UKZN,1,drop_column,-0.14285714285714288,0.2
ukzn_ISTN3ND_2018,ukzn_ISTN3ND_2019,UKZN,2,shap,0.14285714285714288,0.2
ukzn_ISTN3ND_2018,ukzn_ISTN3ND_2019,UKZN,2,permutation,0.04761904761904762,0.5
ukzn_ISTN3ND_2018,ukzn_ISTN3ND_2019,UKZN,2,drop_column,0.33333333333333337,0.2
ukzn_ISTN3ND_2019,ukzn_ISTN3ND_2018,UKZN,0,shap,0.6190476190476191,0.5
ukzn_ISTN3ND_2019,ukzn_ISTN3ND_2018,UKZN,0,permutation,-0.04761904761904762,0.5
ukzn_ISTN3ND_2019,ukzn_ISTN3ND_2018,UKZN,0,drop_column,0.33333333333333337,0.5
ukzn_ISTN3ND_2019,ukzn_ISTN3ND_2018,UKZN,1,shap,0.33333333333333337,0.2
ukzn_ISTN3ND_2019,ukzn_ISTN3ND_2018,UKZN,1,permutation,-0.04761904761904762,0.2
ukzn_ISTN3ND_2019,ukzn_ISTN3ND_2018,UKZN,1,drop_column,-0.14285714285714288,0.2
ukzn_ISTN3ND_2019,ukzn_ISTN3ND_2018,UKZN,2,shap,0.14285714285714288,0.2
ukzn_ISTN3ND_2019,ukzn_ISTN3ND_2018,UKZN,2,permutation,0.04761904761904762,0.5
ukzn_ISTN3ND_2019,ukzn_ISTN3ND_2018,UKZN,2,drop_column,0.33333333333333337,0.2
ukzn_ISTN3SA_2018,ukzn_ISTN3SA_2019,UKZN,0,shap,0.14285714285714288,0.5
ukzn_ISTN3SA_2018,ukzn_ISTN3SA_2019,UKZN,0,permutation,-0.04761904761904762,0.5
ukzn_ISTN3SA_2018,ukzn_ISTN3SA_2019,UKZN,0,drop_column,0.33333333333333337,0.5
ukzn_ISTN3SA_2018,ukzn_ISTN3SA_2019,UKZN,1,shap,0.23809523809523814,0.5
ukzn_ISTN3SA_2018,ukzn_ISTN3SA_2019,UKZN,1,permutation,0.23809523809523814,0.5
ukzn_ISTN3SA_2018,ukzn_ISTN3SA_2019,UKZN,1,drop_column,-0.04761904761904762,0.2
ukzn_ISTN3SA_2018,ukzn_ISTN3SA_2019,UKZN,2,shap,0.4285714285714286,0.5
ukzn_ISTN3SA_2018,ukzn_ISTN3SA_2019,UKZN,2,permutation,0.6190476190476191,0.5
ukzn_ISTN3SA_2018,ukzn_ISTN3SA_2019,UKZN,2,drop_column,0.23809523809523814,0.2
ukzn_ISTN3SA_2019,ukzn_ISTN3SA_2018,UKZN,0,shap,0.14285714285714288,0.5
ukzn_ISTN3SA_2019,ukzn_ISTN3SA_2018,UKZN,0,permutation,-0.04761904761904762,0.5
ukzn_ISTN3SA_2019,ukzn_ISTN3SA_2018,UKZN,0,drop_column,0.33333333333333337,0.5
ukzn_ISTN3SA_2019,ukzn_ISTN3SA_2018,UKZN,1,shap,0.23809523809523814,0.5
ukzn_ISTN3SA_2019,ukzn_ISTN3SA_2018,UKZN,1,permutation,0.23809523809523814,0.5
ukzn_ISTN3SA_2019,ukzn_ISTN3SA_2018,UKZN,1,drop_column,-0.04761904761904762,0.2
ukzn_ISTN3SA_2019,ukzn_ISTN3SA_2018,UKZN,2,shap,0.4285714285714286,0.5
ukzn_ISTN3SA_2019,ukzn_ISTN3SA_2018,UKZN,2,permutation,0.6190476190476191,0.5
ukzn_ISTN3SA_2019,ukzn_ISTN3SA_2018,UKZN,2,drop_column,0.23809523809523814,0.2
zambia_ICT1110_2020,zambia_ICT1110_2021,Zambia,0,shap,0.7142857142857143,0.5
zambia_ICT1110_2020,zambia_ICT1110_2021,Zambia,0,permutation,0.14285714285714288,0.5
zambia_ICT1110_2020,zambia_ICT1110_2021,Zambia,0,drop_column,0.9047619047619049,1.0
zambia_ICT1110_2020,zambia_ICT1110_2021,Zambia,1,shap,-0.04761904761904762,0.0
zambia_ICT1110_2020,zambia_ICT1110_2021,Zambia,1,permutation,0.7142857142857143,1.0
zambia_ICT1110_2020,zambia_ICT1110_2021,Zambia,1,drop_column,0.23809523809523814,0.5
zambia_ICT1110_2020,zambia_ICT1110_2021,Zambia,2,shap,0.14285714285714288,0.2
zambia_ICT1110_2020,zambia_ICT1110_2021,Zambia,2,permutation,-0.14285714285714288,0.5
zambia_ICT1110_2020,zambia_ICT1110_2021,Zambia,2,drop_column,-0.33333333333333337,0.2
zambia_ICT1110_2021,zambia_ICT1110_2020,Zambia,0,shap,0.7142857142857143,0.5
zambia_ICT1110_2021,zambia_ICT1110_2020,Zambia,0,permutation,0.14285714285714288,0.5
zambia_ICT1110_2021,zambia_ICT1110_2020,Zambia,0,drop_column,0.9047619047619049,1.0
zambia_ICT1110_2021,zambia_ICT1110_2020,Zambia,1,shap,-0.04761904761904762,0.0
zambia_ICT1110_2021,zambia_ICT1110_2020,Zambia,1,permutation,0.7142857142857143,1.0
zambia_ICT1110_2021,zambia_ICT1110_2020,Zambia,1,drop_column,0.23809523809523814,0.5
zambia_ICT1110_2021,zambia_ICT1110_2020,Zambia,2,shap,0.14285714285714288,0.2
zambia_ICT1110_2021,zambia_ICT1110_2020,Zambia,2,permutation,-0.14285714285714288,0.5
zambia_ICT1110_2021,zambia_ICT1110_2020,Zambia,2,drop_column,-0.33333333333333337,0.2
