group,students,cohorts,spearman_pooled,spearman_pooled_ci_low,spearman_pooled_ci_high,spearman_pooled_n_boot,spearman_within_cohort_mean,spearman_within_cohort_mean_ci_low,spearman_within_cohort_mean_ci_high,spearman_within_cohort_mean_n_boot
KU Leuven,1314,6,0.374652758036586,0.2738789993470843,0.44385592619131325,1000,0.34369207770188503,0.30142315539875664,0.3817982676552598,1000
OULAD,6829,19,0.5498030453023338,0.4854109947881434,0.5999285931619719,1000,0.493818597696788,0.4203239141984775,0.5561692494699905,1000
Oviedo,1271,20,0.25213071723038827,0.05738923500858333,0.4055160358747304,1000,0.18389739287318146,0.02614690907238383,0.3196440287964939,1000
UKZN,2421,16,0.37817700646698404,0.24343704496696136,0.49065164205804246,1000,0.3177636645362871,0.26149822178836946,0.36996531510092034,1000
Zambia,40,2,0.5224345032445423,0.41554604951729285,0.5875851284291872,1000,0.50156558897324,0.41554604951729285,0.5875851284291871,1000
ALL,11875,63,0.47700030918433134,0.42391953162505125,0.5229950304969395,1000,0.33666672207049186,0.27985326243770925,0.3853077534534967,1000
