regime,level,group,students,students_shown,mean_cross_jaccard_top3,no_gate_cross_tau,coverage,coverage_ci_low,coverage_ci_high,coverage_n_boot,mean_cross_tau,mean_cross_tau_ci_low,mean_cross_tau_ci_high,mean_cross_tau_n_boot,lift,lift_ci_low,lift_ci_high,lift_n_boot,efficiency,efficiency_ci_low,efficiency_ci_high,efficiency_n_boot
global,0.8,ALL,11875,6256,0.6098113810741688,0.4314879654655305,0.526821052631579,0.49211351566585054,0.5626825614111889,1000,0.5192108674175692,0.48512586256979007,0.5462092417477497,1000,0.08772290195203869,0.07480317934578003,0.10239787192456035,1000,0.534014020405033,0.4641957232598331,0.6062593630738919,1000
cohort_calibrated,0.526821052631579,KU Leuven,1314,695,0.5727194244604317,0.45354276514525893,0.5289193302891934,0.5277968428277282,0.5308056872037915,1000,0.5025467175435636,0.4648188818238994,0.5398137739262812,1000,0.049003952398304684,0.03584661658213972,0.06429186764833823,1000,0.3296691909176947,0.27317150401244433,0.38072282839852994,1000
cohort_calibrated,0.526821052631579,OULAD,6829,3604,0.6387014428412875,0.46592473275735835,0.52774930443696,0.527494368623294,0.528127627570577,1000,0.5554833254056339,0.49839111841172284,0.6004867524722859,1000,0.08955859264827559,0.07881473609158099,0.09901834580602724,1000,0.5121093426823521,0.45990861987621307,0.5568157913780828,1000
cohort_calibrated,0.526821052631579,Oviedo,1271,678,0.4621828908554573,0.28348328374914333,0.5334382376081825,0.5308453131790047,0.5369154458207857,1000,0.28743735681665555,0.13596195340704634,0.42379937145291074,1000,0.00395407306751222,-0.03475312007659896,0.03975699577815367,1000,0.025051101360683642,-0.1968697019978504,0.2739764465462373,1000
cohort_calibrated,0.526821052631579,UKZN,2421,1285,0.5585525291828793,0.39881591628803525,0.5307724080958282,0.5295176739822246,0.5332885643021597,1000,0.4439725773577914,0.37554126280274636,0.5259325217049469,1000,0.04515666106975613,0.033810141824365224,0.05691479905194974,1000,0.3047484056498098,0.2210756377591966,0.3978624652862227,1000
cohort_calibrated,0.526821052631579,Zambia,40,22,0.6663636363636364,0.508095238095238,0.55,0.5454545454545454,0.5555555555555556,1000,0.5619047619047619,0.5523809523809524,0.5733333333333334,1000,0.05380952380952386,0.0251851851851852,0.0770562770562771,1000,0.47752593161736445,0.21955719557195574,0.6980392156862747,1000
cohort_calibrated,0.526821052631579,ALL,11875,6284,0.5960661998726926,0.4314879654655305,0.5291789473684211,0.5287551503214291,0.5296827281780943,1000,0.4979282412544623,0.4533722653129973,0.5343253808375336,1000,0.0664402757889318,0.05651636385786428,0.0745755703468758,1000,0.40445582625920057,0.34521625652283516,0.451254511771276,1000
oracle,0.526821052631579,KU Leuven,1314,695,0.6551942446043165,0.45354276514525893,0.5289193302891934,0.5277968428277282,0.5308056872037915,1000,0.602188600874989,0.5719946324935726,0.629296870001433,1000,0.1486458357297301,0.12643177129108593,0.16983674172768226,1000,1.0,1.0,1.0,1000
oracle,0.526821052631579,OULAD,6829,3604,0.6996392896781354,0.46592473275735835,0.52774930443696,0.527494368623294,0.528127627570577,1000,0.6408065112837588,0.5910467324649694,0.6784742326150194,1000,0.1748817785264004,0.16625264410401772,0.18374955077012425,1000,1.0,1.0,1.0,1000
oracle,0.526821052631579,Oviedo,1271,678,0.5525073746312684,0.28348328374914333,0.5334382376081825,0.5308453131790047,0.5369154458207857,1000,0.4413235723089879,0.3426504783731675,0.5311214154093035,1000,0.15784028855984455,0.1372669427644754,0.17677870831074685,1000,1.0,1.0,1.0,1000
oracle,0.526821052631579,UKZN,2421,1285,0.6296809338521401,0.39881591628803525,0.5307724080958282,0.5295176739822246,0.5332885643021597,1000,0.5469927737632019,0.48149775430000513,0.6192876463728885,1000,0.14817685747516662,0.1319537323333875,0.1685666412748246,1000,1.0,1.0,1.0,1000
oracle,0.526821052631579,Zambia,40,22,0.7090909090909091,0.508095238095238,0.55,0.5454545454545454,0.5555555555555556,1000,0.6207792207792209,0.5857142857142857,0.6628571428571429,1000,0.11268398268398283,0.11038961038961043,0.11470899470899476,1000,1.0,1.0,1.0,1000
oracle,0.526821052631579,ALL,11875,6284,0.6645767027371102,0.4314879654655305,0.5291789473684211,0.5287551503214291,0.5296827281780943,1000,0.5957587497522494,0.5596363796800546,0.6266609279348571,1000,0.16427078428671893,0.15696232260919288,0.17183997832063772,1000,1.0,1.0,1.0,1000
calibrated_minus_global,,KU Leuven,,,,,-0.08675799086757985,-0.21670265135372457,0.02935093010121023,1000,0.0007933413602585482,-0.02401546348972794,0.02675779228631335,1000,0.0007933413602585482,-0.02401546348972794,0.02675779228631335,1000,-0.058757246940025654,-0.1622875779881333,0.10677246371060103,1000
calibrated_minus_global,,OULAD,,,,,-0.015082735393176172,-0.05383036727572787,0.026468447755458733,1000,-0.006678350702629676,-0.025740234245249245,0.007468076103990677,1000,-0.006678350702629676,-0.025740234245249245,0.007468076103990677,1000,-0.057126809617303875,-0.13124487348666133,0.003777705905210588,1000
calibrated_minus_global,,Oviedo,,,,,0.07789142407553107,-0.01622022739218241,0.16252741286125144,1000,-0.06311439989626533,-0.14244669091284798,-0.003493213449523793,1000,-0.06311439989626533,-0.14244669091284798,-0.003493213449523793,1000,-0.3495649500444371,-0.7059485650546433,7.396615763677317e-06,1000
calibrated_minus_global,,UKZN,,,,,0.059479553903345694,-0.04189658457054655,0.13274370509591776,1000,-0.03276044714035142,-0.05864357188972607,-0.0050462962692224955,1000,-0.03276044714035142,-0.05864357188972607,-0.0050462962692224955,1000,-0.1724766578149698,-0.35158116439080567,0.0011852087336460726,1000
calibrated_minus_global,,Zambia,,,,,0.050000000000000044,0.0,0.09090909090909088,1000,-0.008571428571428563,-0.015238095238095273,0.0,1000,-0.008571428571428563,-0.015238095238095273,0.0,1000,-0.03220169484177948,-0.03220169484177948,0.0,1000
calibrated_minus_global,,ALL,,,,,0.0023578947368421144,-0.03343882272497588,0.0372756215588154,1000,-0.021282626163106888,-0.039478859971213885,-0.0066330635948172265,1000,-0.021282626163106888,-0.039478859971213885,-0.0066330635948172265,1000,-0.12955819414583242,-0.22741399006217528,-0.056621701569855,1000
