regime,level,group,students,students_shown,coverage,mean_cross_tau,mean_cross_jaccard_top3,no_gate_cross_tau,lift
global,0.0,KU Leuven,1314,1314,1.0,0.45354276514525893,0.536027397260274,0.45354276514525893,0.0
global,0.0,OULAD,6829,6829,1.0,0.46592473275735835,0.5838043637428614,0.46592473275735835,0.0
global,0.0,Oviedo,1271,1271,1.0,0.28348328374914333,0.45820613690007866,0.28348328374914333,0.0
global,0.0,UKZN,2421,2421,1.0,0.39881591628803525,0.5302437009500207,0.39881591628803525,0.0
global,0.0,Zambia,40,40,1.0,0.508095238095238,0.642,0.508095238095238,0.0
global,0.0,ALL,11875,11875,1.0,0.4314879654655305,0.5543511578947369,0.4314879654655305,0.0
global,0.05,KU Leuven,1314,1314,1.0,0.45354276514525893,0.536027397260274,0.45354276514525893,0.0
global,0.05,OULAD,6829,6829,1.0,0.46592473275735835,0.5838043637428614,0.46592473275735835,0.0
global,0.05,Oviedo,1271,1271,1.0,0.28348328374914333,0.45820613690007866,0.28348328374914333,0.0
global,0.05,UKZN,2421,2421,1.0,0.39881591628803525,0.5302437009500207,0.39881591628803525,0.0
global,0.05,Zambia,40,40,1.0,0.508095238095238,0.642,0.508095238095238,0.0
global,0.05,ALL,11875,11875,1.0,0.4314879654655305,0.5543511578947369,0.4314879654655305,0.0
global,0.1,KU Leuven,1314,1314,1.0,0.45354276514525893,0.536027397260274,0.45354276514525893,0.0
global,0.1,OULAD,6829,6829,1.0,0.46592473275735835,0.5838043637428614,0.46592473275735835,0.0
global,0.1,Oviedo,1271,1271,1.0,0.28348328374914333,0.45820613690007866,0.28348328374914333,0.0
global,0.1,UKZN,2421,2421,1.0,0.39881591628803525,0.5302437009500207,0.39881591628803525,0.0
global,0.1,Zambia,40,40,1.0,0.508095238095238,0.642,0.508095238095238,0.0
global,0.1,ALL,11875,11875,1.0,0.4314879654655305,0.5543511578947369,0.4314879654655305,0.0
global,0.15,KU Leuven,1314,1314,1.0,0.45354276514525893,0.536027397260274,0.45354276514525893,0.0
global,0.15,OULAD,6829,6829,1.0,0.46592473275735835,0.5838043637428614,0.46592473275735835,0.0
global,0.15,Oviedo,1271,1271,1.0,0.28348328374914333,0.45820613690007866,0.28348328374914333,0.0
global,0.15,UKZN,2421,2421,1.0,0.39881591628803525,0.5302437009500207,0.39881591628803525,0.0
global,0.15,Zambia,40,40,1.0,0.508095238095238,0.642,0.508095238095238,0.0
global,0.15,ALL,11875,11875,1.0,0.4314879654655305,0.5543511578947369,0.4314879654655305,0.0
global,0.2,KU Leuven,1314,1314,1.0,0.45354276514525893,0.536027397260274,0.45354276514525893,0.0
global,0.2,OULAD,6829,6824,0.999267828378972,0.4661251604979624,0.5839361078546307,0.46592473275735835,0.00020042774060402557
global,0.2,Oviedo,1271,1271,1.0,0.28348328374914333,0.45820613690007866,0.28348328374914333,0.0
global,0.2,UKZN,2421,2421,1.0,0.39881591628803525,0.5302437009500207,0.39881591628803525,0.0
global,0.2,Zambia,40,40,1.0,0.508095238095238,0.642,0.508095238095238,0.0
