cohort_id,institution,n_students,rule_days_auc,rule_days_recall,rule_best_auc,rule_best_name,local_auc,local_recall,transferred_auc,transferred_recall,local_gain_over_rule,transferred_gain_over_rule,cutoff
ukzn_ISTN2IP_2019,UKZN,116,0.7477678571428572,0.4642857142857143,0.7477678571428572,cum_active_days,0.599025974025974,0.25,0.5883445012434374,0.2849544072948328,-0.1487418831168832,-0.1594233558994198,f33
ukzn_ISTN3ND_2018,UKZN,144,0.6041540633192176,0.24561403508771928,0.6041540633192176,cum_active_days,0.5361968138737648,0.2105263157894736,0.5101341639743772,0.20679357969391554,-0.06795724944545278,-0.09401989934484045,f33
ukzn_ISTN3ND_2019,UKZN,223,0.7184484509903505,0.36363636363636365,0.7666328085322498,cum_clicks,0.6686135093956324,0.2954545454545454,0.5664380342111235,0.293036750483559,-0.04983494159471813,-0.152010416779227,f33
ukzn_ISTN3SA_2018,UKZN,141,0.6878378378378378,0.3333333333333333,0.6878378378378378,cum_active_days,0.543993993993994,0.2333333333333333,0.5629512491214619,0.2560283687943262,-0.14384384384384385,-0.12488658871637592,f33
ukzn_ISTN3SA_2019,UKZN,195,0.6051764705882353,0.32,0.6182352941176471,weeks_since_active,0.5823529411764706,0.36,0.5475844806007509,0.2731914893617021,-0.022823529411764687,-0.05759198998748438,f33
zambia_ICT1110_2020,Zambia,65,0.5503826530612244,0.22448979591836735,0.5669642857142858,active_weeks,0.5982142857142858,0.2244897959183673,0.5049452157912345,0.20173971227835394,0.04783163265306145,-0.04543743726998983,f33
zambia_ICT1110_2021,Zambia,52,0.57890625,0.21875,0.6039062499999999,active_weeks,0.45546875,0.1875,0.5418929303278689,0.21721311475409835,-0.12343749999999998,-0.03701331967213106,f33
ku_Accountancy_1819,KU Leuven,756,0.6678719397363464,0.3333333333333333,0.6822473320778406,cum_clicks,0.6468215107763131,0.3377777777777778,0.5436009148210555,0.2530994152046783,-0.021050428960033285,-0.12427102491529085,f50
ku_Accountancy_1920,KU Leuven,711,0.6718231894036856,0.34934497816593885,0.7149522549783471,cum_clicks,0.6989798691768287,0.3056768558951965,0.5529668701460658,0.2643836665900559,0.027156679773143177,-0.11885631925761975,f50
ku_Accountancy_2021,KU Leuven,725,0.6957754272651402,0.35944700460829493,0.6975851808846475,cum_clicks,0.6614898944083603,0.3548387096774194,0.5139394714879655,0.24310776942355888,-0.03428553285677993,-0.1818359557771747,f50
ku_Globaleconom_1819,KU Leuven,743,0.6283842473316158,0.28615384615384615,0.6415642252484357,cum_clicks,0.6129517850570483,0.2461538461538461,0.562855445570127,0.2417813765182186,-0.015432462274567516,-0.06552880176148879,f50
ku_Globaleconom_1920,KU Leuven,681,0.7107399986020176,0.3712574850299401,0.7282206015983597,cum_clicks,0.6922633332556676,0.3173652694610778,0.5390146391632055,0.2763945792625276,-0.018476665346350063,-0.17172535943881218,f50
ku_Globaleconom_2021,KU Leuven,335,0.6747752889142532,0.2883435582822086,0.6747752889142532,cum_active_days,0.629048366386075,0.263803680981595,0.554268259105461,0.24260036594553866,-0.04572692252817823,-0.12050702980879224,f50
oulad_AAA_2013J,OULAD,383,0.7787769784172661,0.47619047619047616,0.802946214457006,active_weeks,0.7831791709489551,0.4857142857142857,0.6516140334485658,0.37770562770562766,0.004402192531688942,-0.1271629449687003,f50
oulad_AAA_2014J,OULAD,365,0.7688629305477132,0.4107142857142857,0.8154114906832298,active_weeks,0.8101002258610954,0.5535714285714286,0.6661246053847338,0.3660714285714285,0.04123729531338227,-0.10273832516297932,f50
oulad_BBB_2013B,OULAD,1767,0.8516985061207194,0.36410788381742737,0.8807745074228903,active_weeks,0.8948038476046775,0.3641078838174273,0.7210604048473449,0.30408336476801207,0.04310534148395806,-0.1306381012733745,f50
oulad_BBB_2013J,OULAD,2237,0.8594196399974376,0.3802575107296137,0.9037805874063161,weeks_since_active,0.9146775510857728,0.3819742489270386,0.7245874212385206,0.30019508388607097,0.05525791108833511,-0.13483221875891704,f50
oulad_BBB_2014B,OULAD,1613,0.8629405609496338,0.36455981941309257,0.8890194714665856,active_weeks,0.8941326332589168,0.3645598194130925,0.7178945808120483,0.2825518161296942,0.031192072309283003,-0.14504598013758552,f50
oulad_BBB_2014J,OULAD,2292,0.8630307322124756,0.39824561403508774,0.8901037859405458,weeks_since_active,0.8994110166910331,0.3973684210526316,0.7121662849022019,0.3081738437001595,0.036380284478557456,-0.1508644473102737,f50
oulad_CCC_2014B,OULAD,1936,0.8898363623653582,0.3040062843676355,0.9123352041886306,active_weeks,0.9208292900820974,0.3040062843676355,0.7419679864980452,0.27711918874526886,0.030992927716739116,-0.14786837586731305,f50
oulad_CCC_2014J,OULAD,2498,0.866411447970264,0.3337828725556305,0.8939654341984196,active_weeks,0.898126882999113,0.3351314902225219,0.7275074897200365,0.29629743149635257,0.03171543502884899,-0.1389039582502275,f50
oulad_DDD_2013B,OULAD,1303,0.8492656331132705,0.3291298865069357,0.8739349207526642,active_weeks,0.8773706203792994,0.3278688524590163,0.6948175940099759,0.2986644503037945,0.028104987266028836,-0.15444803910329463,f50
oulad_DDD_2013J,OULAD,1938,0.8711170040930603,0.3462578899909829,0.8917111994091548,active_weeks,0.900882787066234,0.3471596032461677,0.7155785995035484,0.3107836707926879,0.029765782973173782,-0.15553840458951185,f50
oulad_DDD_2014B,OULAD,1228,0.8632832642549146,0.3257676902536716,0.8922000384646473,active_weeks,0.8877250390917883,0.3257676902536716,0.721244065282463,0.2973965287049399,0.02444177483687371,-0.14203919897245165,f50
oulad_DDD_2014J,OULAD,1803,0.861873557533795,0.35113748763600394,0.8797919851332313,active_weeks,0.8838071616261527,0.3531157270029673,0.714230996345071,0.31235950004495994,0.021933604092357672,-0.147642561188724,f50
oulad_EEE_2013J,OULAD,1052,0.9028196317835923,0.46952595936794583,0.9149162116781017,active_weeks,0.9145418422681596,0.4717832957110609,0.7343360014314322,0.39046788426020923,0.011722210484567341,-0.16848363035216007,f50
oulad_EEE_2014B,OULAD,694,0.8982661313783673,0.4094955489614243,0.914615697911212,active_weeks,0.9100690721392416,0.4094955489614243,0.7368872690700236,0.3527110871324521,0.011802940760874292,-0.16137886230834375,f50
oulad_EEE_2014J,OULAD,1188,0.9058816021535321,0.4662698412698413,0.9195195743989603,active_weeks,0.9149581128747796,0.4682539682539682,0.7430592804085129,0.39132395382395385,0.009076510721247488,-0.1628223217450192,f50
oulad_FFF_2013B,OULAD,1614,0.8515940082136534,0.3786057692307692,0.8713588800904977,active_weeks,0.8872689909994098,0.3882211538461538,0.6897990865831738,0.3290537587412587,0.035674982785756426,-0.1617949216304796,f50
oulad_FFF_2013J,OULAD,2283,0.8859239272481283,0.38215488215488214,0.911010792860108,active_weeks,0.9261430899558754,0.3846801346801347,0.7271819219593193,0.33597337006427913,0.04021916270774706,-0.158742005288809,f50
oulad_FFF_2014B,OULAD,1500,0.8746927436904014,0.3463356973995272,0.9035432074666898,active_weeks,0.9059045625754586,0.3522458628841607,0.7163691743710775,0.3092091124006017,0.031211818885057196,-0.1583235693193239,f50
oulad_FFF_2014J,OULAD,2365,0.9123740330096641,0.37740384615384615,0.9300678758349976,active_weeks,0.9408181111264148,0.3774038461538461,0.7422547761940387,0.337995337995338,0.02844407811675065,-0.17011925681562545,f50
oviedo_C1112_1415,Oviedo,199,0.8143060643060642,0.37037037037037035,0.8143060643060642,cum_active_days,0.7878510378510379,0.3518518518518518,0.6908287664101618,0.31524547803617564,-0.026455026455026287,-0.12347729789590245,f50
oviedo_C1127_1415,Oviedo,106,0.6039035591274398,0.3333333333333333,0.6599693838499808,weeks_since_active,0.6335629544584768,0.3076923076923077,0.6069384739985225,0.31007751937984496,0.02965939533103701,0.003034914871082761,f50
oviedo_C1200_1415,Oviedo,107,0.6969476744186047,0.3125,0.6969476744186047,cum_active_days,0.6660610465116279,0.28125,0.5936570443482964,0.26816860465116277,-0.030886627906976827,-0.10329063007030836,f50
oviedo_C1303_1415,Oviedo,112,0.6557823129251701,0.24285714285714285,0.6646258503401361,cum_clicks,0.5083333333333333,0.2142857142857142,0.5655038759689922,0.2232558139534883,-0.14744897959183678,-0.09027843695617788,f50
oviedo_C174_1415,Oviedo,96,0.9311546840958606,0.4222222222222222,0.9311546840958606,cum_active_days,0.9274509803921568,0.4222222222222222,0.6005269291179004,0.22842377260981908,-0.0037037037037037646,-0.33062775497796015,f50
oviedo_C190_1415,Oviedo,112,0.3977820636451301,0.14754098360655737,0.5477338476374156,weeks_since_active,0.5278045644487304,0.2295081967213114,0.48562490188603075,0.20129622569576813,0.13002250080360028,0.08784283824090067,f50
oviedo_C1978_1415,Oviedo,164,0.7675018422991894,0.5217391304347826,0.7858327192336035,weeks_since_active,0.7978997789240972,0.5434782608695652,0.7067295333413309,0.448432760364004,0.030397936624907862,-0.060772308957858456,f50
oviedo_C2011_1415,Oviedo,120,0.7786415711947626,0.5384615384615384,0.7927577741407529,weeks_since_active,0.6740998363338789,0.4615384615384615,0.6822545959730522,0.4463327370304114,-0.1045417348608837,-0.09638697522171047,f50
oviedo_C2024_1415,Oviedo,327,0.568006993006993,0.2692307692307692,0.568006993006993,cum_active_days,0.3756643356643356,0.1153846153846153,0.5257163766466092,0.2267441860465116,-0.19234265734265737,-0.04229061636038378,f50
oviedo_C2150_1415,Oviedo,106,0.7947467166979362,0.4146341463414634,0.8555347091932458,active_weeks,0.7568480300187618,0.3658536585365853,0.6838780051485667,0.33182076006806577,-0.0378986866791744,-0.1108687115493695,f50
oviedo_C2271_1415,Oviedo,596,0.6729058153428535,0.3319838056680162,0.6879226941057736,cum_clicks,0.6850515643307077,0.3360323886639676,0.5791008730338798,0.2601449957631108,0.012145748987854144,-0.09380494230897374,f50
oviedo_C2335_1415,Oviedo,428,0.5956396801599201,0.23793103448275862,0.5956396801599201,cum_active_days,0.5250499750124937,0.2206896551724138,0.5355464709505712,0.21860465116279065,-0.07058970514742635,-0.06009320920934891,f50
oviedo_C2406_1415,Oviedo,133,0.6548192771084338,0.27710843373493976,0.762409638554217,cum_clicks,0.760722891566265,0.2891566265060241,0.5892602970019614,0.2325581395348837,0.10590361445783125,-0.06555898010647243,f50
oviedo_C2468_1415,Oviedo,82,0.6534800713860797,0.36585365853658536,0.6861986912552053,cum_clicks,0.6347412254610351,0.3414634146341463,0.5986815710471342,0.26829268292682923,-0.0187388459250446,-0.05479850033894551,f50
oviedo_C2607_1415,Oviedo,277,0.9072992210582863,0.2696078431372549,0.9072992210582863,cum_active_days,0.8982675261885575,0.2598039215686274,0.7158002735978112,0.24452804377564977,-0.009031694869728768,-0.19149894746047513,f50
oviedo_C3022_1415,Oviedo,238,0.6650951557093425,0.36764705882352944,0.689446366782007,cum_clicks,0.6573961937716264,0.3382352941176471,0.5734439124487004,0.27633378932968533,-0.007698961937716131,-0.09165124326064211,f50
oviedo_C3029_1415,Oviedo,231,0.5254244482173175,0.15789473684210525,0.5267402376910016,cum_clicks,0.4266553480475382,0.1710526315789473,0.5038121372448375,0.2114443084455324,-0.0987691001697793,-0.021612310972479953,f50
oviedo_C4189_1415,Oviedo,128,0.4827205882352941,0.21666666666666667,0.5037990196078431,weeks_since_active,0.4735294117647058,0.2166666666666666,0.5145377336981304,0.20697674418604647,-0.009191176470588314,0.03181714546283626,f50
oviedo_C4213_1415,Oviedo,140,0.7222222222222222,0.3559322033898305,0.7222222222222222,cum_active_days,0.622619794936179,0.3050847457627119,0.6373329051032375,0.3109972408356326,-0.09960242728604318,-0.08488931711898473,f50
oviedo_C836_1415,Oviedo,87,0.6419133192389008,0.2727272727272727,0.7066596194503172,weeks_since_active,0.63107822410148,0.2272727272727272,0.6103176164019863,0.27114164904862575,-0.01083509513742087,-0.031595702836914485,f50
ukzn_ISTN101_2019,UKZN,1056,0.6695970033905067,0.3695652173913043,0.6695970033905067,cum_active_days,0.6715322098125249,0.3804347826086957,0.56692106516647,0.2850370027752081,0.0019352064220182763,-0.10267593822403664,f50
ukzn_ISTN101_2020,UKZN,978,0.7784758682805738,0.5510204081632653,0.7872959732870543,active_weeks,0.7357703038158213,0.5306122448979592,0.6215506333995019,0.3300043421623968,-0.04270556446475249,-0.1569252348810719,f50
ukzn_ISTN101_2021,UKZN,741,0.8056140843751463,0.5873015873015873,0.8346326731282483,cum_clicks,0.7859366952287306,0.5873015873015873,0.6344862763616295,0.3975008443093549,-0.019677389146415702,-0.1711278080135168,f50
ukzn_ISTN102_2018,UKZN,257,0.7045596016184251,0.36764705882352944,0.7045596016184251,cum_active_days,0.5019063180827887,0.2205882352941176,0.5732521140844044,0.27565707133917394,-0.20265328353563639,-0.13130748753402077,f50
ukzn_ISTN103_2019,UKZN,1113,0.6950164001640016,0.33,0.6950164001640016,cum_active_days,0.6608343583435834,0.3,0.5898542740746556,0.269290780141844,-0.034182041820418174,-0.10516212608934594,f50
ukzn_ISTN103_2020,UKZN,1082,0.7348590441077291,0.4434782608695652,0.8095454341081786,cum_clicks,0.7985432309698305,0.6173913043478261,0.5411622391844848,0.2819611470860314,0.06368418686210142,-0.19369680492324426,f50
ukzn_ISTN211_2019,UKZN,280,0.7672917927001411,0.5789473684210527,0.7672917927001411,cum_active_days,0.6555757209114741,0.4210526315789473,0.6315725116165322,0.38185890257558786,-0.11171607178866705,-0.13571928108360898,f50
ukzn_ISTN211_2021,UKZN,327,0.8649905123339658,0.7058823529411765,0.9252371916508539,cum_clicks,0.8215370018975333,0.8235294117647058,0.5816262263313012,0.3304130162703379,-0.04345351043643253,-0.2833642860026646,f50
ukzn_ISTN212_2018,UKZN,238,0.7673383317713214,0.38636363636363635,0.7673383317713214,cum_active_days,0.624707122774133,0.2727272727272727,0.6366502821591657,0.3152804642166344,-0.1426312089971884,-0.13068804961215563,f50
ukzn_ISTN212_2019,UKZN,264,0.8308665808665808,0.5714285714285714,0.8308665808665808,cum_active_days,0.7597597597597597,0.4285714285714285,0.6375163157078051,0.3383991894630192,-0.0711068211068211,-0.19335026515877574,f50
ukzn_ISTN2IP_2018,UKZN,99,0.7227027027027028,0.24,0.7540540540540541,cum_clicks,0.6245945945945947,0.28,0.5922139160437033,0.2502127659574468,-0.0981081081081081,-0.13048878665899943,f50
ukzn_ISTN2IP_2019,UKZN,116,0.7942370129870131,0.5357142857142857,0.7942370129870131,cum_active_days,0.687702922077922,0.3928571428571428,0.6142623998342084,0.3381458966565349,-0.10653409090909105,-0.17997461315280472,f50
ukzn_ISTN3ND_2018,UKZN,144,0.6075821738253679,0.24561403508771928,0.6075821738253679,cum_active_days,0.4123815285339786,0.1578947368421052,0.5142766429401947,0.21388577827547584,-0.19520064529138936,-0.09330553088517324,f50
ukzn_ISTN3ND_2019,UKZN,223,0.7176231589639411,0.38636363636363635,0.7573006602336211,cum_clicks,0.7479685119349924,0.4318181818181818,0.5862680051435548,0.26740812379110246,0.03034535297105123,-0.13135515382038632,f50
ukzn_ISTN3SA_2018,UKZN,141,0.6788288288288289,0.4,0.6788288288288289,cum_active_days,0.5468468468468468,0.2666666666666666,0.5781707239154048,0.28652482269503543,-0.13198198198198208,-0.10065810491342408,f50
ukzn_ISTN3SA_2019,UKZN,195,0.6088235294117648,0.36,0.6088235294117648,cum_active_days,0.6278823529411764,0.28,0.5176645807259074,0.2629787234042553,0.019058823529411684,-0.09115894868585739,f50
zambia_ICT1110_2020,Zambia,65,0.5229591836734694,0.22448979591836735,0.5765306122448979,active_weeks,0.6294642857142857,0.1836734693877551,0.5120441619270659,0.20408163265306117,0.10650510204081631,-0.010915021746403464,f50
zambia_ICT1110_2021,Zambia,52,0.5921875,0.21875,0.6132812499999999,active_weeks,0.3875,0.15625,0.5478611680327868,0.2192622950819672,-0.20468749999999997,-0.04432633196721314,f50
