group,students,cohorts,spearman_pooled,spearman_pooled_ci_low,spearman_pooled_ci_high,spearman_pooled_n_boot,spearman_within_cohort_mean,spearman_within_cohort_mean_ci_low,spearman_within_cohort_mean_ci_high,spearman_within_cohort_mean_n_boot
KU Leuven,1314,6,0.30972829333908575,0.23973132517028306,0.44689904495277605,1000,0.3065222168694249,0.20642074738594207,0.4136881900412172,1000
OULAD,6829,19,0.4116392957951736,0.33181949793913096,0.491965972271138,1000,0.4546682198266693,0.3695307637759321,0.5356703502488916,1000
Oviedo,1233,20,0.39302795487304704,0.20481444047375943,0.5501115885858311,1000,0.2994604666732256,0.18450936206788257,0.4065346369265731,1000
UKZN,2421,16,0.28371463803534197,0.12534170295343375,0.400021522943622,1000,0.2966237798633561,0.1973320414216915,0.3946760060238792,1000
Zambia,40,2,0.3884304200849365,-0.05601707974484654,0.4783257164323971,1000,0.2111543183437753,-0.056017079744846536,0.47832571643239713,1000
ALL,11837,63,0.3722350569513702,0.30943523272195544,0.43603065764733173,1000,0.3434179035855401,0.2895777368366953,0.3926920269335775,1000
