regime,level,group,students,students_shown,coverage,mean_cross_tau,mean_cross_jaccard_top3,no_gate_cross_tau,lift
global,0.0,KU Leuven,1314,1314,1.0,0.5955121812276057,0.6298021308980213,0.5955121812276057,0.0
global,0.0,OULAD,6829,6829,1.0,0.2591051518315173,0.45780348513691604,0.2591051518315173,0.0
global,0.0,Oviedo,1233,1233,1.0,0.472334503558012,0.554014598540146,0.472334503558012,0.0
global,0.0,UKZN,2421,2421,1.0,0.44246738328854185,0.5322924411400248,0.44246738328854185,0.0
global,0.0,Zambia,40,40,1.0,0.46048894052051637,0.576,0.46048894052051637,0.0
global,0.0,ALL,11837,11837,1.0,0.35684325618314733,0.5025530117428403,0.35684325618314733,0.0
global,0.05,KU Leuven,1314,1314,1.0,0.5955121812276057,0.6298021308980213,0.5955121812276057,0.0
global,0.05,OULAD,6829,6828,0.9998535656757944,0.25915000447021663,0.457829525483304,0.2591051518315173,4.4852638699355296e-05
global,0.05,Oviedo,1233,1233,1.0,0.472334503558012,0.554014598540146,0.472334503558012,0.0
global,0.05,UKZN,2421,2421,1.0,0.44246738328854185,0.5322924411400248,0.44246738328854185,0.0
global,0.05,Zambia,40,40,1.0,0.46048894052051637,0.576,0.46048894052051637,0.0
global,0.05,ALL,11837,11836,0.9999155191349159,0.356877388653694,0.5025718148022981,0.35684325618314733,3.413247054667723e-05
global,0.1,KU Leuven,1314,1314,1.0,0.5955121812276057,0.6298021308980213,0.5955121812276057,0.0
global,0.1,OULAD,6829,6828,0.9998535656757944,0.25915000447021663,0.457829525483304,0.2591051518315173,4.4852638699355296e-05
global,0.1,Oviedo,1233,1233,1.0,0.472334503558012,0.554014598540146,0.472334503558012,0.0
global,0.1,UKZN,2421,2421,1.0,0.44246738328854185,0.5322924411400248,0.44246738328854185,0.0
global,0.1,Zambia,40,40,1.0,0.46048894052051637,0.576,0.46048894052051637,0.0
global,0.1,ALL,11837,11836,0.9999155191349159,0.356877388653694,0.5025718148022981,0.35684325618314733,3.413247054667723e-05
global,0.15,KU Leuven,1314,1314,1.0,0.5955121812276057,0.6298021308980213,0.5955121812276057,0.0
global,0.15,OULAD,6829,6827,0.9997071313515888,0.25915397978374655,0.4578497143694155,0.2591051518315173,4.8827952229268945e-05
global,0.15,Oviedo,1233,1233,1.0,0.472334503558012,0.554014598540146,0.472334503558012,0.0
global,0.15,UKZN,2421,2421,1.0,0.44246738328854185,0.5322924411400248,0.44246738328854185,0.0
global,0.15,Zambia,40,40,1.0,0.46048894052051637,0.576,0.46048894052051637,0.0
global,0.15,ALL,11837,11835,0.9998310382698319,0.3568879392958276,0.5025872412336291,0.35684325618314733,4.468311268029934e-05
global,0.2,KU Leuven,1314,1314,1.0,0.5955121812276057,0.6298021308980213,0.5955121812276057,0.0
global,0.2,OULAD,6829,6826,0.9995606970273833,0.25919394255692824,0.4578757691180779,0.2591051518315173,8.879072541095878e-05
global,0.2,Oviedo,1233,1233,1.0,0.472334503558012,0.554014598540146,0.472334503558012,0.0
global,0.2,UKZN,2421,2420,0.9995869475423379,0.44260702403113045,0.5323305785123967,0.44246738328854185,0.00013964074258859815
global,0.2,Zambia,40,40,1.0,0.46048894052051637,0.576,0.46048894052051637,0.0
global,0.2,ALL,11837,11833,0.9996620765396638,0.35694057776471316,0.5026113411645398,0.35684325618314733,9.732158156583459e-05
global,0.25,KU Leuven,1314,1314,1.0,0.5955121812276057,0.6298021308980213,0.5955121812276057,0.0
global,0.25,OULAD,6829,6819,0.9985356567579441,0.2591977851081061,0.45783545974483064,0.2591051518315173,9.263327658881604e-05
global,0.25,Oviedo,1233,1233,1.0,0.472334503558012,0.554014598540146,0.472334503558012,0.0
global,0.25,UKZN,2421,2420,0.9995869475423379,0.44260702403113045,0.5323305785123967,0.44246738328854185,0.00013964074258859815
global,0.25,Zambia,40,40,1.0,0.46048894052051637,0.576,0.46048894052051637,0.0
global,0.25,ALL,11837,11826,0.9990707104840754,0.3570006512302076,0.502614578048368,0.35684325618314733,0.0001573950470602492
global,0.3,KU Leuven,1314,1314,1.0,0.5955121812276057,0.6298021308980213,0.5955121812276057,0.0
global,0.3,OULAD,6829,6807,0.9967784448674769,0.2595123451309482,0.4580255619215513,0.2591051518315173,0.0004071932994308969
global,0.3,Oviedo,1233,1233,1.0,0.472334503558012,0.554014598540146,0.472334503558012,0.0
global,0.3,UKZN,2421,2418,0.9987608426270136,0.44278948267742296,0.5324813895781637,0.44246738328854185,0.0003220993888811141
global,0.3,Zambia,40,40,1.0,0.46048894052051637,0.576,0.46048894052051637,0.0
global,0.3,ALL,11837,11812,0.9978879783728986,0.3573041406248981,0.502795462241788,0.35684325618314733,0.00046088444175079735
global,0.35,KU Leuven,1314,1314,1.0,0.5955121812276057,0.6298021308980213,0.5955121812276057,0.0
global,0.35,OULAD,6829,6787,0.9938497583833651,0.25996435822172104,0.45832915868572266,0.2591051518315173,0.0008592063902037594
global,0.35,Oviedo,1233,1229,0.9967558799675588,0.47309860105253243,0.554060211554109,0.472334503558012,0.0007640974945204437
global,0.35,UKZN,2421,2413,0.996695580338703,0.44318181719359034,0.5325818483215914,0.44246738328854185,0.0007144339050484949
global,0.35,Zambia,40,40,1.0,0.46048894052051637,0.576,0.46048894052051637,0.0
global,0.35,ALL,11837,11783,0.9954380332854609,0.35781520568500474,0.5030416702028345,0.35684325618314733,0.0009719495018574165
global,0.4,KU Leuven,1314,1314,1.0,0.5955121812276057,0.6298021308980213,0.5955121812276057,0.0
global,0.4,OULAD,6829,6752,0.9887245570361692,0.2609158897274515,0.45882109004739335,0.2591051518315173,0.0018107378959342224
global,0.4,Oviedo,1233,1222,0.9910786699107867,0.4739920798783225,0.5546972176759412,0.472334503558012,0.0016575763203104943
global,0.4,UKZN,2421,2404,0.9929781082197439,0.44405700276024834,0.5331031613976706,0.44246738328854185,0.0015896194717064938
global,0.4,Zambia,40,40,1.0,0.46048894052051637,0.576,0.46048894052051637,0.0
global,0.4,ALL,11837,11732,0.9911295091661738,0.3587928748244625,0.5035782475281282,0.35684325618314733,0.001949618641315154
global,0.45,KU Leuven,1314,1312,0.9984779299847792,0.5958272904426776,0.63,0.5955121812276057,0.0003151092150718293
global,0.45,OULAD,6829,6691,0.9797920632596281,0.26290260547660915,0.4599521745628456,0.2591051518315173,0.003797453645091875
global,0.45,Oviedo,1233,1215,0.9854014598540146,0.47501911248742124,0.5553251028806585,0.472334503558012,0.002684608929409249
global,0.45,UKZN,2421,2378,0.9822387443205287,0.44614244243752177,0.5341715727502102,0.44246738328854185,0.00367505914897992
global,0.45,Zambia,40,39,0.975,0.4780335657431228,0.5876923076923076,0.46048894052051637,0.017544625222606414
global,0.45,ALL,11837,11635,0.9829348652530202,0.36076708183561756,0.5046841426729695,0.35684325618314733,0.003923825652470236
global,0.5,KU Leuven,1314,1311,0.997716894977169,0.5959538270312518,0.6300381388253242,0.5955121812276057,0.0004416458036460291
global,0.5,OULAD,6829,6637,0.971884609752526,0.2645451337391855,0.4608226608407413,0.2591051518315173,0.005439981907668201
global,0.5,Oviedo,1233,1135,0.9205190592051906,0.4924697036360305,0.5590837004405286,0.472334503558012,0.0201352000780185
global,0.5,UKZN,2421,2347,0.9694341181330028,0.4487848280186236,0.5358074137196421,0.44246738328854185,0.006317444730081778
global,0.5,Zambia,40,39,0.975,0.4780335657431228,0.5876923076923076,0.46048894052051637,0.017544625222606414
global,0.5,ALL,11837,11469,0.9689110416490665,0.3634123231245559,0.5056657075595082,0.35684325618314733,0.0065690669414085745
global,0.55,KU Leuven,1314,1303,0.9916286149162862,0.5975659713228505,0.6306369915579433,0.5955121812276057,0.0020537900952447563
global,0.55,OULAD,6829,6472,0.947722946258603,0.26813946206838457,0.4628244746600742,0.2591051518315173,0.009034310236867293
global,0.55,Oviedo,1233,1100,0.8921330089213301,0.49844920242985247,0.5621818181818181,0.472334503558012,0.02611469887184048
global,0.55,UKZN,2421,2292,0.9467162329615861,0.45164701290360865,0.537870855148342,0.44246738328854185,0.009179629615066798
global,0.55,Zambia,40,39,0.975,0.4780335657431228,0.5876923076923076,0.46048894052051637,0.017544625222606414
global,0.55,ALL,11837,11206,0.9466925741319591,0.36731567414350796,0.507874353025165,0.35684325618314733,0.010472417960360636
global,0.6,KU Leuven,1314,1288,0.9802130898021308,0.5992803552822107,0.6314906832298137,0.5955121812276057,0.0037681740546049447
global,0.6,OULAD,6829,6312,0.924293454385708,0.27212412081321397,0.4651425855513308,0.2591051518315173,0.013018968981696688
global,0.6,Oviedo,1233,1053,0.8540145985401459,0.5031024887827341,0.5644064577397911,0.472334503558012,0.030767985224722127
global,0.6,UKZN,2421,2242,0.9260636100784799,0.4548741536585228,0.5398840321141838,0.44246738328854185,0.012406770369980946
global,0.6,Zambia,40,38,0.95,0.490749392230258,0.5973684210526315,0.46048894052051637,0.03026045170974162
global,0.6,ALL,11837,10933,0.9236292979640112,0.3711482482641425,0.510086892893076,0.35684325618314733,0.014304992080995171
global,0.65,KU Leuven,1314,1244,0.9467275494672754,0.6033769173032113,0.6335209003215434,0.5955121812276057,0.00786473607560556
global,0.65,OULAD,6829,5977,0.875237955776834,0.2801382596743574,0.46996821147732976,0.2591051518315173,0.021033107842840126
global,0.65,Oviedo,1233,981,0.7956204379562044,0.5135271069720222,0.5671763506625892,0.472334503558012,0.04119260341401021
global,0.65,UKZN,2421,2101,0.8678232135481206,0.460392819946657,0.5433317467872442,0.44246738328854185,0.017925436658115135
global,0.65,Zambia,40,35,0.875,0.49958013578821303,0.6051428571428571,0.46048894052051637,0.039091195267696666
global,0.65,ALL,11837,10338,0.8733631832389964,0.37855755219567583,0.5142406655059006,0.35684325618314733,0.0217142960125285
global,0.7,KU Leuven,1314,1177,0.895738203957382,0.6083833604025688,0.6356669498725573,0.5955121812276057,0.012871179174963054
global,0.7,OULAD,6829,5325,0.779762776394787,0.296039259747213,0.47883568075117366,0.2591051518315173,0.036934107915695735
global,0.7,Oviedo,1233,881,0.7145174371451744,0.5278664725422579,0.5716231555051079,0.472334503558012,0.05553196898424595
global,0.7,UKZN,2421,1876,0.7748864105741429,0.47021001641371113,0.549818763326226,0.44246738328854185,0.02774263312516928
global,0.7,Zambia,40,29,0.725,0.4925056348883736,0.6096551724137931,0.46048894052051637,0.03201669436785726
global,0.7,ALL,11837,9288,0.784658274900735,0.39340259365432245,0.522256675279931,0.35684325618314733,0.036559337471175124
global,0.75,KU Leuven,1314,1073,0.8165905631659056,0.6157156049146449,0.6373532152842497,0.5955121812276057,0.0202034236870392
global,0.75,OULAD,6829,4771,0.6986381607848879,0.3120130218269977,0.48822049884720187,0.2591051518315173,0.05290786999548042
