run,students,cohorts,c_star,no_gate_coverage,no_gate_mean_cross_tau,no_gate_lift,no_gate_lift_ci_low,no_gate_lift_ci_high,no_gate_efficiency,global_coverage,global_mean_cross_tau,global_lift,global_lift_ci_low,global_lift_ci_high,global_efficiency,cohort_calibrated_coverage,cohort_calibrated_mean_cross_tau,cohort_calibrated_lift,cohort_calibrated_lift_ci_low,cohort_calibrated_lift_ci_high,cohort_calibrated_efficiency,oracle_coverage,oracle_mean_cross_tau,oracle_lift,oracle_lift_ci_low,oracle_lift_ci_high,oracle_efficiency,calibrated_minus_global_coverage,calibrated_minus_global_mean_cross_tau,calibrated_minus_global_lift,calibrated_minus_global_lift_ci_low,calibrated_minus_global_lift_ci_high,calibrated_minus_global_efficiency,spread_coverage_no_gate,spread_mean_cross_tau_no_gate,spread_coverage_global,spread_mean_cross_tau_global,spread_coverage_cohort_calibrated,spread_mean_cross_tau_cohort_calibrated,spread_coverage_oracle,spread_mean_cross_tau_oracle,spread_coverage_no_gate_no_zambia,spread_mean_cross_tau_no_gate_no_zambia,spread_coverage_global_no_zambia,spread_mean_cross_tau_global_no_zambia,spread_coverage_cohort_calibrated_no_zambia,spread_mean_cross_tau_cohort_calibrated_no_zambia,spread_coverage_oracle_no_zambia,spread_mean_cross_tau_oracle_no_zambia,spearman_within_cohort_mean
exp028_f25_gbm__cross_taub_shap__lime,11875,63,0.5338947368421053,1.0,0.40185058317601524,0.0,0.0,0.0,,0.5338947368421053,0.46004620358115234,0.058195620405137094,0.04379962860716004,0.0750534917781291,0.39824966825592983,0.5366736842105263,0.4448193719829112,0.042968788806895974,0.03525763764790831,0.05141943351543025,0.2940480016979917,0.5366736842105263,0.5479790675009248,0.1461284843249096,0.13904027160309643,0.1546590380594936,1.0,0.002778947368420992,-0.01522683159824112,-0.01522683159824112,-0.029425054012974024,-0.005108232705008551,-0.10420166655793811,0.0,0.11291676926036248,0.21198387635666016,0.09520317753498958,0.014782545028554694,0.12954585511310673,0.014782545028554694,0.104490376470879,0.0,0.10282220768346573,0.21198387635666016,0.09520317753498958,0.008448949434534225,0.12954585511310673,0.008448949434534225,0.104490376470879,0.22869195035992146
