regime,level,group,students,students_shown,coverage,mean_cross_tau,mean_cross_jaccard_top3,no_gate_cross_tau,lift
global,0.0,KU Leuven,1314,1314,1.0,0.5843009349858665,0.6526179604261796,0.5843009349858665,0.0
global,0.0,OULAD,6829,6829,1.0,0.22527038052005105,0.46418216429931175,0.22527038052005105,0.0
global,0.0,Oviedo,1271,1271,1.0,0.49975647221910013,0.5652557041699449,0.49975647221910013,0.0
global,0.0,UKZN,2421,2421,1.0,0.4751008044688342,0.5680049566294919,0.4751008044688342,0.0
global,0.0,Zambia,40,40,1.0,0.5052380952380953,0.5145,0.5052380952380953,0.0
global,0.0,ALL,11875,11875,1.0,0.34625363408521304,0.5171873684210526,0.34625363408521304,0.0
global,0.05,KU Leuven,1314,1314,1.0,0.5843009349858665,0.6526179604261796,0.5843009349858665,0.0
global,0.05,OULAD,6829,6829,1.0,0.22527038052005105,0.46418216429931175,0.22527038052005105,0.0
global,0.05,Oviedo,1271,1270,0.999213217938631,0.5002474690663666,0.5655275590551181,0.49975647221910013,0.0004909968472665005
global,0.05,UKZN,2421,2421,1.0,0.4751008044688342,0.5680049566294919,0.4751008044688342,0.0
global,0.05,Zambia,40,40,1.0,0.5052380952380953,0.5145,0.5052380952380953,0.0
global,0.05,ALL,11875,11874,0.9999157894736842,0.3462932216848336,0.5172123968334175,0.34625363408521304,3.9587599620583e-05
global,0.1,KU Leuven,1314,1314,1.0,0.5843009349858665,0.6526179604261796,0.5843009349858665,0.0
global,0.1,OULAD,6829,6829,1.0,0.22527038052005105,0.46418216429931175,0.22527038052005105,0.0
global,0.1,Oviedo,1271,1270,0.999213217938631,0.5002474690663666,0.5655275590551181,0.49975647221910013,0.0004909968472665005
global,0.1,UKZN,2421,2421,1.0,0.4751008044688342,0.5680049566294919,0.4751008044688342,0.0
global,0.1,Zambia,40,40,1.0,0.5052380952380953,0.5145,0.5052380952380953,0.0
global,0.1,ALL,11875,11874,0.9999157894736842,0.3462932216848336,0.5172123968334175,0.34625363408521304,3.9587599620583e-05
global,0.15,KU Leuven,1314,1314,1.0,0.5843009349858665,0.6526179604261796,0.5843009349858665,0.0
global,0.15,OULAD,6829,6829,1.0,0.22527038052005105,0.46418216429931175,0.22527038052005105,0.0
global,0.15,Oviedo,1271,1270,0.999213217938631,0.5002474690663666,0.5655275590551181,0.49975647221910013,0.0004909968472665005
global,0.15,UKZN,2421,2421,1.0,0.4751008044688342,0.5680049566294919,0.4751008044688342,0.0
global,0.15,Zambia,40,40,1.0,0.5052380952380953,0.5145,0.5052380952380953,0.0
global,0.15,ALL,11875,11874,0.9999157894736842,0.3462932216848336,0.5172123968334175,0.34625363408521304,3.9587599620583e-05
global,0.2,KU Leuven,1314,1314,1.0,0.5843009349858665,0.6526179604261796,0.5843009349858665,0.0
global,0.2,OULAD,6829,6829,1.0,0.22527038052005105,0.46418216429931175,0.22527038052005105,0.0
global,0.2,Oviedo,1271,1270,0.999213217938631,0.5002474690663666,0.5655275590551181,0.49975647221910013,0.0004909968472665005
global,0.2,UKZN,2421,2420,0.9995869475423379,0.47525383707201896,0.5680826446280992,0.4751008044688342,0.0001530326031847773
global,0.2,Zambia,40,40,1.0,0.5052380952380953,0.5145,0.5052380952380953,0.0
global,0.2,ALL,11875,11873,0.9998315789473684,0.346313564590327,0.5172239535079592,0.34625363408521304,5.9930505113992005e-05
global,0.25,KU Leuven,1314,1314,1.0,0.5843009349858665,0.6526179604261796,0.5843009349858665,0.0
global,0.25,OULAD,6829,6829,1.0,0.22527038052005105,0.46418216429931175,0.22527038052005105,0.0
