institution,metric,est_a,est_b,kind,tau_mean,tau_ci_low,tau_ci_high,jaccard_top3_mean,n_students
Oviedo,tau_strict,lime,kernelshap_prob,cross,0.28184032070735454,0.1738998720579521,0.38036939745453385,0.45820613690007866,1271
Oviedo,tau_b,shap,shap,self,0.7516088937485511,0.7117972716524248,0.7900734138946119,,1271
Oviedo,tau_b,occlusion,occlusion,self,0.7598174460097016,0.7296326544052517,0.7882740887414542,,1233
Oviedo,tau_b,lime,lime,self,0.5868087010871148,0.5335370469991316,0.6416581978312851,,1271
Oviedo,tau_b,kernelshap_prob,kernelshap_prob,self,0.7516088937485511,0.7117972716524248,0.7900734138946119,,1271
Oviedo,tau_b,shap,occlusion,cross,0.4441924443783112,0.3928002326241212,0.4931872258283992,,1233
Oviedo,tau_b,shap,lime,cross,0.28348328374914333,0.17456330058727634,0.3846821880824097,,1271
Oviedo,tau_b,shap,kernelshap_prob,cross,1.0,1.0,1.0,,1271
Oviedo,tau_b,occlusion,lime,cross,0.08046114321287812,-0.06434628992550924,0.19732552691878902,,1233
Oviedo,tau_b,occlusion,kernelshap_prob,cross,0.4441924443783112,0.3928002326241212,0.4931872258283992,,1233
Oviedo,tau_b,lime,kernelshap_prob,cross,0.28348328374914333,0.17456330058727634,0.3846821880824097,,1271
